,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-0.3,4,3,2,0.999,0.002,1254,0.29,0.39,0.34,0.43,0.31,0.37,0.34,0.31,0.2,0.29,0.4,0.31,0.23,0.29,0.34,0.26,0.29,0.26,0.17,0.17,0.34,0.26,0.14,0.12,0.28,0.294,0.362,0.316,0.44000000000000006,0.34199999999999997,0.356,0.314,0.272,0.2,0.264,0.34400000000000003,0.302,0.20800000000000002,0.262,0.296,0.27,0.298,0.258,0.22200000000000003,0.194,0.296,0.242,0.16599999999999998,0.142,0.2775,0.28,0.29,0.19,0.36,0.28,0.28,0.2,0.17,0.17,0.2,0.26,0.2,0.09,0.17,0.2,0.2,0.26,0.17,0.17,0.14,0.2,0.2,0.09,0.11,0.09,0.32,0.44,0.4,0.51,0.44,0.4,0.44,0.34,0.26,0.34,0.4,0.4,0.29,0.37,0.34,0.34,0.34,0.37,0.34,0.26,0.34,0.26,0.26,0.19,0.51,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,3,3,0.999,0.002,1254,0.27,0.29,0.31,0.33,0.34,0.37,0.31,0.26,0.11,0.37,0.34,0.23,0.34,0.26,0.31,0.31,0.29,0.23,0.2,0.17,0.17,0.23,0.2,0.22,0.28,0.278,0.32799999999999996,0.32799999999999996,0.298,0.346,0.396,0.33199999999999996,0.268,0.16799999999999998,0.356,0.32,0.246,0.336,0.292,0.266,0.27,0.33999999999999997,0.246,0.23399999999999999,0.2,0.17600000000000002,0.22400000000000003,0.21000000000000002,0.274,0.2805,0.25,0.25,0.22,0.11,0.28,0.28,0.25,0.17,0.11,0.26,0.26,0.17,0.26,0.26,0.14,0.11,0.29,0.2,0.14,0.14,0.14,0.17,0.14,0.19,0.11,0.32,0.47,0.49,0.42,0.44,0.54,0.44,0.43,0.31,0.46,0.37,0.4,0.4,0.34,0.34,0.31,0.49,0.31,0.34,0.29,0.23,0.26,0.34,0.44,0.54,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,2,2,0.999,0.002,1254,0.28,0.28,0.29,0.3,0.25,0.41,0.33,0.28,0.22,0.32,0.3,0.34,0.32,0.28,0.26,0.24,0.34,0.24,0.18,0.24,0.26,0.24,0.18,0.26,0.28,0.288,0.322,0.326,0.33399999999999996,0.286,0.398,0.326,0.304,0.21400000000000002,0.326,0.304,0.296,0.302,0.29400000000000004,0.258,0.252,0.34,0.22999999999999998,0.22400000000000003,0.23399999999999999,0.276,0.22000000000000003,0.192,0.244,0.2829166666666667,0.27,0.26,0.22,0.28,0.22,0.34,0.26,0.2,0.14,0.28,0.26,0.18,0.24,0.28,0.2,0.2,0.26,0.16,0.14,0.14,0.2,0.1,0.12,0.17,0.1,0.31,0.42,0.5,0.4,0.38,0.46,0.38,0.43,0.35,0.37,0.34,0.4,0.36,0.33,0.33,0.3,0.44,0.27,0.33,0.33,0.38,0.28,0.3,0.3,0.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,1,2,0.999,0.002,1254,0.28,0.27,0.32,0.34,0.3,0.35,0.28,0.32,0.27,0.34,0.28,0.26,0.28,0.3,0.32,0.26,0.34,0.24,0.2,0.2,0.26,0.2,0.24,0.3,0.28,0.28200000000000003,0.274,0.33399999999999996,0.33399999999999996,0.3,0.35,0.322,0.32,0.262,0.354,0.3,0.266,0.292,0.308,0.32,0.25,0.312,0.256,0.22200000000000003,0.21400000000000002,0.28200000000000003,0.21200000000000002,0.242,0.27599999999999997,0.28683333333333333,0.27,0.24,0.26,0.3,0.24,0.26,0.26,0.26,0.24,0.33,0.24,0.18,0.18,0.24,0.22,0.14,0.2,0.2,0.18,0.16,0.24,0.14,0.22,0.08,0.08,0.3,0.32,0.42,0.37,0.37,0.44,0.48,0.39,0.28,0.38,0.42,0.39,0.44,0.36,0.38,0.32,0.38,0.34,0.27,0.27,0.33,0.34,0.29,0.39,0.48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,2,4,2,0.999,0.002,1254,0.28,0.37,0.29,0.44,0.33,0.32,0.34,0.29,0.24,0.32,0.31,0.31,0.26,0.32,0.29,0.24,0.27,0.2,0.22,0.22,0.24,0.27,0.17,0.16,0.275,0.28200000000000003,0.362,0.298,0.418,0.332,0.33399999999999996,0.33199999999999996,0.262,0.268,0.32,0.266,0.3,0.27199999999999996,0.322,0.258,0.22000000000000003,0.274,0.22400000000000003,0.238,0.24,0.264,0.268,0.15,0.13799999999999998,0.27675,0.27,0.29,0.21,0.36,0.22,0.24,0.22,0.12,0.22,0.27,0.17,0.17,0.22,0.24,0.12,0.15,0.24,0.17,0.12,0.15,0.22,0.24,0.12,0.0,0.0,0.3,0.45,0.41,0.45,0.4,0.44,0.48,0.34,0.32,0.37,0.32,0.39,0.37,0.39,0.32,0.27,0.31,0.29,0.34,0.34,0.37,0.29,0.17,0.21,0.48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,1,3,0.999,0.002,1254,0.28,0.25,0.27,0.33,0.25,0.3,0.3,0.27,0.32,0.29,0.22,0.33,0.24,0.23,0.29,0.27,0.25,0.19,0.27,0.27,0.35,0.29,0.31,0.3,0.275,0.27999999999999997,0.27,0.284,0.322,0.252,0.27599999999999997,0.27599999999999997,0.278,0.306,0.302,0.256,0.3,0.258,0.23399999999999999,0.26399999999999996,0.274,0.26799999999999996,0.20800000000000002,0.26,0.258,0.346,0.294,0.302,0.31,0.27825,0.27,0.21,0.24,0.25,0.23,0.24,0.17,0.24,0.21,0.22,0.21,0.23,0.24,0.21,0.22,0.24,0.24,0.16,0.19,0.19,0.3,0.29,0.24,0.21,0.16,0.29,0.37,0.33,0.37,0.27,0.3,0.32,0.34,0.37,0.43,0.34,0.34,0.32,0.27,0.29,0.32,0.32,0.26,0.29,0.3,0.38,0.31,0.34,0.41,0.43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,4,3,0.999,0.002,1254,0.27,0.31,0.29,0.37,0.37,0.36,0.39,0.26,0.2,0.34,0.26,0.17,0.37,0.29,0.34,0.26,0.31,0.17,0.23,0.31,0.2,0.2,0.2,0.19,0.275,0.27,0.304,0.3,0.33999999999999997,0.346,0.344,0.346,0.268,0.194,0.336,0.248,0.20400000000000001,0.366,0.27999999999999997,0.302,0.236,0.29,0.17600000000000002,0.22999999999999998,0.3,0.21800000000000003,0.188,0.184,0.236,0.27108333333333334,0.26,0.19,0.25,0.23,0.22,0.25,0.14,0.14,0.14,0.26,0.2,0.11,0.29,0.17,0.2,0.17,0.17,0.14,0.17,0.14,0.14,0.17,0.09,0.17,0.09,0.28,0.39,0.34,0.43,0.44,0.4,0.49,0.4,0.23,0.4,0.29,0.34,0.43,0.34,0.34,0.29,0.37,0.23,0.29,0.4,0.29,0.2,0.23,0.32,0.49,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,1,3,0.999,0.002,1254,0.27,0.27,0.36,0.32,0.28,0.28,0.26,0.24,0.3,0.36,0.22,0.26,0.26,0.24,0.29,0.28,0.28,0.24,0.2,0.22,0.34,0.3,0.27,0.26,0.275,0.272,0.278,0.366,0.32599999999999996,0.256,0.28200000000000003,0.262,0.256,0.312,0.32599999999999996,0.252,0.268,0.26,0.22800000000000004,0.31,0.258,0.276,0.236,0.24,0.22000000000000003,0.318,0.302,0.28,0.21000000000000002,0.27475,0.26,0.24,0.28,0.22,0.16,0.2,0.16,0.22,0.22,0.24,0.22,0.22,0.22,0.2,0.2,0.14,0.22,0.16,0.18,0.16,0.26,0.27,0.2,0.09,0.09,0.29,0.32,0.45,0.42,0.3,0.33,0.39,0.3,0.37,0.37,0.3,0.32,0.32,0.26,0.4,0.31,0.32,0.32,0.35,0.26,0.34,0.36,0.34,0.3,0.45,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,4,2,0.999,0.002,1254,0.28,0.31,0.36,0.36,0.37,0.4,0.31,0.23,0.29,0.29,0.31,0.26,0.29,0.37,0.29,0.2,0.26,0.26,0.26,0.11,0.23,0.17,0.26,0.06,0.275,0.27999999999999997,0.324,0.33399999999999996,0.362,0.37,0.362,0.292,0.24,0.264,0.33999999999999997,0.302,0.258,0.286,0.344,0.258,0.21200000000000002,0.27,0.256,0.242,0.16399999999999998,0.274,0.164,0.21200000000000002,0.08,0.2704166666666667,0.26,0.23,0.25,0.29,0.33,0.25,0.19,0.11,0.14,0.23,0.2,0.17,0.2,0.26,0.17,0.17,0.23,0.17,0.2,0.11,0.17,0.11,0.11,0.0,0.0,0.3,0.42,0.4,0.46,0.4,0.43,0.34,0.37,0.37,0.46,0.37,0.34,0.4,0.43,0.31,0.29,0.34,0.34,0.29,0.29,0.46,0.23,0.26,0.17,0.46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,3,2,0.999,0.002,1254,0.26,0.36,0.31,0.32,0.21,0.36,0.34,0.27,0.15,0.32,0.27,0.27,0.22,0.27,0.27,0.2,0.32,0.2,0.22,0.34,0.32,0.2,0.12,0.16,0.27,0.258,0.352,0.312,0.322,0.242,0.356,0.34199999999999997,0.278,0.182,0.322,0.258,0.274,0.23199999999999998,0.268,0.256,0.22600000000000003,0.312,0.194,0.186,0.28200000000000003,0.28400000000000003,0.196,0.13599999999999998,0.196,0.26108333333333333,0.25,0.31,0.12,0.21,0.14,0.29,0.24,0.27,0.15,0.22,0.17,0.2,0.2,0.24,0.15,0.17,0.29,0.17,0.12,0.17,0.15,0.17,0.1,0.11,0.1,0.27,0.39,0.5,0.46,0.38,0.45,0.4,0.29,0.24,0.39,0.29,0.37,0.29,0.32,0.32,0.29,0.33,0.22,0.22,0.39,0.34,0.22,0.24,0.36,0.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,4,2,0.999,0.002,1254,0.27,0.42,0.39,0.42,0.39,0.29,0.26,0.27,0.3,0.35,0.29,0.29,0.29,0.32,0.3,0.27,0.29,0.23,0.26,0.2,0.23,0.23,0.16,0.21,0.27,0.28600000000000003,0.354,0.358,0.426,0.368,0.264,0.31,0.262,0.292,0.358,0.3,0.26,0.288,0.298,0.28,0.262,0.298,0.22999999999999998,0.22400000000000003,0.192,0.20400000000000001,0.23200000000000004,0.164,0.172,0.2784166666666667,0.27,0.19,0.23,0.35,0.26,0.19,0.19,0.17,0.2,0.27,0.23,0.13,0.23,0.2,0.23,0.2,0.27,0.13,0.13,0.1,0.13,0.16,0.13,0.07,0.07,0.31,0.42,0.39,0.52,0.45,0.32,0.45,0.35,0.43,0.42,0.43,0.33,0.37,0.42,0.32,0.32,0.32,0.3,0.27,0.23,0.23,0.37,0.23,0.25,0.52,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,2,2,0.999,0.002,1254,0.27,0.32,0.33,0.29,0.33,0.36,0.34,0.32,0.2,0.34,0.36,0.29,0.27,0.27,0.24,0.24,0.29,0.29,0.17,0.17,0.22,0.15,0.24,0.21,0.27,0.27599999999999997,0.32599999999999996,0.294,0.31,0.276,0.392,0.364,0.31,0.202,0.302,0.32799999999999996,0.26,0.28600000000000003,0.262,0.242,0.294,0.28200000000000003,0.27999999999999997,0.196,0.196,0.20600000000000002,0.174,0.268,0.21200000000000002,0.27241666666666664,0.25,0.29,0.17,0.24,0.14,0.29,0.29,0.22,0.17,0.22,0.24,0.12,0.24,0.22,0.22,0.2,0.22,0.22,0.15,0.15,0.07,0.1,0.12,0.14,0.07,0.3,0.38,0.4,0.39,0.37,0.55,0.5,0.37,0.24,0.34,0.39,0.39,0.34,0.29,0.27,0.44,0.34,0.33,0.29,0.27,0.27,0.27,0.44,0.32,0.55,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,1,3,0.999,0.002,1254,0.29,0.28,0.3,0.36,0.28,0.28,0.29,0.22,0.35,0.19,0.21,0.3,0.29,0.19,0.27,0.27,0.26,0.25,0.2,0.25,0.27,0.33,0.3,0.21,0.27,0.284,0.322,0.298,0.374,0.28200000000000003,0.296,0.32,0.246,0.33399999999999996,0.26,0.244,0.30599999999999994,0.30999999999999994,0.21800000000000003,0.28200000000000003,0.262,0.28200000000000003,0.254,0.21000000000000002,0.248,0.316,0.298,0.306,0.21399999999999997,0.28191666666666665,0.27,0.26,0.27,0.34,0.27,0.27,0.27,0.2,0.27,0.19,0.21,0.24,0.27,0.18,0.27,0.23,0.26,0.25,0.2,0.24,0.27,0.23,0.29,0.15,0.15,0.3,0.41,0.32,0.41,0.3,0.33,0.38,0.3,0.36,0.37,0.32,0.35,0.35,0.27,0.33,0.29,0.36,0.26,0.24,0.26,0.39,0.34,0.33,0.31,0.41,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,3,3,0.999,0.002,1254,0.29,0.38,0.31,0.34,0.34,0.33,0.36,0.32,0.22,0.37,0.26,0.22,0.24,0.27,0.22,0.27,0.24,0.24,0.22,0.32,0.27,0.2,0.22,0.26,0.27,0.29,0.34400000000000003,0.328,0.34199999999999997,0.36,0.33,0.346,0.318,0.21400000000000002,0.366,0.254,0.21800000000000003,0.27,0.27,0.264,0.304,0.25,0.262,0.246,0.32,0.26,0.20600000000000002,0.22999999999999998,0.22400000000000003,0.284,0.28,0.27,0.27,0.19,0.29,0.31,0.29,0.27,0.17,0.22,0.22,0.17,0.22,0.22,0.22,0.2,0.24,0.22,0.2,0.27,0.15,0.17,0.12,0.05,0.05,0.31,0.4,0.38,0.49,0.5,0.34,0.39,0.37,0.24,0.46,0.29,0.27,0.33,0.32,0.37,0.44,0.29,0.36,0.34,0.37,0.32,0.24,0.32,0.32,0.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,2,3,0.999,0.002,1254,0.26,0.27,0.31,0.34,0.29,0.29,0.24,0.2,0.24,0.29,0.27,0.22,0.29,0.15,0.27,0.27,0.31,0.19,0.24,0.22,0.29,0.27,0.2,0.21,0.27,0.264,0.26,0.306,0.328,0.296,0.284,0.292,0.23000000000000004,0.27799999999999997,0.33599999999999997,0.242,0.23399999999999999,0.254,0.186,0.28,0.262,0.292,0.20800000000000002,0.25,0.23399999999999999,0.29,0.262,0.202,0.21400000000000002,0.26183333333333336,0.25,0.21,0.24,0.26,0.24,0.17,0.19,0.17,0.22,0.24,0.15,0.15,0.17,0.1,0.2,0.24,0.15,0.17,0.24,0.17,0.24,0.22,0.15,0.16,0.1,0.28,0.31,0.38,0.37,0.38,0.37,0.43,0.34,0.37,0.44,0.31,0.37,0.32,0.29,0.34,0.29,0.37,0.27,0.29,0.29,0.34,0.29,0.29,0.27,0.44,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,4,3,0.999,0.002,1254,0.27,0.33,0.24,0.36,0.36,0.33,0.31,0.27,0.24,0.24,0.31,0.24,0.27,0.27,0.29,0.32,0.33,0.27,0.2,0.29,0.24,0.22,0.22,0.18,0.27,0.274,0.32999999999999996,0.256,0.366,0.344,0.33999999999999997,0.288,0.254,0.254,0.27599999999999997,0.27599999999999997,0.22799999999999998,0.256,0.278,0.312,0.31,0.28200000000000003,0.268,0.202,0.288,0.236,0.21000000000000002,0.21000000000000002,0.176,0.2714166666666667,0.26,0.22,0.22,0.34,0.29,0.29,0.2,0.2,0.22,0.22,0.2,0.17,0.17,0.24,0.22,0.22,0.12,0.15,0.17,0.17,0.12,0.15,0.12,0.05,0.05,0.29,0.41,0.31,0.39,0.38,0.39,0.34,0.29,0.32,0.41,0.32,0.29,0.31,0.32,0.39,0.37,0.34,0.34,0.22,0.37,0.29,0.24,0.27,0.26,0.41,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,3,2,0.999,0.002,1254,0.25,0.29,0.26,0.26,0.31,0.37,0.25,0.26,0.11,0.26,0.31,0.26,0.26,0.26,0.11,0.29,0.26,0.26,0.17,0.17,0.11,0.14,0.2,0.25,0.26,0.246,0.278,0.262,0.25,0.292,0.352,0.276,0.268,0.152,0.242,0.32599999999999996,0.22999999999999998,0.258,0.21200000000000002,0.176,0.266,0.266,0.268,0.166,0.18,0.136,0.152,0.182,0.236,0.23633333333333334,0.23,0.2,0.19,0.17,0.2,0.28,0.23,0.17,0.11,0.14,0.29,0.17,0.17,0.11,0.11,0.2,0.26,0.17,0.06,0.11,0.09,0.11,0.06,0.11,0.06,0.25,0.39,0.31,0.31,0.34,0.4,0.34,0.37,0.26,0.29,0.37,0.29,0.37,0.29,0.29,0.29,0.29,0.34,0.23,0.31,0.23,0.23,0.31,0.44,0.44,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,3,2,0.999,0.002,1254,0.27,0.35,0.32,0.38,0.3,0.36,0.33,0.27,0.26,0.24,0.3,0.28,0.26,0.2,0.27,0.22,0.26,0.24,0.2,0.22,0.22,0.18,0.14,0.15,0.26,0.274,0.354,0.31799999999999995,0.39,0.288,0.37,0.31,0.292,0.244,0.274,0.308,0.27999999999999997,0.24,0.22000000000000003,0.29000000000000004,0.268,0.26,0.242,0.196,0.196,0.22400000000000003,0.22399999999999998,0.17400000000000002,0.13,0.26525000000000004,0.26,0.3,0.29,0.33,0.22,0.28,0.22,0.22,0.14,0.22,0.2,0.22,0.16,0.16,0.24,0.18,0.22,0.16,0.1,0.14,0.18,0.16,0.14,0.0,0.0,0.3,0.42,0.36,0.46,0.36,0.43,0.4,0.46,0.29,0.36,0.48,0.32,0.28,0.28,0.34,0.45,0.3,0.33,0.24,0.22,0.26,0.3,0.31,0.22,0.48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,2,3,0.999,0.002,1254,0.25,0.28,0.22,0.32,0.25,0.28,0.29,0.26,0.24,0.3,0.26,0.28,0.24,0.24,0.3,0.22,0.3,0.18,0.2,0.2,0.26,0.27,0.22,0.22,0.26,0.256,0.25,0.244,0.316,0.258,0.28200000000000003,0.29,0.27599999999999997,0.22799999999999998,0.31,0.23200000000000004,0.28600000000000003,0.258,0.25,0.274,0.21600000000000003,0.284,0.188,0.21800000000000003,0.21200000000000002,0.26,0.29,0.238,0.248,0.25683333333333336,0.25,0.16,0.18,0.22,0.18,0.18,0.28,0.2,0.18,0.28,0.14,0.26,0.18,0.2,0.18,0.2,0.18,0.14,0.16,0.16,0.16,0.24,0.12,0.19,0.12,0.27,0.31,0.36,0.42,0.34,0.36,0.3,0.35,0.24,0.34,0.28,0.34,0.33,0.29,0.33,0.24,0.36,0.26,0.29,0.3,0.34,0.36,0.43,0.35,0.43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,4,2,0.999,0.002,1254,0.28,0.32,0.32,0.42,0.35,0.29,0.26,0.3,0.23,0.39,0.26,0.27,0.23,0.26,0.29,0.32,0.32,0.23,0.2,0.17,0.26,0.16,0.17,0.12,0.26,0.276,0.34199999999999997,0.31399999999999995,0.41200000000000003,0.348,0.282,0.316,0.27599999999999997,0.238,0.362,0.274,0.274,0.238,0.242,0.288,0.28200000000000003,0.278,0.21600000000000003,0.21600000000000003,0.178,0.23000000000000004,0.178,0.158,0.10600000000000001,0.2635,0.26,0.26,0.19,0.35,0.26,0.19,0.19,0.17,0.2,0.27,0.26,0.19,0.1,0.17,0.27,0.2,0.2,0.1,0.19,0.13,0.16,0.13,0.13,0.06,0.06,0.29,0.42,0.42,0.52,0.39,0.35,0.45,0.37,0.3,0.47,0.33,0.39,0.43,0.32,0.3,0.33,0.32,0.32,0.27,0.23,0.27,0.3,0.19,0.14,0.52,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,2,3,0.999,0.002,1254,0.27,0.33,0.25,0.36,0.3,0.29,0.27,0.23,0.26,0.3,0.25,0.24,0.29,0.24,0.29,0.21,0.33,0.26,0.19,0.24,0.29,0.24,0.24,0.24,0.26,0.27,0.316,0.282,0.33799999999999997,0.296,0.282,0.316,0.25,0.274,0.27599999999999997,0.248,0.24,0.284,0.238,0.27199999999999996,0.22199999999999998,0.294,0.256,0.198,0.246,0.32,0.244,0.236,0.252,0.26875,0.25,0.24,0.24,0.17,0.29,0.25,0.27,0.16,0.21,0.23,0.22,0.18,0.26,0.21,0.24,0.19,0.19,0.22,0.17,0.22,0.19,0.23,0.16,0.17,0.16,0.29,0.4,0.35,0.41,0.3,0.32,0.4,0.34,0.32,0.31,0.29,0.3,0.3,0.25,0.3,0.29,0.35,0.27,0.23,0.29,0.43,0.27,0.32,0.31,0.43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,4,3,0.999,0.002,1254,0.26,0.26,0.26,0.32,0.32,0.42,0.35,0.29,0.13,0.37,0.23,0.29,0.29,0.3,0.19,0.2,0.32,0.26,0.2,0.13,0.16,0.19,0.19,0.21,0.26,0.26,0.254,0.244,0.308,0.316,0.43200000000000005,0.34199999999999997,0.282,0.184,0.378,0.242,0.27399999999999997,0.248,0.298,0.21600000000000003,0.21600000000000003,0.304,0.248,0.17200000000000001,0.172,0.17,0.188,0.15,0.178,0.25316666666666665,0.24,0.23,0.13,0.16,0.23,0.26,0.23,0.23,0.13,0.35,0.23,0.17,0.1,0.23,0.17,0.16,0.26,0.19,0.06,0.13,0.07,0.16,0.03,0.0,0.0,0.27,0.29,0.32,0.42,0.42,0.58,0.45,0.33,0.3,0.42,0.26,0.32,0.3,0.35,0.3,0.29,0.35,0.29,0.27,0.3,0.26,0.23,0.2,0.29,0.58,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,1,2,0.999,0.002,1254,0.25,0.2,0.33,0.32,0.27,0.3,0.3,0.2,0.24,0.31,0.22,0.28,0.22,0.22,0.29,0.28,0.28,0.22,0.2,0.24,0.3,0.3,0.22,0.22,0.25,0.252,0.21200000000000002,0.278,0.32599999999999996,0.268,0.302,0.254,0.22000000000000003,0.25,0.278,0.248,0.26,0.20800000000000002,0.21400000000000002,0.282,0.25,0.276,0.22000000000000003,0.238,0.23200000000000004,0.306,0.282,0.23400000000000004,0.186,0.25316666666666665,0.24,0.18,0.16,0.2,0.2,0.2,0.14,0.16,0.22,0.18,0.2,0.2,0.18,0.16,0.22,0.14,0.18,0.16,0.2,0.16,0.24,0.18,0.2,0.13,0.13,0.26,0.26,0.34,0.46,0.32,0.41,0.33,0.28,0.33,0.32,0.32,0.32,0.22,0.27,0.32,0.35,0.32,0.26,0.35,0.28,0.36,0.32,0.28,0.23,0.46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,1,2,0.999,0.002,1254,0.26,0.21,0.25,0.27,0.25,0.27,0.33,0.27,0.23,0.23,0.24,0.29,0.29,0.19,0.24,0.25,0.24,0.21,0.25,0.21,0.29,0.32,0.29,0.24,0.25,0.256,0.22000000000000003,0.244,0.27,0.254,0.264,0.314,0.272,0.266,0.262,0.254,0.266,0.238,0.194,0.254,0.25,0.262,0.22999999999999998,0.252,0.22000000000000003,0.282,0.3,0.27599999999999997,0.246,0.25608333333333333,0.25,0.17,0.19,0.24,0.22,0.22,0.24,0.23,0.19,0.21,0.22,0.18,0.11,0.18,0.19,0.24,0.22,0.19,0.21,0.16,0.25,0.27,0.24,0.21,0.11,0.26,0.27,0.3,0.3,0.3,0.32,0.35,0.35,0.35,0.35,0.3,0.31,0.31,0.22,0.39,0.26,0.34,0.29,0.32,0.27,0.3,0.32,0.29,0.31,0.39,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,2,2,0.999,0.002,1254,0.27,0.35,0.25,0.33,0.3,0.32,0.29,0.26,0.23,0.24,0.25,0.21,0.19,0.26,0.3,0.19,0.22,0.26,0.22,0.23,0.3,0.17,0.19,0.18,0.25,0.266,0.32799999999999996,0.246,0.33399999999999996,0.302,0.34199999999999997,0.27599999999999997,0.252,0.244,0.244,0.262,0.242,0.202,0.248,0.3,0.25,0.238,0.244,0.21400000000000002,0.246,0.27799999999999997,0.19,0.192,0.21000000000000002,0.25625,0.25,0.25,0.21,0.3,0.22,0.3,0.25,0.21,0.15,0.18,0.24,0.17,0.18,0.17,0.26,0.18,0.21,0.21,0.16,0.21,0.21,0.15,0.16,0.17,0.15,0.28,0.36,0.3,0.38,0.38,0.44,0.3,0.32,0.35,0.32,0.29,0.33,0.24,0.29,0.35,0.37,0.32,0.27,0.29,0.29,0.34,0.3,0.24,0.31,0.44,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
