date_range,year,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2001-01-03/2001-12-31,2001,nsmallest,-999,2,4,3,0.999,0.002,1254,127.6324,133.3117,0.45
2001-01-02/2001-12-31,2001,nsmallest,-999,3,3,3,0.999,0.002,1254,128.0046,131.9128,0.57
2003-01-01/2003-12-31,2003,nsmallest,-999,3,1,3,0.999,0.002,1254,129.5587,131.741,0.53
2005-01-04/2005-12-31,2005,nsmallest,-999,4,3,1,0.999,0.002,1254,124.4164,131.6863,0.28
2011-01-04/2011-12-31,2011,nsmallest,-999,3,1,1,0.999,0.002,1254,122.6107,129.7527,0.29
2005-01-06/2005-12-31,2005,nsmallest,-999,3,3,1,0.999,0.002,1254,118.653,128.9409,0.24
2005-01-06/2005-12-31,2005,nsmallest,-999,4,2,3,0.999,0.002,1254,118.4334,128.6981,0.55
2011-01-03/2011-12-31,2011,nsmallest,-999,3,1,1,0.999,0.002,1254,123.1021,128.538,0.29
2012-01-03/2012-12-31,2012,nsmallest,-999,3,1,3,0.999,0.002,1254,124.5046,128.2838,0.65
2012-01-04/2012-12-31,2012,nsmallest,-999,3,1,3,0.999,0.002,1254,122.7366,128.153,0.63
2011-01-06/2011-12-31,2011,nsmallest,-999,2,3,1,0.999,0.002,1254,117.0738,127.1951,0.26
2003-01-01/2003-12-31,2003,nsmallest,-999,4,3,3,0.999,0.002,1254,122.7958,124.8412,0.61
2002-01-07/2002-12-31,2002,nsmallest,-999,4,3,3,0.999,0.002,1254,112.6303,123.9379,0.6
2005-01-03/2005-12-31,2005,nsmallest,-999,4,4,1,0.999,0.002,1254,118.0936,123.2624,0.26
2011-01-05/2011-12-31,2011,nsmallest,-999,2,1,1,0.999,0.002,1254,113.3499,121.4455,0.21
2005-01-05/2005-12-31,2005,nsmallest,-999,3,1,3,0.999,0.002,1254,112.8643,120.9176,0.64
2003-01-01/2003-12-31,2003,nsmallest,-999,3,2,3,0.999,0.002,1254,117.2307,119.1644,0.59
2005-01-04/2005-12-31,2005,nsmallest,-999,4,4,1,0.999,0.002,1254,111.8691,118.2577,0.23
2000-08-10/2022-12-31,2000,nsmallest,-999,2,1,1,0.999,0.002,1254,1.7787048010069096e+46,116.3177,0.26
2000-08-07/2022-12-31,2000,nsmallest,-999,2,1,1,0.999,0.002,1254,1.7716041830388167e+46,116.0942,0.26
2000-08-06/2022-12-31,2000,nsmallest,-999,2,1,1,0.999,0.002,1254,1.7716041830388167e+46,116.0268,0.26
2000-08-05/2022-12-31,2000,nsmallest,-999,2,1,1,0.999,0.002,1254,1.7716041830388167e+46,115.9594,0.26
2000-08-02/2022-12-31,2000,nsmallest,-999,2,1,1,0.999,0.002,1254,1.807921998482775e+46,115.8624,0.26
2012-01-04/2012-12-31,2012,nsmallest,-999,2,2,3,0.999,0.002,1254,106.6747,111.242,0.57
2012-01-03/2012-12-31,2012,nsmallest,-999,2,2,3,0.999,0.002,1254,106.6035,109.7338,0.57
2001-01-02/2001-12-31,2001,nsmallest,-999,3,1,1,0.999,0.002,1254,105.9738,109.0816,0.33
2023-01-04/2023-06-23,2023,nsmallest,-999,3,1,1,0.999,0.002,1254,8.8541,108.3836,0.21
2011-01-04/2011-12-31,2011,nsmallest,-999,3,2,1,0.999,0.002,1254,101.297,106.9567,0.26
2002-01-02/2002-12-31,2002,nsmallest,-999,3,2,3,0.999,0.002,1254,103.6715,106.6972,0.45
2005-01-07/2005-12-31,2005,nsmallest,-999,3,3,3,0.999,0.002,1254,97.0049,106.4214,0.52
2011-01-03/2011-12-31,2011,nsmallest,-999,3,2,1,0.999,0.002,1254,101.703,106.0121,0.26
2004-01-02/2004-12-31,2004,nsmallest,-999,3,3,1,0.999,0.002,1254,104.3092,105.9872,0.52
2011-01-06/2011-12-31,2011,nsmallest,-999,4,1,3,0.999,0.002,1254,94.9935,102.8311,0.52
2006-01-03/2006-12-31,2006,nsmallest,-999,2,1,1,0.999,0.002,1254,98.5312,102.6767,0.34
2001-01-02/2001-12-31,2001,nsmallest,-999,3,3,2,0.999,0.002,1254,99.441,102.3168,0.4
2006-01-02/2006-12-31,2006,nsmallest,-999,2,4,2,0.999,0.002,1254,99.2405,102.1093,0.33
2001-01-01/2001-12-31,2001,nsmallest,-999,3,3,2,0.999,0.002,1254,98.3993,99.9622,0.38
2002-01-03/2002-12-31,2002,nsmallest,-999,2,2,1,0.999,0.002,1254,95.4707,99.4593,0.29
2023-01-04/2023-06-23,2023,nsmallest,-999,3,1,2,0.999,0.002,1254,8.4886,99.0,0.41
2005-01-07/2005-12-31,2005,nsmallest,-999,2,4,1,0.999,0.002,1254,89.9479,98.5286,0.17
2004-01-07/2004-12-31,2004,nsmallest,-999,4,4,1,0.999,0.002,1254,90.6158,98.0117,0.26
2023-01-06/2023-12-23,2023,nsmallest,-999,2,1,1,0.999,0.002,1254,80.9258,96.7279,0.16
2011-01-06/2011-12-31,2011,nsmallest,-999,2,1,3,0.999,0.002,1254,86.2262,93.1833,0.63
2001-01-02/2001-12-31,2001,nsmallest,-999,4,3,2,0.999,0.002,1254,90.5495,93.1141,0.44
2006-01-06/2006-12-31,2006,nsmallest,-999,2,3,1,0.999,0.002,1254,85.9629,92.8937,0.24
2016-01-07/2016-12-31,2016,nsmallest,-999,2,1,1,0.999,0.002,1254,84.6945,91.4994,0.27
2006-01-04/2006-12-31,2006,nsmallest,-999,2,1,1,0.999,0.002,1254,85.7184,90.33,0.33
2004-01-01/2004-12-31,2004,nsmallest,-999,3,4,1,0.999,0.002,1254,89.3742,89.6496,0.39
2012-01-05/2012-12-31,2012,nsmallest,-999,2,3,2,0.999,0.002,1254,84.0772,88.5803,0.5
2002-01-07/2002-12-31,2002,nsmallest,-999,3,3,3,0.999,0.002,1254,80.9895,88.5273,0.63
2002-01-02/2002-12-31,2002,nsmallest,-999,2,4,1,0.999,0.002,1254,86.0957,88.5065,0.29
2003-01-01/2003-12-31,2003,nsmallest,-999,4,4,2,0.999,0.002,1254,87.1326,88.4797,0.45
2005-01-06/2005-12-31,2005,nsmallest,-999,3,2,1,0.999,0.002,1254,80.9337,87.3673,0.32
2019-01-01/2019-12-31,2019,nsmallest,-999,3,1,1,0.999,0.002,1254,85.2272,86.5382,0.32
2003-01-03/2003-12-31,2003,nsmallest,-999,2,2,2,0.999,0.002,1254,82.8577,86.2096,0.3
2003-01-02/2003-12-31,2003,nsmallest,-999,2,2,2,0.999,0.002,1254,82.8992,85.2005,0.3
2004-01-07/2004-12-31,2004,nsmallest,-999,4,1,3,0.999,0.002,1254,78.8944,85.128,0.44
2003-01-02/2003-12-31,2003,nsmallest,-999,4,2,3,0.999,0.002,1254,82.6598,84.9529,0.52
2002-01-02/2002-12-31,2002,nsmallest,-999,2,3,1,0.999,0.002,1254,82.5825,84.873,0.16
2016-01-01/2016-12-31,2016,nsmallest,-999,2,1,1,0.999,0.002,1254,84.2721,84.5284,0.27
2001-01-05/2001-12-31,2001,nsmallest,-999,2,1,2,0.999,0.002,1254,79.0031,84.2012,0.43
2003-01-03/2003-12-31,2003,nsmallest,-999,4,2,3,0.999,0.002,1254,80.5651,83.8031,0.5
2010-01-01/2010-12-31,2010,nsmallest,-999,4,1,1,0.999,0.002,1254,82.2643,83.5196,0.39
2003-01-07/2003-12-31,2003,nsmallest,-999,2,2,1,0.999,0.002,1254,75.9243,82.8822,0.3
2002-01-04/2002-12-31,2002,nsmallest,-999,4,4,1,0.999,0.002,1254,77.9567,82.0589,0.29
2003-01-06/2003-12-31,2003,nsmallest,-999,2,2,1,0.999,0.002,1254,75.9243,81.8686,0.3
2001-01-02/2001-12-31,2001,nsmallest,-999,2,1,2,0.999,0.002,1254,79.5634,81.7513,0.44
2001-01-05/2001-12-31,2001,nsmallest,-999,3,1,1,0.999,0.002,1254,76.5398,81.5381,0.24
2023-01-06/2023-12-23,2023,nsmallest,-999,2,1,2,0.999,0.002,1254,67.363,79.9194,0.36
2004-01-07/2004-12-31,2004,nsmallest,-999,3,4,2,0.999,0.002,1254,73.6921,79.4204,0.37
2023-01-04/2023-06-23,2023,nsmallest,-999,3,2,2,0.999,0.002,1254,7.5782,77.5846,0.35
2001-01-01/2001-12-31,2001,nsmallest,-999,3,1,1,0.999,0.002,1254,76.158,77.2997,0.23
2003-01-01/2003-12-31,2003,nsmallest,-999,2,2,1,0.999,0.002,1254,75.5456,76.6759,0.3
2002-01-04/2002-12-31,2002,nsmallest,-999,4,3,2,0.999,0.002,1254,72.7972,76.5662,0.54
2002-01-03/2002-12-31,2002,nsmallest,-999,2,2,2,0.999,0.002,1254,73.5769,76.4717,0.51
2006-01-06/2006-12-31,2006,nsmallest,-999,3,1,2,0.999,0.002,1254,70.5569,75.9839,0.46
2006-01-03/2006-12-31,2006,nsmallest,-999,2,3,1,0.999,0.002,1254,69.4482,72.1431,0.24
2005-01-03/2005-12-31,2005,nsmallest,-999,3,4,3,0.999,0.002,1254,69.2379,71.9228,0.53
2002-01-01/2002-12-31,2002,nsmallest,-999,3,3,1,0.999,0.002,1254,70.2731,71.3068,0.24
2006-01-05/2006-12-31,2006,nsmallest,-999,3,2,3,0.999,0.002,1254,65.6377,69.7675,0.39
2012-01-05/2012-12-31,2012,nsmallest,-999,2,2,1,0.999,0.002,1254,66.2928,69.6482,0.24
2006-01-04/2006-12-31,2006,nsmallest,-999,2,3,1,0.999,0.002,1254,65.9098,69.2411,0.22
2010-01-05/2010-12-31,2010,nsmallest,-999,2,4,1,0.999,0.002,1254,64.7695,68.8314,0.31
2003-01-03/2003-12-31,2003,nsmallest,-999,2,4,1,0.999,0.002,1254,66.2761,68.819,0.29
2002-01-02/2002-12-31,2002,nsmallest,-999,2,2,1,0.999,0.002,1254,66.9156,68.6819,0.23
2009-01-02/2009-12-31,2009,nsmallest,-999,3,2,1,0.999,0.002,1254,66.8747,68.6397,0.33
2002-01-07/2002-12-31,2002,nsmallest,-999,2,4,1,0.999,0.002,1254,63.0262,68.5432,0.27
2003-01-06/2003-12-31,2003,nsmallest,-999,4,2,2,0.999,0.002,1254,63.4773,68.2341,0.51
2003-01-02/2003-12-31,2003,nsmallest,-999,2,4,1,0.999,0.002,1254,66.3424,68.09,0.29
2010-01-04/2010-12-31,2010,nsmallest,-999,2,4,1,0.999,0.002,1254,64.7047,67.9604,0.31
2004-01-06/2004-12-31,2004,nsmallest,-999,2,3,1,0.999,0.002,1254,63.7624,67.7456,0.36
2004-01-06/2004-12-31,2004,nsmallest,-999,2,3,3,0.999,0.002,1254,63.7013,67.6798,0.52
2004-01-05/2004-12-31,2004,nsmallest,-999,2,3,1,0.999,0.002,1254,64.3776,67.6128,0.38
2004-01-05/2004-12-31,2004,nsmallest,-999,2,3,3,0.999,0.002,1254,63.9062,67.1119,0.52
2003-01-07/2003-12-31,2003,nsmallest,-999,4,2,2,0.999,0.002,1254,61.1581,66.471,0.49
2005-01-04/2005-12-31,2005,nsmallest,-999,3,4,3,0.999,0.002,1254,63.2709,66.4369,0.5
2001-01-02/2001-12-31,2001,nsmallest,-999,4,3,3,0.999,0.002,1254,64.608,66.299,0.56
2005-01-03/2005-12-31,2005,nsmallest,-999,4,3,2,0.999,0.002,1254,63.2703,65.6706,0.42
2000-08-10/2022-12-31,2000,nsmallest,-999,2,1,2,0.999,0.002,1254,4.489350163366945e+40,65.4076,0.44
2000-08-07/2022-12-31,2000,nsmallest,-999,2,1,2,0.999,0.002,1254,4.469192891525653e+40,65.2943,0.44
2000-08-02/2022-12-31,2000,nsmallest,-999,2,1,2,0.999,0.002,1254,4.681441440103108e+40,65.2628,0.44
2000-08-06/2022-12-31,2000,nsmallest,-999,2,1,2,0.999,0.002,1254,4.469192891525653e+40,65.261,0.44
2000-08-05/2022-12-31,2000,nsmallest,-999,2,1,2,0.999,0.002,1254,4.469192891525653e+40,65.2277,0.44
2012-01-06/2012-12-31,2012,nsmallest,-999,2,3,1,0.999,0.002,1254,61.2536,65.042,0.24
2004-01-02/2004-12-31,2004,nsmallest,-999,2,2,2,0.999,0.002,1254,63.3699,64.2793,0.47
2002-01-03/2002-12-31,2002,nsmallest,-999,2,2,3,0.999,0.002,1254,61.2392,63.5438,0.57
2005-01-04/2005-12-31,2005,nsmallest,-999,4,3,2,0.999,0.002,1254,60.2924,63.2734,0.39
2004-01-07/2004-12-31,2004,nsmallest,-999,3,3,2,0.999,0.002,1254,58.8203,63.1443,0.33
2001-01-01/2001-12-31,2001,nsmallest,-999,2,2,1,0.999,0.002,1254,62.1169,63.0039,0.23
2002-01-02/2002-12-31,2002,nsmallest,-999,3,3,2,0.999,0.002,1254,61.325,62.9098,0.38
2004-01-06/2004-12-31,2004,nsmallest,-999,2,1,3,0.999,0.002,1254,59.1404,62.766,0.58
2004-01-05/2004-12-31,2004,nsmallest,-999,2,1,3,0.999,0.002,1254,59.7568,62.7048,0.59
2001-01-02/2001-12-31,2001,nsmallest,-999,3,1,3,0.999,0.002,1254,61.0004,62.5747,0.66
2004-01-05/2004-12-31,2004,nsmallest,-999,2,4,1,0.999,0.002,1254,59.4299,62.3577,0.33
2004-01-06/2004-12-31,2004,nsmallest,-999,4,4,3,0.999,0.002,1254,58.6066,62.1913,0.45
2002-01-04/2002-12-31,2002,nsmallest,-999,2,2,2,0.999,0.002,1254,59.142,62.0521,0.44
2001-01-05/2001-12-31,2001,nsmallest,-999,2,2,1,0.999,0.002,1254,58.3744,61.9412,0.22
2004-01-06/2004-12-31,2004,nsmallest,-999,2,4,1,0.999,0.002,1254,58.2384,61.7948,0.31
2004-01-01/2004-12-31,2004,nsmallest,-999,3,4,2,0.999,0.002,1254,61.4049,61.5783,0.56
2011-01-06/2011-12-31,2011,nsmallest,-999,3,2,2,0.999,0.002,1254,57.3621,61.5519,0.38
2004-01-05/2004-12-31,2004,nsmallest,-999,4,4,3,0.999,0.002,1254,58.6066,61.4838,0.45
2004-01-02/2004-12-31,2004,nsmallest,-999,2,4,3,0.999,0.002,1254,60.3892,61.2457,0.52
2004-01-07/2004-12-31,2004,nsmallest,-999,3,1,3,0.999,0.002,1254,56.7806,60.9172,0.6
2004-01-06/2004-12-31,2004,nsmallest,-999,3,2,1,0.999,0.002,1254,57.3139,60.7997,0.38
2023-01-06/2023-12-23,2023,nsmallest,-999,2,1,3,0.999,0.002,1254,51.6207,60.5845,0.49
2004-01-07/2004-12-31,2004,nsmallest,-999,3,3,1,0.999,0.002,1254,56.2801,60.3709,0.19
2003-01-01/2003-12-31,2003,nsmallest,-999,3,4,2,0.999,0.002,1254,59.1931,60.0285,0.42
2001-01-05/2001-12-31,2001,nsmallest,-999,2,3,2,0.999,0.002,1254,56.244,59.6483,0.4
2004-01-01/2004-12-31,2004,nsmallest,-999,2,1,3,0.999,0.002,1254,59.4588,59.6254,0.58
2004-01-05/2004-12-31,2004,nsmallest,-999,3,2,1,0.999,0.002,1254,56.6186,59.374,0.36
2001-01-01/2001-12-31,2001,nsmallest,-999,3,4,1,0.999,0.002,1254,57.9509,58.7644,0.28
2023-01-05/2023-12-23,2023,nsmallest,-999,3,3,1,0.999,0.002,1254,50.6352,58.6964,0.23
2010-01-01/2010-12-31,2010,nsmallest,-999,3,2,1,0.999,0.002,1254,57.6173,58.425,0.33
2005-01-05/2005-12-31,2005,nsmallest,-999,2,2,1,0.999,0.002,1254,54.9657,58.2731,0.33
2005-01-03/2005-12-31,2005,nsmallest,-999,4,4,2,0.999,0.002,1254,55.7331,57.7816,0.42
2012-01-05/2012-12-31,2012,nsmallest,-999,2,1,2,0.999,0.002,1254,55.1143,57.7782,0.38
2004-01-01/2004-12-31,2004,nsmallest,-999,3,1,3,0.999,0.002,1254,56.9996,57.1577,0.61
2010-01-06/2010-12-31,2010,nsmallest,-999,2,1,1,0.999,0.002,1254,53.1554,56.9624,0.25
2001-01-02/2001-12-31,2001,nsmallest,-999,3,1,2,0.999,0.002,1254,55.4567,56.8543,0.45
2004-01-01/2004-12-31,2004,nsmallest,-999,2,4,1,0.999,0.002,1254,56.1633,56.3184,0.29
2002-01-02/2002-12-31,2002,nsmallest,-999,2,3,2,0.999,0.002,1254,54.8257,56.2034,0.39
2001-01-01/2001-12-31,2001,nsmallest,-999,3,3,3,0.999,0.002,1254,55.411,56.1803,0.6
2002-01-04/2002-12-31,2002,nsmallest,-999,2,2,1,0.999,0.002,1254,53.4539,56.0174,0.22
2001-01-03/2001-12-31,2001,nsmallest,-999,2,2,3,0.999,0.002,1254,53.7764,55.7352,0.59
2002-01-03/2002-12-31,2002,nsmallest,-999,4,2,3,0.999,0.002,1254,53.718,55.674,0.64
2009-01-02/2009-12-31,2009,nsmallest,-999,4,1,1,0.999,0.002,1254,54.3075,55.669,0.37
2005-01-04/2005-12-31,2005,nsmallest,-999,4,4,2,0.999,0.002,1254,53.0127,55.5496,0.39
2000-08-14/2022-12-31,2000,nsmallest,-999,2,2,1,0.999,0.002,1254,1.0881288621304332e+39,55.5046,0.24
2000-08-13/2022-12-31,2000,nsmallest,-999,2,2,1,0.999,0.002,1254,1.0881288621304332e+39,55.4774,0.24
2000-08-12/2022-12-31,2000,nsmallest,-999,2,2,1,0.999,0.002,1254,1.0881288621304332e+39,55.4501,0.24
2004-01-07/2004-12-31,2004,nsmallest,-999,4,4,2,0.999,0.002,1254,51.7485,55.4289,0.48
2000-08-08/2022-12-31,2000,nsmallest,-999,2,2,1,0.999,0.002,1254,1.0827012493031643e+39,55.329,0.24
2010-01-07/2010-12-31,2010,nsmallest,-999,2,1,2,0.999,0.002,1254,51.0106,55.2387,0.46
2000-08-02/2022-12-31,2000,nsmallest,-999,2,2,1,0.999,0.002,1254,1.096057417506111e+39,55.1967,0.24
2023-01-04/2023-06-23,2023,nsmallest,-999,3,2,3,0.999,0.002,1254,6.4621,55.0958,0.48
2009-01-07/2009-12-31,2009,nsmallest,-999,2,2,1,0.999,0.002,1254,50.7511,54.9519,0.3
2010-01-05/2010-12-31,2010,nsmallest,-999,2,2,2,0.999,0.002,1254,51.0257,54.0374,0.44
2012-01-06/2012-12-31,2012,nsmallest,-999,3,1,1,0.999,0.002,1254,50.9145,53.9179,0.31
2010-01-01/2010-12-31,2010,nsmallest,-999,2,1,1,0.999,0.002,1254,52.8903,53.616,0.24
2004-01-05/2004-12-31,2004,nsmallest,-999,2,2,2,0.999,0.002,1254,51.0672,53.4874,0.52
2010-01-04/2010-12-31,2010,nsmallest,-999,2,2,2,0.999,0.002,1254,50.9747,53.3894,0.44
2004-01-06/2004-12-31,2004,nsmallest,-999,2,2,2,0.999,0.002,1254,50.3883,53.3526,0.51
2012-01-04/2012-12-31,2012,nsmallest,-999,4,1,2,0.999,0.002,1254,51.4727,53.3266,0.34
2001-01-03/2001-12-31,2001,nsmallest,-999,2,2,2,0.999,0.002,1254,51.4186,53.27,0.48
2002-01-03/2002-12-31,2002,nsmallest,-999,4,4,1,0.999,0.002,1254,51.0673,52.9028,0.29
2006-01-02/2006-12-31,2006,nsmallest,-999,2,4,3,0.999,0.002,1254,51.4991,52.7728,0.45
2012-01-03/2012-12-31,2012,nsmallest,-999,4,1,2,0.999,0.002,1254,51.4213,52.6925,0.34
2002-01-04/2002-12-31,2002,nsmallest,-999,4,4,2,0.999,0.002,1254,49.998,52.3546,0.45
2001-01-05/2001-12-31,2001,nsmallest,-999,2,3,3,0.999,0.002,1254,49.2036,52.0801,0.58
2002-01-01/2002-12-31,2002,nsmallest,-999,4,2,1,0.999,0.002,1254,51.0649,51.7593,0.24
2019-01-01/2019-12-31,2019,nsmallest,-999,2,2,2,0.999,0.002,1254,50.9864,51.6795,0.4
2012-01-05/2012-12-31,2012,nsmallest,-999,3,2,2,0.999,0.002,1254,49.2636,51.5765,0.44
2009-01-01/2009-12-31,2009,nsmallest,-999,2,2,1,0.999,0.002,1254,50.7511,51.4401,0.29
2001-01-05/2001-12-31,2001,nsmallest,-999,2,1,3,0.999,0.002,1254,48.5881,51.4191,0.56
2001-01-05/2001-12-31,2001,nsmallest,-999,2,3,1,0.999,0.002,1254,48.2255,51.0299,0.28
2006-01-02/2006-12-31,2006,nsmallest,-999,3,2,1,0.999,0.002,1254,49.5431,50.7562,0.31
2001-01-02/2001-12-31,2001,nsmallest,-999,2,1,3,0.999,0.002,1254,49.4077,50.6167,0.56
2002-01-03/2002-12-31,2002,nsmallest,-999,2,4,1,0.999,0.002,1254,48.2033,49.9099,0.19
2001-01-04/2001-12-31,2001,nsmallest,-999,3,2,2,0.999,0.002,1254,47.4621,49.6686,0.48
2005-01-06/2005-12-31,2005,nsmallest,-999,2,2,2,0.999,0.002,1254,46.0434,49.2179,0.43
2001-01-05/2001-12-31,2001,nsmallest,-999,3,1,2,0.999,0.002,1254,46.2223,48.8799,0.4
2004-01-06/2004-12-31,2004,nsmallest,-999,4,2,2,0.999,0.002,1254,46.1879,48.843,0.4
2004-01-01/2004-12-31,2004,nsmallest,-999,3,2,1,0.999,0.002,1254,48.6588,48.7885,0.25
2002-01-01/2002-12-31,2002,nsmallest,-999,4,2,3,0.999,0.002,1254,47.9785,48.6205,0.57
2006-01-06/2006-12-31,2006,nsmallest,-999,2,3,3,0.999,0.002,1254,45.475,48.5997,0.5
2002-01-02/2002-12-31,2002,nsmallest,-999,2,2,2,0.999,0.002,1254,47.2979,48.4421,0.41
2004-01-05/2004-12-31,2004,nsmallest,-999,4,2,2,0.999,0.002,1254,46.1879,48.3197,0.4
2001-01-01/2001-12-31,2001,nsmallest,-999,4,4,3,0.999,0.002,1254,47.0088,47.6345,0.68
2022-01-04/2022-12-31,2022,nsmallest,-999,3,2,3,0.999,0.002,1254,45.4666,47.5564,0.4
2010-01-06/2010-12-31,2010,nsmallest,-999,3,1,2,0.999,0.002,1254,44.4336,47.4676,0.44
2011-01-07/2011-12-31,2011,nsmallest,-999,4,2,1,0.999,0.002,1254,43.9263,47.4233,0.2
2005-01-06/2005-12-31,2005,nsmallest,-999,3,2,2,0.999,0.002,1254,44.033,47.0322,0.5
2006-01-03/2006-12-31,2006,nsmallest,-999,2,1,2,0.999,0.002,1254,45.2012,46.7745,0.55
2001-01-01/2001-12-31,2001,nsmallest,-999,3,1,2,0.999,0.002,1254,45.9917,46.6004,0.39
2006-01-04/2006-12-31,2006,nsmallest,-999,3,2,1,0.999,0.002,1254,44.0582,46.0661,0.25
2002-01-02/2002-12-31,2002,nsmallest,-999,2,4,2,0.999,0.002,1254,44.9544,46.0274,0.4
2010-01-07/2010-12-31,2010,nsmallest,-999,3,2,1,0.999,0.002,1254,42.6422,46.0094,0.22
2006-01-03/2006-12-31,2006,nsmallest,-999,3,2,1,0.999,0.002,1254,44.0582,45.5813,0.25
2015-01-06/2015-12-31,2015,nsmallest,-999,2,1,1,0.999,0.002,1254,42.4098,45.2688,0.3
2002-01-03/2002-12-31,2002,nsmallest,-999,2,4,2,0.999,0.002,1254,43.5181,45.0176,0.38
2005-01-06/2005-12-31,2005,nsmallest,-999,3,3,2,0.999,0.002,1254,42.1481,44.9847,0.38
2010-01-07/2010-12-31,2010,nsmallest,-999,4,2,1,0.999,0.002,1254,41.7049,44.9778,0.24
2005-01-03/2005-12-31,2005,nsmallest,-999,4,3,3,0.999,0.002,1254,43.4679,44.9651,0.64
2011-01-06/2011-12-31,2011,nsmallest,-999,2,3,2,0.999,0.002,1254,42.0551,44.8837,0.36
2004-01-02/2004-12-31,2004,nsmallest,-999,3,1,1,0.999,0.002,1254,44.2639,44.8437,0.38
2015-01-05/2015-12-31,2015,nsmallest,-999,2,1,1,0.999,0.002,1254,42.3674,44.7465,0.3
2011-01-05/2011-12-31,2011,nsmallest,-999,2,2,3,0.999,0.002,1254,42.3401,44.7173,0.52
2011-01-04/2011-12-31,2011,nsmallest,-999,2,2,1,0.999,0.002,1254,42.734,44.6656,0.19
2000-08-07/2022-12-31,2000,nsmallest,-999,2,1,3,0.999,0.002,1254,8.91492648480588e+36,44.6354,0.54
2010-01-06/2010-12-31,2010,nsmallest,-999,2,2,1,0.999,0.002,1254,41.8171,44.6252,0.24
2000-08-06/2022-12-31,2000,nsmallest,-999,2,1,3,0.999,0.002,1254,8.91492648480588e+36,44.6147,0.54
2000-08-10/2022-12-31,2000,nsmallest,-999,2,1,3,0.999,0.002,1254,8.528828594458999e+36,44.6094,0.54
2000-08-02/2022-12-31,2000,nsmallest,-999,2,1,3,0.999,0.002,1254,9.252970285325529e+36,44.606,0.54
2000-08-05/2022-12-31,2000,nsmallest,-999,2,1,3,0.999,0.002,1254,8.91492648480588e+36,44.594,0.54
2001-01-01/2001-12-31,2001,nsmallest,-999,4,4,2,0.999,0.002,1254,43.9481,44.5228,0.55
2002-01-04/2002-12-31,2002,nsmallest,-999,4,3,3,0.999,0.002,1254,42.3578,44.2677,0.63
2012-01-05/2012-12-31,2012,nsmallest,-999,3,2,1,0.999,0.002,1254,42.33,44.2384,0.2
2001-01-04/2001-12-31,2001,nsmallest,-999,3,2,3,0.999,0.002,1254,42.2917,44.1978,0.66
2011-01-03/2011-12-31,2011,nsmallest,-999,2,2,1,0.999,0.002,1254,42.6913,44.1546,0.19
2005-01-04/2005-12-31,2005,nsmallest,-999,4,3,3,0.999,0.002,1254,42.0822,43.9763,0.61
2003-01-03/2003-12-31,2003,nsmallest,-999,2,2,3,0.999,0.002,1254,42.4731,43.9269,0.48
2002-01-01/2002-12-31,2002,nsmallest,-999,3,3,2,0.999,0.002,1254,43.2857,43.8494,0.31
2018-01-02/2018-12-31,2018,nsmallest,-999,2,3,1,0.999,0.002,1254,42.6583,43.6623,0.22
2020-01-01/2020-12-31,2020,nsmallest,-999,2,3,3,0.999,0.002,1254,43.4193,43.5316,0.48
2003-01-02/2003-12-31,2003,nsmallest,-999,2,2,3,0.999,0.002,1254,42.4872,43.4862,0.48
2002-01-02/2002-12-31,2002,nsmallest,-999,2,2,3,0.999,0.002,1254,42.4421,43.4396,0.55
2004-01-06/2004-12-31,2004,nsmallest,-999,4,2,1,0.999,0.002,1254,41.1458,43.4378,0.24
2018-01-01/2018-12-31,2018,nsmallest,-999,2,3,1,0.999,0.002,1254,42.6583,43.2117,0.22
2006-01-04/2006-12-31,2006,nsmallest,-999,2,1,2,0.999,0.002,1254,41.3509,43.2031,0.53
2013-01-01/2013-12-31,2013,nsmallest,-999,2,1,1,0.999,0.002,1254,42.4951,43.0458,0.27
2004-01-05/2004-12-31,2004,nsmallest,-999,4,2,1,0.999,0.002,1254,41.1458,42.9864,0.24
2004-01-06/2004-12-31,2004,nsmallest,-999,4,3,2,0.999,0.002,1254,40.691,42.9507,0.28
2002-01-03/2002-12-31,2002,nsmallest,-999,3,1,1,0.999,0.002,1254,41.504,42.9158,0.24
2005-01-07/2005-12-31,2005,nsmallest,-999,2,4,2,0.999,0.002,1254,39.6819,42.753,0.38
2011-01-06/2011-12-31,2011,nsmallest,-999,4,2,1,0.999,0.002,1254,40.007,42.6607,0.27
2002-01-02/2002-12-31,2002,nsmallest,-999,3,3,1,0.999,0.002,1254,41.6793,42.6542,0.14
2009-01-07/2009-12-31,2009,nsmallest,-999,3,1,1,0.999,0.002,1254,39.5602,42.6192,0.31
2004-01-05/2004-12-31,2004,nsmallest,-999,4,3,2,0.999,0.002,1254,40.691,42.5056,0.28
2011-01-05/2011-12-31,2011,nsmallest,-999,4,1,1,0.999,0.002,1254,39.9032,42.1072,0.22
2003-01-07/2003-12-31,2003,nsmallest,-999,2,2,2,0.999,0.002,1254,39.0234,42.0292,0.4
2002-01-02/2002-12-31,2002,nsmallest,-999,3,1,2,0.999,0.002,1254,41.0455,42.0015,0.47
2005-01-05/2005-12-31,2005,nsmallest,-999,3,4,1,0.999,0.002,1254,39.6413,41.8267,0.22
