date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit,win_ratio
2000-08-06/2022-12-31,10,10,1,0.999,0.7503,0.98726,0.14
2000-08-07/2022-12-31,10,10,1,0.999,0.7503,0.98726,0.14
2000-08-01/2022-12-31,11,40,1,1.0,0.74999,0.98725,0.23
2000-08-01/2022-12-31,10,5,2,1.0,0.74999,0.98725,0.3
2000-08-01/2022-12-31,25,5,2,1.0,0.74957,0.98722,0.0
2000-08-05/2022-12-31,35,6,1,1.0,0.7497,0.98722,0.13
2000-08-03/2022-12-31,30,15,2,1.0,0.74921,0.9872,0.09
2000-08-06/2022-12-31,11,40,2,1.0,0.74912,0.98719,0.52
2000-08-07/2022-12-31,11,40,2,1.0,0.74912,0.98719,0.52
2000-08-08/2022-12-31,11,40,2,1.0,0.74912,0.98719,0.52
2000-08-04/2022-12-31,40,17,1,0.999,0.74901,0.98718,0.19
2000-08-03/2022-12-31,35,6,1,1.0,0.74821,0.98714,0.01
2000-08-01/2022-12-31,5,9,2,1.0,0.74801,0.98713,0.01
2000-08-03/2022-12-31,25,13,1,0.999,0.74801,0.98713,0.65
2000-08-01/2022-12-31,3,10,1,0.999,0.74805,0.98713,0.65
2000-08-01/2022-12-31,15,6,2,1.0,0.7479,0.98712,0.0
2000-08-03/2022-12-31,20,10,1,0.998,0.74777,0.98711,0.0
2000-08-01/2022-12-31,11,17,2,0.998,0.74765,0.98711,0.06
2000-08-02/2022-12-31,7,7,2,0.999,0.74751,0.9871,0.45
2000-08-02/2022-12-31,13,15,1,1.0,0.74735,0.98709,0.03
2000-08-01/2022-12-31,35,20,2,0.998,0.74732,0.98709,0.0
2000-08-01/2022-12-31,9,8,1,1.0,0.747,0.98707,0.04
2000-08-09/2022-12-31,40,30,1,1.0,0.74719,0.98707,0.0
2000-08-07/2022-12-31,10,15,1,0.999,0.74692,0.98706,0.28
2000-08-06/2022-12-31,10,15,1,0.999,0.74692,0.98706,0.28
2000-08-01/2022-12-31,35,40,1,1.0,0.74659,0.98705,0.22
2000-08-01/2022-12-31,25,10,2,0.998,0.74646,0.98704,0.34
2000-08-03/2022-12-31,3,30,1,0.998,0.74647,0.98704,0.7
2000-08-02/2022-12-31,30,20,1,0.999,0.74641,0.98703,0.09
2000-08-05/2022-12-31,40,17,1,1.0,0.74624,0.98702,0.08
2000-08-01/2022-12-31,10,5,1,1.0,0.74597,0.98701,0.22
2000-08-02/2022-12-31,10,10,1,0.999,0.74603,0.98701,0.13
2000-08-02/2022-12-31,7,35,2,0.999,0.74606,0.98701,0.54
2000-08-01/2022-12-31,17,11,1,0.999,0.74563,0.98699,0.14
2000-08-05/2022-12-31,2,35,1,1.0,0.7458,0.98699,0.42
2000-08-07/2022-12-31,10,8,2,1.0,0.74541,0.98697,0.01
2000-08-06/2022-12-31,10,8,2,1.0,0.74541,0.98697,0.01
2000-08-02/2022-12-31,10,25,1,1.0,0.74515,0.98696,0.0
2000-08-09/2022-12-31,7,10,1,0.999,0.74542,0.98696,0.48
2000-08-04/2022-12-31,13,17,2,1.0,0.74499,0.98695,0.01
2000-08-09/2022-12-31,25,7,2,0.998,0.7451,0.98695,0.08
2000-08-04/2022-12-31,30,30,1,1.0,0.74488,0.98694,0.65
2000-08-06/2022-12-31,17,30,1,1.0,0.74493,0.98694,0.2
2000-08-08/2022-12-31,17,30,1,1.0,0.74493,0.98694,0.2
2000-08-07/2022-12-31,17,30,1,1.0,0.74493,0.98694,0.2
2000-08-07/2022-12-31,6,40,1,1.0,0.74482,0.98693,0.21
2000-08-03/2022-12-31,3,10,1,1.0,0.74475,0.98693,0.21
2000-08-06/2022-12-31,6,40,1,1.0,0.74482,0.98693,0.21
2000-08-01/2022-12-31,25,9,1,0.999,0.74467,0.98693,0.39
2000-08-08/2022-12-31,6,40,1,1.0,0.74482,0.98693,0.21
2000-08-08/2022-12-31,10,30,2,1.0,0.74483,0.98693,0.14
2000-08-05/2022-12-31,2,30,1,0.998,0.74416,0.9869,0.41
2000-08-07/2022-12-31,7,25,2,1.0,0.74406,0.98689,0.32
2000-08-06/2022-12-31,15,35,2,0.998,0.74404,0.98689,0.49
2000-08-06/2022-12-31,7,25,2,1.0,0.74406,0.98689,0.32
2000-08-06/2022-12-31,4,10,1,0.999,0.74404,0.98689,0.34
2000-08-07/2022-12-31,15,35,2,0.998,0.74404,0.98689,0.49
2000-08-08/2022-12-31,7,25,2,1.0,0.74406,0.98689,0.32
2000-08-08/2022-12-31,4,10,1,0.999,0.74404,0.98689,0.34
2000-08-07/2022-12-31,4,10,1,0.999,0.74404,0.98689,0.34
2000-08-08/2022-12-31,15,35,2,0.998,0.74404,0.98688,0.49
2000-08-06/2022-12-31,9,11,2,0.999,0.74396,0.98688,0.0
2000-08-07/2022-12-31,9,11,2,0.999,0.74396,0.98688,0.0
2000-08-03/2022-12-31,25,6,1,1.0,0.74363,0.98687,0.65
2000-08-03/2022-12-31,40,3,1,1.0,0.74352,0.98686,0.0
2000-08-01/2022-12-31,13,30,2,0.999,0.74321,0.98685,0.23
2000-08-03/2022-12-31,20,20,1,0.998,0.74329,0.98685,0.28
2000-08-03/2022-12-31,5,7,1,0.999,0.74333,0.98685,0.04
2000-08-05/2022-12-31,7,30,2,0.998,0.74339,0.98685,0.12
2000-08-01/2022-12-31,8,3,1,0.998,0.74314,0.98684,0.33
2000-08-06/2022-12-31,13,30,1,1.0,0.74315,0.98684,0.33
2000-08-03/2022-12-31,6,7,2,0.998,0.74321,0.98684,0.03
2000-08-07/2022-12-31,13,30,1,1.0,0.74315,0.98683,0.33
2000-08-08/2022-12-31,13,30,1,1.0,0.74315,0.98683,0.33
2000-08-05/2022-12-31,3,30,1,0.998,0.7429,0.98682,0.28
2000-08-09/2022-12-31,9,25,2,0.999,0.74278,0.98681,0.63
2000-08-01/2022-12-31,9,13,1,0.999,0.74255,0.98681,0.75
2000-08-05/2022-12-31,25,35,1,0.999,0.74272,0.98681,0.08
2000-08-01/2022-12-31,17,20,2,0.999,0.74237,0.9868,0.0
2000-08-05/2022-12-31,11,3,1,0.999,0.74254,0.9868,0.31
2000-08-09/2022-12-31,3,6,1,0.999,0.74243,0.98679,0.03
2000-08-05/2022-12-31,9,35,2,0.998,0.74232,0.98679,0.28
2000-08-09/2022-12-31,7,10,2,0.999,0.74248,0.98679,0.36
2000-08-05/2022-12-31,7,25,1,1.0,0.74204,0.98677,0.19
2000-08-01/2022-12-31,30,4,1,1.0,0.74191,0.98677,0.47
2000-08-05/2022-12-31,25,7,2,0.998,0.74195,0.98677,0.5
2000-08-01/2022-12-31,20,3,1,0.999,0.74196,0.98677,0.03
2000-08-05/2022-12-31,40,35,2,1.0,0.74187,0.98676,0.24
2000-08-09/2022-12-31,35,13,2,1.0,0.74188,0.98676,0.03
2000-08-02/2022-12-31,10,20,1,0.998,0.74174,0.98676,0.0
2000-08-03/2022-12-31,11,30,1,1.0,0.74168,0.98675,0.72
2000-08-07/2022-12-31,40,7,1,1.0,0.74156,0.98674,0.07
2000-08-08/2022-12-31,40,7,1,1.0,0.74156,0.98674,0.07
2000-08-08/2022-12-31,10,15,2,1.0,0.74162,0.98674,0.16
2000-08-06/2022-12-31,40,7,1,1.0,0.74156,0.98674,0.07
2000-08-01/2022-12-31,15,13,2,1.0,0.74114,0.98672,0.57
2000-08-01/2022-12-31,35,7,2,0.998,0.74096,0.98671,0.01
2000-08-01/2022-12-31,3,10,2,0.998,0.74082,0.98671,0.71
2000-08-03/2022-12-31,35,3,1,0.998,0.74079,0.9867,0.35
2000-08-02/2022-12-31,35,6,1,1.0,0.74059,0.98669,0.45
2000-08-06/2022-12-31,30,15,2,0.999,0.74054,0.98668,0.04
2000-08-01/2022-12-31,30,9,2,1.0,0.74046,0.98668,0.35
2000-08-07/2022-12-31,30,15,2,0.999,0.74054,0.98668,0.04
2000-08-08/2022-12-31,30,15,2,0.999,0.74054,0.98668,0.04
2000-08-01/2022-12-31,4,10,2,1.0,0.74025,0.98667,0.59
2000-08-03/2022-12-31,20,35,2,0.998,0.74029,0.98667,0.0
2000-08-02/2022-12-31,9,8,1,1.0,0.74012,0.98666,0.0
2000-08-04/2022-12-31,17,30,2,1.0,0.73998,0.98665,0.55
2000-08-09/2022-12-31,40,4,2,0.998,0.74005,0.98665,0.0
2000-08-02/2022-12-31,10,7,1,0.999,0.73997,0.98665,0.36
2000-08-05/2022-12-31,40,13,2,1.0,0.73961,0.98663,0.29
2000-08-09/2022-12-31,13,17,2,0.998,0.73927,0.9866,0.05
2000-08-07/2022-12-31,10,3,1,1.0,0.73922,0.9866,0.26
2000-08-06/2022-12-31,10,3,1,1.0,0.73922,0.9866,0.26
2000-08-01/2022-12-31,35,15,2,1.0,0.73891,0.98659,0.1
2000-08-04/2022-12-31,30,25,1,0.998,0.73868,0.98657,0.08
2000-08-04/2022-12-31,30,10,1,1.0,0.73862,0.98657,0.72
2000-08-03/2022-12-31,25,17,1,1.0,0.73826,0.98655,0.0
2000-08-05/2022-12-31,7,30,2,0.999,0.73821,0.98654,0.14
2000-08-03/2022-12-31,8,30,2,1.0,0.73786,0.98653,0.09
2000-08-02/2022-12-31,35,3,1,1.0,0.73779,0.98652,0.2
2000-08-03/2022-12-31,35,10,2,0.999,0.73772,0.98652,0.0
2000-08-08/2022-12-31,3,10,1,0.999,0.73752,0.9865,0.07
2000-08-06/2022-12-31,3,10,1,0.999,0.73752,0.9865,0.07
2000-08-07/2022-12-31,3,10,1,0.999,0.73752,0.9865,0.07
2000-08-09/2022-12-31,13,30,1,0.998,0.73722,0.98648,0.0
2000-08-04/2022-12-31,13,35,1,1.0,0.7371,0.98648,0.11
2000-08-06/2022-12-31,9,35,1,1.0,0.73695,0.98647,0.14
2000-08-07/2022-12-31,9,35,1,1.0,0.73695,0.98646,0.14
2000-08-08/2022-12-31,9,35,1,1.0,0.73695,0.98646,0.14
2000-08-09/2022-12-31,25,30,1,0.998,0.73673,0.98645,0.03
2000-08-07/2022-12-31,10,13,2,0.998,0.73666,0.98645,0.14
2000-08-09/2022-12-31,30,25,2,0.999,0.73669,0.98645,0.0
2000-08-06/2022-12-31,10,13,2,0.998,0.73666,0.98645,0.14
2000-08-04/2022-12-31,15,10,2,1.0,0.73664,0.98645,0.0
2000-08-07/2022-12-31,3,35,2,0.998,0.73654,0.98644,0.08
2000-08-08/2022-12-31,3,35,2,0.998,0.73654,0.98644,0.08
2000-08-01/2022-12-31,20,5,2,0.998,0.73631,0.98644,0.06
2000-08-06/2022-12-31,3,35,2,0.998,0.73654,0.98644,0.08
2000-08-05/2022-12-31,11,17,2,1.0,0.73624,0.98643,0.0
2000-08-02/2022-12-31,40,10,2,0.998,0.73599,0.98642,0.0
2000-08-04/2022-12-31,15,11,2,1.0,0.73606,0.98642,0.31
2000-08-01/2022-12-31,11,6,1,0.999,0.73587,0.98641,0.23
2000-08-02/2022-12-31,10,6,1,1.0,0.73583,0.98641,0.51
2000-08-03/2022-12-31,11,3,1,0.999,0.73601,0.98641,0.0
2000-08-09/2022-12-31,9,30,2,1.0,0.73608,0.98641,0.12
2000-08-06/2022-12-31,17,17,2,1.0,0.73577,0.9864,0.11
2000-08-03/2022-12-31,35,6,2,0.998,0.73569,0.9864,0.2
2000-08-08/2022-12-31,17,17,2,1.0,0.73577,0.98639,0.11
2000-08-07/2022-12-31,17,17,2,1.0,0.73577,0.98639,0.11
2000-08-09/2022-12-31,17,13,2,1.0,0.73578,0.98639,0.0
2000-08-03/2022-12-31,25,35,2,0.999,0.73534,0.98637,0.0
2000-08-01/2022-12-31,25,11,2,0.999,0.73524,0.98637,0.39
2000-08-03/2022-12-31,4,11,2,0.999,0.73514,0.98636,0.14
2000-08-05/2022-12-31,3,15,1,0.998,0.73496,0.98635,0.47
2000-08-01/2022-12-31,13,20,1,0.998,0.73493,0.98635,0.27
2000-08-04/2022-12-31,40,8,2,1.0,0.73484,0.98634,0.08
2000-08-01/2022-12-31,13,4,1,1.0,0.7345,0.98633,0.0
2000-08-01/2022-12-31,5,11,1,1.0,0.73414,0.98631,0.78
2000-08-01/2022-12-31,13,8,2,1.0,0.73414,0.98631,0.0
2000-08-01/2022-12-31,25,9,1,0.998,0.73346,0.98627,0.46
2000-08-01/2022-12-31,17,7,2,0.998,0.73338,0.98626,0.04
2000-08-06/2022-12-31,17,7,2,0.998,0.73331,0.98625,0.03
2000-08-03/2022-12-31,10,35,1,0.998,0.73326,0.98625,0.19
2000-08-07/2022-12-31,17,7,2,0.998,0.73331,0.98625,0.03
2000-08-08/2022-12-31,17,7,2,0.998,0.73331,0.98625,0.03
2000-08-08/2022-12-31,40,10,2,1.0,0.73272,0.98621,0.22
2000-08-06/2022-12-31,40,10,2,1.0,0.73272,0.98621,0.22
2000-08-07/2022-12-31,40,10,2,1.0,0.73272,0.98621,0.22
2000-08-01/2022-12-31,11,5,1,0.998,0.73231,0.9862,0.46
2000-08-08/2022-12-31,17,20,2,1.0,0.73232,0.98619,0.52
2000-08-06/2022-12-31,17,20,2,1.0,0.73232,0.98619,0.52
2000-08-04/2022-12-31,10,11,2,0.998,0.73226,0.98619,0.0
2000-08-07/2022-12-31,17,20,2,1.0,0.73232,0.98619,0.52
2000-08-05/2022-12-31,3,13,1,0.998,0.73211,0.98618,0.26
2000-08-04/2022-12-31,15,20,2,0.998,0.73194,0.98617,0.27
2000-08-04/2022-12-31,20,4,2,1.0,0.73196,0.98617,0.0
2000-08-07/2022-12-31,25,40,1,0.999,0.73185,0.98616,0.47
2000-08-08/2022-12-31,25,40,1,0.999,0.73185,0.98616,0.47
2000-08-06/2022-12-31,25,40,1,0.999,0.73185,0.98616,0.47
2000-08-01/2022-12-31,13,5,1,0.998,0.73159,0.98615,0.52
2000-08-06/2022-12-31,17,4,2,0.998,0.73157,0.98614,0.14
2000-08-08/2022-12-31,17,4,2,0.998,0.73157,0.98614,0.14
2000-08-07/2022-12-31,17,4,2,0.998,0.73157,0.98614,0.14
2000-08-03/2022-12-31,20,35,1,1.0,0.73121,0.98613,0.12
2000-08-03/2022-12-31,10,11,1,0.999,0.73128,0.98613,0.2
2000-08-08/2022-12-31,13,15,2,1.0,0.73138,0.98613,0.0
2000-08-03/2022-12-31,15,40,2,1.0,0.73099,0.98611,0.16
2000-08-09/2022-12-31,9,30,1,1.0,0.7308,0.98609,0.25
2000-08-09/2022-12-31,11,30,1,1.0,0.73074,0.98609,0.66
2000-08-04/2022-12-31,20,3,1,0.999,0.73066,0.98609,0.0
2000-08-02/2022-12-31,20,9,1,1.0,0.73057,0.98609,0.42
2000-08-08/2022-12-31,15,4,2,0.999,0.73042,0.98607,0.41
2000-08-07/2022-12-31,15,4,2,0.999,0.73042,0.98607,0.41
2000-08-06/2022-12-31,15,4,2,0.999,0.73042,0.98607,0.41
2000-08-04/2022-12-31,30,8,2,0.999,0.73035,0.98607,0.28
2000-08-04/2022-12-31,40,4,2,0.998,0.73016,0.98606,0.0
2000-08-04/2022-12-31,30,30,2,0.998,0.72999,0.98605,0.32
2000-08-04/2022-12-31,7,30,1,0.999,0.72971,0.98604,0.13
2000-08-09/2022-12-31,6,30,2,0.998,0.73,0.98604,0.21
2000-08-09/2022-12-31,30,8,2,0.998,0.72967,0.98602,0.13
2000-08-01/2022-12-31,17,15,1,1.0,0.72925,0.98601,0.17
2000-08-01/2022-12-31,8,13,1,0.998,0.72924,0.98601,0.82
2000-08-05/2022-12-31,4,11,2,1.0,0.72917,0.986,0.15
2000-08-02/2022-12-31,30,4,2,0.998,0.7289,0.98599,0.21
2000-08-04/2022-12-31,15,10,1,1.0,0.72902,0.98599,0.0
2000-08-08/2022-12-31,40,40,2,0.999,0.72886,0.98598,0.01
2000-08-06/2022-12-31,40,40,2,0.999,0.72886,0.98598,0.01
2000-08-07/2022-12-31,40,40,2,0.999,0.72886,0.98598,0.01
2000-08-01/2022-12-31,11,11,2,0.998,0.72855,0.98597,0.24
2000-08-04/2022-12-31,25,7,1,0.999,0.72853,0.98596,0.19
2000-08-09/2022-12-31,7,13,1,0.998,0.72809,0.98593,0.27
2000-08-09/2022-12-31,35,25,2,0.999,0.72794,0.98592,0.0
2000-08-09/2022-12-31,35,10,2,1.0,0.72794,0.98592,0.2
2000-08-08/2022-12-31,40,30,2,0.998,0.72754,0.9859,0.14
2000-08-06/2022-12-31,40,30,2,0.998,0.72754,0.9859,0.14
2000-08-07/2022-12-31,40,30,2,0.998,0.72754,0.9859,0.14
2000-08-09/2022-12-31,25,20,2,1.0,0.72739,0.98589,0.43
2000-08-05/2022-12-31,17,15,2,1.0,0.72697,0.98587,0.54
2000-08-03/2022-12-31,35,8,2,1.0,0.727,0.98587,0.01
2000-08-05/2022-12-31,10,25,2,0.999,0.72666,0.98585,0.0
2000-08-09/2022-12-31,20,7,2,0.999,0.7268,0.98585,0.0
2000-08-05/2022-12-31,3,30,2,0.999,0.72657,0.98584,0.0
2000-08-01/2022-12-31,15,5,1,0.998,0.72584,0.98581,0.05
2000-08-04/2022-12-31,8,5,2,1.0,0.72575,0.9858,0.15
2000-08-03/2022-12-31,3,17,1,1.0,0.72569,0.98579,0.22
2000-08-03/2022-12-31,11,10,1,0.999,0.72546,0.98578,0.0
2000-08-03/2022-12-31,35,6,1,0.999,0.72512,0.98576,0.0
2000-08-02/2022-12-31,35,15,1,0.998,0.72506,0.98576,0.64
2000-08-02/2022-12-31,17,11,1,0.999,0.72486,0.98575,0.54
2000-08-09/2022-12-31,40,25,2,1.0,0.72498,0.98574,0.0
2000-08-05/2022-12-31,10,7,1,1.0,0.7248,0.98574,0.17
2000-08-06/2022-12-31,30,10,2,1.0,0.72449,0.98572,0.0
2000-08-07/2022-12-31,30,10,2,1.0,0.72449,0.98571,0.0
2000-08-08/2022-12-31,30,10,2,1.0,0.72449,0.98571,0.0
2000-08-09/2022-12-31,3,20,2,0.999,0.72434,0.9857,0.08
2000-08-01/2022-12-31,30,3,1,0.998,0.72414,0.9857,0.02
2000-08-06/2022-12-31,35,3,2,1.0,0.72394,0.98568,0.0
2000-08-09/2022-12-31,13,25,2,0.999,0.72399,0.98568,0.11
2000-08-04/2022-12-31,10,7,1,0.998,0.72381,0.98568,0.0
2000-08-07/2022-12-31,35,3,2,1.0,0.72394,0.98568,0.0
2000-08-08/2022-12-31,35,3,2,1.0,0.72394,0.98568,0.0
2000-08-08/2022-12-31,20,25,2,0.998,0.72391,0.98568,0.03
2000-08-06/2022-12-31,10,9,2,0.998,0.72366,0.98567,0.62
2000-08-01/2022-12-31,3,30,2,0.998,0.72337,0.98566,0.21
2000-08-02/2022-12-31,15,13,1,0.998,0.72351,0.98566,0.26
2000-08-07/2022-12-31,10,9,2,0.998,0.72366,0.98566,0.62
2000-08-09/2022-12-31,17,13,1,0.998,0.72341,0.98565,0.0
2000-08-05/2022-12-31,30,40,2,0.999,0.72334,0.98565,0.42
2000-08-05/2022-12-31,15,15,2,0.999,0.72335,0.98565,0.02
2000-08-07/2022-12-31,6,11,1,0.998,0.72311,0.98563,0.43
2000-08-06/2022-12-31,6,11,1,0.998,0.72311,0.98563,0.43
2000-08-08/2022-12-31,6,11,1,0.998,0.72311,0.98563,0.43
2000-08-05/2022-12-31,8,40,2,0.998,0.72305,0.98563,0.02
2000-08-01/2022-12-31,15,11,2,0.998,0.72281,0.98562,0.46
2000-08-09/2022-12-31,13,11,1,0.999,0.72299,0.98562,0.4
2000-08-04/2022-12-31,30,20,1,1.0,0.72286,0.98562,0.36
2000-08-04/2022-12-31,7,25,2,0.998,0.72245,0.9856,0.01
2000-08-09/2022-12-31,30,40,1,0.999,0.72274,0.9856,0.52
2000-08-09/2022-12-31,11,30,1,0.999,0.72271,0.9856,0.64
2000-08-05/2022-12-31,25,6,2,1.0,0.72239,0.98559,0.18
2000-08-05/2022-12-31,9,11,2,1.0,0.72213,0.98557,0.22
2000-08-03/2022-12-31,35,9,2,0.999,0.72205,0.98557,0.05
2000-08-01/2022-12-31,15,5,2,1.0,0.72166,0.98555,0.0
2000-08-03/2022-12-31,3,25,1,0.998,0.72164,0.98555,0.06
2000-08-05/2022-12-31,5,25,2,1.0,0.72161,0.98554,0.37
2000-08-08/2022-12-31,13,5,2,0.998,0.7216,0.98554,0.0
2000-08-02/2022-12-31,17,40,2,1.0,0.72137,0.98553,0.23
2000-08-03/2022-12-31,30,3,1,0.999,0.7214,0.98553,0.18
2000-08-02/2022-12-31,13,15,1,0.999,0.7214,0.98553,0.08
2000-08-03/2022-12-31,17,11,2,0.998,0.72136,0.98553,0.02
2000-08-01/2022-12-31,20,20,1,0.998,0.72124,0.98553,0.46
2000-08-01/2022-12-31,7,13,1,0.999,0.72134,0.98553,0.21
2000-08-06/2022-12-31,6,20,2,0.998,0.7213,0.98552,0.05
2000-08-08/2022-12-31,6,20,2,0.998,0.7213,0.98552,0.05
2000-08-07/2022-12-31,6,20,2,0.998,0.7213,0.98552,0.05
2000-08-08/2022-12-31,9,11,1,0.998,0.7211,0.98551,0.09
2000-08-01/2022-12-31,13,6,2,0.999,0.72086,0.9855,0.0
2000-08-02/2022-12-31,3,10,1,0.999,0.72086,0.9855,0.11
2000-08-06/2022-12-31,30,6,2,0.998,0.72087,0.9855,0.08
2000-08-03/2022-12-31,3,30,2,1.0,0.72069,0.98549,0.37
2000-08-07/2022-12-31,30,6,2,0.998,0.72087,0.98549,0.08
2000-08-08/2022-12-31,30,6,2,0.998,0.72087,0.98549,0.08
2000-08-05/2022-12-31,35,25,2,0.999,0.72046,0.98547,0.0
2000-08-02/2022-12-31,2,40,2,0.999,0.72041,0.98547,0.71
2000-08-08/2022-12-31,9,11,2,0.998,0.72032,0.98546,0.01
2000-08-01/2022-12-31,10,17,1,0.999,0.7201,0.98546,0.22
2000-08-08/2022-12-31,10,3,1,1.0,0.72025,0.98545,0.23
2000-08-02/2022-12-31,40,3,1,0.999,0.72007,0.98545,0.0
2000-08-04/2022-12-31,5,15,1,1.0,0.72008,0.98545,0.8
2000-08-06/2022-12-31,7,40,1,0.999,0.71996,0.98544,0.02
2000-08-07/2022-12-31,7,40,1,0.999,0.71996,0.98544,0.02
2000-08-09/2022-12-31,15,17,2,0.999,0.72003,0.98544,0.69
2000-08-01/2022-12-31,15,6,1,0.999,0.71977,0.98544,0.0
2000-08-08/2022-12-31,7,40,1,0.999,0.71996,0.98544,0.02
2000-08-04/2022-12-31,35,17,2,0.998,0.71963,0.98542,0.61
2000-08-02/2022-12-31,6,35,1,0.998,0.7196,0.98542,0.28
2000-08-09/2022-12-31,25,25,2,0.999,0.71972,0.98542,0.27
2000-08-02/2022-12-31,13,25,1,0.998,0.71939,0.98541,0.33
2000-08-01/2022-12-31,3,13,2,1.0,0.71897,0.98539,0.0
2000-08-07/2022-12-31,35,6,1,0.998,0.71919,0.98539,0.39
2000-08-08/2022-12-31,35,6,1,0.998,0.71919,0.98539,0.39
2000-08-09/2022-12-31,20,6,1,0.998,0.71926,0.98539,0.3
2000-08-06/2022-12-31,35,6,1,0.998,0.71919,0.98539,0.39
2000-08-07/2022-12-31,11,40,2,0.998,0.71905,0.98538,0.54
2000-08-05/2022-12-31,30,4,2,1.0,0.71888,0.98538,0.0
2000-08-08/2022-12-31,10,8,2,1.0,0.71901,0.98538,0.0
2000-08-06/2022-12-31,11,40,2,0.998,0.71905,0.98538,0.54
2000-08-09/2022-12-31,35,25,2,1.0,0.71905,0.98538,0.0
2000-08-08/2022-12-31,11,40,2,0.998,0.71905,0.98538,0.54
2000-08-07/2022-12-31,30,40,2,1.0,0.71877,0.98537,0.52
2000-08-06/2022-12-31,30,40,2,1.0,0.71877,0.98537,0.52
2000-08-08/2022-12-31,30,40,2,1.0,0.71877,0.98536,0.52
2000-08-03/2022-12-31,11,7,1,1.0,0.71837,0.98535,0.3
2000-08-06/2022-12-31,30,15,2,0.998,0.71812,0.98533,0.03
2000-08-08/2022-12-31,20,5,1,1.0,0.71828,0.98533,0.49
2000-08-07/2022-12-31,30,15,2,0.998,0.71812,0.98533,0.03
2000-08-07/2022-12-31,10,10,1,0.998,0.71808,0.98532,0.26
2000-08-08/2022-12-31,30,15,2,0.998,0.71812,0.98532,0.03
2000-08-06/2022-12-31,10,10,1,0.998,0.71808,0.98532,0.26
2000-08-03/2022-12-31,2,40,2,1.0,0.71768,0.98531,0.54
2000-08-08/2022-12-31,8,5,2,1.0,0.71756,0.98529,0.12
2000-08-09/2022-12-31,7,20,1,0.999,0.71767,0.98529,0.0
2000-08-05/2022-12-31,6,5,1,0.999,0.7175,0.98529,0.28
2000-08-06/2022-12-31,8,5,2,1.0,0.71756,0.98529,0.12
2000-08-07/2022-12-31,8,5,2,1.0,0.71756,0.98529,0.12
2000-08-04/2022-12-31,35,9,1,1.0,0.71734,0.98528,0.03
2000-08-03/2022-12-31,30,3,2,1.0,0.71733,0.98528,0.11
2000-08-02/2022-12-31,11,6,1,1.0,0.71714,0.98527,0.21
2000-08-05/2022-12-31,9,17,1,1.0,0.71714,0.98527,0.13
2000-08-03/2022-12-31,25,35,1,0.998,0.71701,0.98526,0.11
2000-08-04/2022-12-31,40,10,2,0.999,0.71703,0.98526,0.13
2000-08-05/2022-12-31,4,40,1,0.999,0.71684,0.98525,0.32
2000-08-02/2022-12-31,30,15,1,0.999,0.7165,0.98524,0.73
2000-08-03/2022-12-31,6,30,1,0.998,0.71662,0.98524,0.28
2000-08-09/2022-12-31,15,5,1,0.999,0.71676,0.98524,0.02
2000-08-02/2022-12-31,30,30,1,1.0,0.71631,0.98522,0.44
2000-08-07/2022-12-31,10,30,2,0.999,0.7164,0.98522,0.15
2000-08-06/2022-12-31,10,30,2,0.999,0.7164,0.98522,0.15
2000-08-09/2022-12-31,6,6,2,1.0,0.71628,0.98521,0.18
2000-08-05/2022-12-31,40,9,2,0.999,0.71622,0.98521,0.11
2000-08-04/2022-12-31,4,17,2,0.998,0.71575,0.98519,0.73
2000-08-02/2022-12-31,8,13,1,0.999,0.71566,0.98518,0.45
2000-08-02/2022-12-31,13,20,1,0.999,0.71552,0.98517,0.22
2000-08-05/2022-12-31,6,20,2,1.0,0.71545,0.98517,0.14
2000-08-04/2022-12-31,25,10,2,0.998,0.71535,0.98516,0.01
2000-08-07/2022-12-31,17,4,1,1.0,0.71547,0.98516,0.51
2000-08-08/2022-12-31,17,4,1,1.0,0.71547,0.98516,0.51
2000-08-04/2022-12-31,6,7,2,1.0,0.71538,0.98516,0.19
2000-08-06/2022-12-31,17,4,1,1.0,0.71547,0.98516,0.51
2000-08-07/2022-12-31,10,8,2,0.999,0.71536,0.98516,0.07
2000-08-06/2022-12-31,10,8,2,0.999,0.71536,0.98516,0.07
2000-08-02/2022-12-31,30,4,1,0.999,0.71489,0.98514,0.11
2000-08-05/2022-12-31,30,3,2,0.999,0.71506,0.98514,0.48
2000-08-07/2022-12-31,17,20,1,1.0,0.71511,0.98514,0.54
2000-08-06/2022-12-31,17,20,1,1.0,0.71511,0.98514,0.54
2000-08-04/2022-12-31,25,35,1,0.998,0.71504,0.98514,0.57
2000-08-01/2022-12-31,40,15,2,1.0,0.71499,0.98514,0.0
2000-08-08/2022-12-31,17,20,1,1.0,0.71511,0.98514,0.54
2000-08-09/2022-12-31,9,35,2,1.0,0.71502,0.98513,0.1
2000-08-04/2022-12-31,11,20,2,1.0,0.71474,0.98512,0.1
2000-08-02/2022-12-31,3,25,2,1.0,0.71405,0.98508,0.03
2000-08-06/2022-12-31,15,4,2,1.0,0.71401,0.98508,0.28
2000-08-09/2022-12-31,30,6,2,1.0,0.71425,0.98508,0.04
2000-08-04/2022-12-31,11,17,1,0.999,0.71395,0.98507,0.06
2000-08-08/2022-12-31,15,4,2,1.0,0.71401,0.98507,0.28
2000-08-07/2022-12-31,15,4,2,1.0,0.71401,0.98507,0.28
