,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,2,0.999,0.3,208,nlargest,1.09108,,,,,,,,,,,,,,,,,,,,,,,,1.09108,1.0749755555555556,,,,,,,,,,,,,,,,,,,,,,,,1.0749755555555556,1.01791,,,,,,,,,,,,,,,,,,,,,,,,1.01791,1.12203,,,,,,,,,,,,,,,,,,,,,,,,1.12203,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,3,1,1.0,0.3,208,nsmallest,1.09104,,,,,,,,,,,,,,,,,,,,,,,,1.09104,1.0907466666666668,,,,,,,,,,,,,,,,,,,,,,,,1.0907466666666668,1.01886,,,,,,,,,,,,,,,,,,,,,,,,1.01886,1.145,,,,,,,,,,,,,,,,,,,,,,,,1.145,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
13,5,1,0.999,0.3,208,nsmallest,1.09103,,,,,,,,,,,,,,,,,,,,,,,,1.09103,1.0811866666666665,,,,,,,,,,,,,,,,,,,,,,,,1.0811866666666665,1.01009,,,,,,,,,,,,,,,,,,,,,,,,1.01009,1.11325,,,,,,,,,,,,,,,,,,,,,,,,1.11325,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,11,2,1.0,0.3,208,nsmallest,1.09103,,,,,,,,,,,,,,,,,,,,,,,,1.09103,1.1072633333333333,,,,,,,,,,,,,,,,,,,,,,,,1.1072633333333333,1.08745,,,,,,,,,,,,,,,,,,,,,,,,1.08745,1.15441,,,,,,,,,,,,,,,,,,,,,,,,1.15441,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,15,2,1.0,0.3,208,nsmallest,1.091,,,,,,,,,,,,,,,,,,,,,,,,1.091,1.0954733333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0954733333333333,1.05808,,,,,,,,,,,,,,,,,,,,,,,,1.05808,1.14017,,,,,,,,,,,,,,,,,,,,,,,,1.14017,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,10,2,0.998,0.3,208,nsmallest,1.09095,,,,,,,,,,,,,,,,,,,,,,,,1.09095,1.0859177777777778,,,,,,,,,,,,,,,,,,,,,,,,1.0859177777777778,1.05907,,,,,,,,,,,,,,,,,,,,,,,,1.05907,1.12906,,,,,,,,,,,,,,,,,,,,,,,,1.12906,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,4,2,0.997,0.3,208,nsmallest,1.12229,1.99476,1.6922,1.21353,0.94556,1.10284,1.28444,0.92382,1.34706,1.15397,0.95181,0.88605,0.91066,0.89249,0.97064,1.01414,1.2692,0.97075,0.80877,0.88123,1.20148,1.04107,1.08018,0.93419,1.09094,1.136607857142857,2.019022,1.7687300000000001,1.31205,0.9997679999999999,1.5473240000000001,1.28048,0.9712759999999999,1.185166,1.180722,0.949132,0.980616,0.941038,0.8993420000000001,1.857516,1.014472,1.259742,1.008928,0.8845179999999999,1.001416,1.402042,1.086402,1.429796,0.964186,1.2064413178294575,1.09094,1.44098,1.00058,1.18127,0.89511,1.07117,1.01054,0.90365,0.79365,1.06647,0.88719,0.88282,0.78265,0.84642,0.82399,0.86187,1.09162,0.79917,0.7664,0.8317,1.1069,0.7864,0.89581,0.80934,0.7664,1.23186,2.54678,2.46144,1.7391,1.15667,3.387,1.5881,1.06259,1.45581,1.30262,0.98558,1.25045,1.09352,0.96569,3.39079,1.2001,1.48643,1.2405,1.15773,1.35623,1.79876,1.43889,2.45918,1.19966,3.39079,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
7,6,1,0.997,0.2,208,nsmallest,1.16688,1.31483,1.73056,1.17421,1.10234,1.04283,1.03786,0.97648,0.91587,1.05877,0.98206,1.04151,1.05647,0.94119,0.97815,0.93873,1.1353,0.97728,1.009,0.9214,1.1271,1.08349,1.49544,0.88781,1.0907900000000001,1.1720360869565218,1.7127279999999998,1.75609,1.283512,1.129658,1.535538,1.123338,0.955214,0.9667600000000001,1.05548,1.02835,0.9992380000000001,1.0892300000000001,1.024556,1.263624,0.9584239999999999,1.11455,1.148072,0.9817899999999999,0.977366,1.160492,1.177426,1.3642980000000002,1.03156,1.167705072463768,1.05847,1.10655,1.40261,0.91139,0.94065,0.85068,0.90431,0.87992,0.87961,0.8793,0.91792,0.90218,0.98223,0.93118,0.94234,0.87961,0.88679,0.87961,0.87992,0.89445,1.05759,0.91076,0.88024,0.88657,0.85068,1.24331,2.66917,2.09497,1.71494,1.35203,3.73153,1.39461,1.01607,1.21152,1.18464,1.13768,1.10297,1.30288,1.37636,1.85318,1.09139,1.45188,1.78269,1.05516,1.21267,1.2573,1.55688,1.53855,1.42207,3.73153,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
2,10,2,0.998,0.2,208,nsmallest,1.12289,1.30447,1.28779,1.23124,1.22843,0.99727,1.14152,1.04641,1.20001,1.24343,0.93704,0.97292,1.1277,0.92052,1.00451,0.95532,0.95572,1.13352,1.006,1.36326,1.03682,1.29723,0.92122,0.99939,1.09077,1.1351830434782608,1.342124,1.35678,1.1446859999999999,1.2561339999999999,1.051612,1.139872,1.15633,1.244226,1.262924,0.9591879999999999,1.017718,1.116104,0.925816,0.97722,0.977828,0.977262,1.168072,1.01339,1.979358,1.327168,1.170072,1.0295960000000002,1.107964,1.1566407971014494,1.05578,0.94116,0.98038,0.94731,1.05464,0.88848,1.013,0.94488,1.08635,0.93327,0.91573,0.92553,0.92301,0.88563,0.88473,0.89199,0.93333,0.9576,0.97844,1.10594,0.9045,0.89836,0.88473,0.90746,0.88473,1.24216,1.89107,2.08226,1.28951,1.42946,1.25064,1.34382,1.52122,1.5202,1.66783,1.02266,1.16617,1.35367,0.96628,1.03791,1.13113,1.02921,1.42945,1.05032,4.93073,2.26809,1.4377,1.51312,1.55622,4.93073,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
20,4,1,0.999,0.3,208,nsmallest,1.0907,,,,,,,,,,,,,,,,,,,,,,,,1.0907,1.1010622222222222,,,,,,,,,,,,,,,,,,,,,,,,1.1010622222222222,1.05556,,,,,,,,,,,,,,,,,,,,,,,,1.05556,1.1401,,,,,,,,,,,,,,,,,,,,,,,,1.1401,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,10,2,1.0,0.3,208,nsmallest,1.09069,,,,,,,,,,,,,,,,,,,,,,,,1.09069,1.0972611111111112,,,,,,,,,,,,,,,,,,,,,,,,1.0972611111111112,1.04682,,,,,,,,,,,,,,,,,,,,,,,,1.04682,1.1402,,,,,,,,,,,,,,,,,,,,,,,,1.1402,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,5,1,0.999,0.3,208,nsmallest,1.09069,,,,,,,,,,,,,,,,,,,,,,,,1.09069,1.1014877777777778,,,,,,,,,,,,,,,,,,,,,,,,1.1014877777777778,1.08647,,,,,,,,,,,,,,,,,,,,,,,,1.08647,1.15214,,,,,,,,,,,,,,,,,,,,,,,,1.15214,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
7,5,2,0.997,0.2,208,nsmallest,1.1202,1.39029,1.50422,1.38813,1.06472,1.06953,1.08015,1.05159,1.17141,0.96478,0.99332,1.05203,1.01231,1.00681,1.06886,1.08673,1.21117,0.94546,1.01551,1.01817,1.10946,1.07925,1.09718,0.94586,1.0906850000000001,1.1309082608695653,1.6590019999999999,1.748186,1.569148,1.033198,1.146012,1.078748,1.066994,1.190474,0.9675739999999999,1.0113759999999998,1.065874,1.0243600000000002,0.9777660000000001,1.07321,1.10977,1.3058020000000001,1.064488,1.0913879999999998,1.0513379999999999,1.215788,1.129898,1.191446,0.9255720000000001,1.1557822463768117,1.09464,1.1909,1.00211,1.19466,0.91395,0.94812,0.96952,0.94218,0.98342,0.95473,0.95258,0.90201,0.95627,0.87655,0.95785,1.00424,1.07922,0.86853,0.99742,0.96205,0.94911,0.76744,0.94188,0.88657,0.76744,1.20913,2.23897,3.16973,2.35351,1.11738,1.44242,1.17088,1.27378,1.34866,0.99442,1.07399,1.29831,1.14537,1.0578,1.15973,1.32114,1.52573,1.59788,1.2338,1.21988,1.74909,1.39455,1.47859,0.96075,3.16973,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
2,4,1,0.999,0.3,208,nlargest,1.09061,,,,,,,,,,,,,,,,,,,,,,,,1.09061,1.0968822222222223,,,,,,,,,,,,,,,,,,,,,,,,1.0968822222222223,1.00909,,,,,,,,,,,,,,,,,,,,,,,,1.00909,1.18256,,,,,,,,,,,,,,,,,,,,,,,,1.18256,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,4,2,0.997,0.2,208,nlargest,1.14704,0.96586,1.03088,1.08661,1.1525,1.12385,1.08248,0.91443,0.91596,1.28992,0.88884,0.94801,0.97818,1.03616,1.04249,1.08035,0.93748,1.12643,1.03767,1.09061,2.07811,2.25975,1.07988,1.60326,1.09061,1.1537942857142858,0.971902,1.140074,1.2511100000000002,1.1042640000000001,1.091756,1.137996,0.963884,0.986702,1.5175560000000001,0.93154,1.1309879999999999,0.995444,1.074052,1.067748,1.322316,1.046698,1.304866,1.017082,1.054964,2.164546,2.242648,1.049286,1.838522,1.2262235658914729,1.12985,0.82128,0.88872,0.94373,0.90925,0.88255,1.03761,0.87979,0.86725,1.01106,0.87263,0.84288,0.77874,0.94139,0.87971,0.93241,0.91372,0.99501,0.95591,0.86657,1.37628,1.04653,0.8459,1.26722,0.77874,1.20581,1.2004,1.7232,2.08502,1.26877,1.20602,1.31162,1.15661,1.2331,2.15056,1.0324,1.78131,1.25629,1.26334,1.228,2.52758,1.49853,1.95833,1.08488,1.18105,2.82646,3.09796,1.13408,2.59206,3.09796,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
8,8,2,0.998,0.2,208,nsmallest,1.12637,1.43725,1.16465,1.46371,1.1525,1.06913,1.0963,0.97415,1.27593,1.10527,0.97981,1.1186,0.984,0.97456,1.1831,0.98342,1.05605,0.98686,1.03682,0.99849,0.99389,1.02037,1.29199,1.01755,1.09057,1.144277142857143,1.881338,1.688552,1.3984580000000002,1.120328,2.001594,1.12534,0.978918,1.250756,1.11885,1.000248,1.101156,1.0667079999999998,1.03484,1.136566,0.979176,1.230724,1.0217019999999999,1.0190480000000002,0.986078,1.03384,1.0429780000000002,1.29264,1.0761720000000001,1.1934103100775193,1.09557,1.04006,1.06215,1.17305,0.96917,0.94301,0.9722,0.96225,1.00143,0.99686,0.94066,0.97113,0.91921,0.95229,1.00772,0.91362,0.96068,0.9238,0.93888,0.90251,0.93353,0.91247,1.10334,0.92554,0.90251,1.22988,3.44698,2.75008,1.49452,1.20993,5.90111,1.29966,1.01068,1.48642,1.2029,1.09146,1.26672,1.32455,1.14535,1.25397,1.01339,2.04083,1.21107,1.05115,1.11278,1.22811,1.16312,1.46473,1.32264,5.90111,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
20,4,1,0.998,0.3,208,nsmallest,1.09056,,,,,,,,,,,,,,,,,,,,,,,,1.09056,1.0952322222222222,,,,,,,,,,,,,,,,,,,,,,,,1.0952322222222222,1.04801,,,,,,,,,,,,,,,,,,,,,,,,1.04801,1.13079,,,,,,,,,,,,,,,,,,,,,,,,1.13079,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
5,11,1,0.999,0.3,208,nsmallest,1.09054,,,,,,,,,,,,,,,,,,,,,,,,1.09054,1.0937744444444446,,,,,,,,,,,,,,,,,,,,,,,,1.0937744444444446,0.9984,,,,,,,,,,,,,,,,,,,,,,,,0.9984,1.15848,,,,,,,,,,,,,,,,,,,,,,,,1.15848,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,5,2,0.999,0.3,208,nsmallest,1.09051,,,,,,,,,,,,,,,,,,,,,,,,1.09051,1.0940433333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0940433333333333,1.07482,,,,,,,,,,,,,,,,,,,,,,,,1.07482,1.11725,,,,,,,,,,,,,,,,,,,,,,,,1.11725,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
13,4,1,1.0,0.3,208,nsmallest,1.09041,,,,,,,,,,,,,,,,,,,,,,,,1.09041,1.0877022222222221,,,,,,,,,,,,,,,,,,,,,,,,1.0877022222222221,1.06997,,,,,,,,,,,,,,,,,,,,,,,,1.06997,1.09927,,,,,,,,,,,,,,,,,,,,,,,,1.09927,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
6,5,2,0.997,0.2,208,nsmallest,1.13954,1.62501,1.44297,1.19789,1.03906,1.03332,1.13382,1.04716,1.00081,1.20376,0.9209,1.11494,1.09369,0.98429,1.12813,1.08252,1.30537,1.078,1.00756,1.11327,1.06236,1.009,0.93122,0.91993,1.090325,1.139473043478261,1.553548,1.5741399999999999,1.276652,1.0604140000000002,1.0519880000000001,1.09351,1.007528,0.968604,1.1804400000000002,0.9352320000000001,1.107736,1.1354760000000002,0.999236,1.161564,1.0183719999999998,1.39542,1.071428,1.013134,1.114614,1.138316,0.9838359999999999,0.9864200000000001,0.9227500000000001,1.1228961594202898,1.0695,0.90888,1.0887,1.13959,1.01202,0.94411,0.89322,0.85292,0.85673,1.01953,0.92027,0.94893,0.97306,0.9403,0.94343,0.8792,1.17128,0.93711,0.9234,0.99978,1.01376,0.80709,0.89463,0.88751,0.80709,1.21981,1.98319,2.16641,1.48673,1.15769,1.16422,1.21451,1.19316,1.10027,1.25102,0.9733,1.2668,1.34459,1.08348,1.48334,1.09462,1.99252,1.24215,1.07521,1.21758,1.29512,1.06124,1.16396,0.94527,2.16641,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
3,6,2,0.999,0.3,208,nsmallest,1.14073,1.33856,1.66175,1.3953,1.11993,1.06786,1.11399,0.89534,1.17531,1.1565,0.95948,1.01758,0.97129,0.93616,0.96857,1.0671,1.09023,1.28574,0.99298,1.00175,1.14796,1.29717,0.8608,0.93849,1.09031,1.1445342857142857,1.766872,1.4883220000000001,1.202806,1.089138,1.293394,1.12328,0.911858,1.180892,1.184708,0.9794499999999999,1.1283619999999999,1.000384,0.9651500000000001,0.95936,1.092606,1.061328,1.333636,0.992896,1.1492900000000001,1.144082,1.24385,0.966962,1.081488,1.1451476744186047,1.08019,1.22043,1.07509,0.89469,0.99574,0.98753,0.99539,0.81934,0.93531,0.95106,0.9258,0.96307,0.88092,0.87298,0.91063,1.05807,0.90916,0.87934,0.90178,0.95211,1.06951,0.91493,0.8149,0.84915,0.8149,1.20049,2.93237,1.81475,1.41793,1.19647,2.28674,1.23217,0.9748,1.33784,1.5687,1.04279,1.5672,1.20991,1.14915,1.00426,1.18758,1.21115,1.71749,1.11382,1.40738,1.28484,1.55864,1.38082,1.6046,2.93237,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
3,13,1,1.0,0.3,208,nlargest,1.09027,,,,,,,,,,,,,,,,,,,,,,,,1.09027,1.0802055555555556,,,,,,,,,,,,,,,,,,,,,,,,1.0802055555555556,1.00004,,,,,,,,,,,,,,,,,,,,,,,,1.00004,1.15125,,,,,,,,,,,,,,,,,,,,,,,,1.15125,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
5,5,2,0.999,0.2,208,nsmallest,1.17959,1.62549,1.37146,1.44978,1.11596,1.06788,1.1769,1.03234,0.93819,1.29264,0.96861,1.09137,1.05257,1.02321,0.93873,0.9878,1.07108,1.08105,1.02965,1.06297,1.02216,0.97728,0.99515,0.95615,1.090195,1.190461304347826,1.625296,1.642032,1.4781220000000002,1.17005,1.082462,1.161656,1.01777,1.000914,1.346792,0.9619880000000001,1.144298,1.0484339999999999,1.03402,1.041236,1.047958,1.101556,1.0920999999999998,1.0286440000000001,1.094408,1.031288,0.9885999999999999,1.1041560000000001,1.06204,1.1515196376811594,1.10596,1.08253,1.19869,1.17782,1.04379,0.93896,0.94962,0.97528,0.90656,1.05778,0.90292,0.97243,0.94713,0.99195,0.90187,0.9575,1.01173,0.97889,0.90458,1.05639,0.97397,0.78005,0.95725,0.88976,0.78005,1.30925,2.14542,2.63503,1.80395,1.3709,1.29827,1.28298,1.05477,1.18659,1.57033,1.02425,1.37054,1.14706,1.06988,1.37644,1.21966,1.33916,1.23869,1.11025,1.23054,1.09084,1.32344,1.42137,1.36466,2.63503,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
15,10,2,1.0,0.3,208,nsmallest,1.09012,,,,,,,,,,,,,,,,,,,,,,,,1.09012,1.0965977777777778,,,,,,,,,,,,,,,,,,,,,,,,1.0965977777777778,1.05876,,,,,,,,,,,,,,,,,,,,,,,,1.05876,1.13114,,,,,,,,,,,,,,,,,,,,,,,,1.13114,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,13,2,0.999,0.3,208,nsmallest,1.08992,,,,,,,,,,,,,,,,,,,,,,,,1.08992,1.0885677777777778,,,,,,,,,,,,,,,,,,,,,,,,1.0885677777777778,1.04013,,,,,,,,,,,,,,,,,,,,,,,,1.04013,1.13327,,,,,,,,,,,,,,,,,,,,,,,,1.13327,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,2,2,0.998,0.2,208,nsmallest,1.1231149999999999,1.52478,1.40153,1.24788,1.13155,1.17607,1.09465,1.08016,1.09997,0.8855,1.09774,1.07616,1.03489,0.98363,0.99363,1.0425,1.10414,1.02091,0.95884,1.1028,1.06817,0.94877,0.98317,1.1291,1.08987,1.14334,1.478848,1.614626,1.240736,1.161106,1.6599080000000002,1.150806,1.038904,1.1138299999999999,1.017636,1.533554,1.04702,1.05039,0.985586,1.18002,1.047526,1.231018,1.174242,0.951262,1.1035679999999999,1.092822,1.0710359999999999,0.978158,1.5296759999999998,1.1881251937984496,1.09889,1.19394,1.02286,1.02785,1.06331,0.89572,0.93394,0.91398,0.98454,0.88506,0.99757,0.89423,0.8956,0.90142,0.99288,0.98325,1.05253,0.94123,0.93104,0.87696,1.02775,0.81256,0.89887,0.88163,0.81256,1.28803,1.60607,2.76253,1.38699,1.37231,4.02054,1.35405,1.09013,1.36181,1.49196,2.25544,1.1826,1.23666,1.1539,1.61278,1.09329,1.81765,1.87409,0.96502,1.25122,1.19446,1.35668,1.07648,3.24253,4.02054,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
8,9,1,1.0,0.3,208,nlargest,1.08986,,,,,,,,,,,,,,,,,,,,,,,,1.08986,1.08362,,,,,,,,,,,,,,,,,,,,,,,,1.08362,1.00378,,,,,,,,,,,,,,,,,,,,,,,,1.00378,1.15555,,,,,,,,,,,,,,,,,,,,,,,,1.15555,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
11,6,2,1.0,0.3,208,nsmallest,1.08982,,,,,,,,,,,,,,,,,,,,,,,,1.08982,1.0797333333333334,,,,,,,,,,,,,,,,,,,,,,,,1.0797333333333334,1.01217,,,,,,,,,,,,,,,,,,,,,,,,1.01217,1.14521,,,,,,,,,,,,,,,,,,,,,,,,1.14521,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,4,2,0.998,0.2,208,nsmallest,1.171985,1.32455,1.40603,1.28763,1.15955,0.98142,1.02902,1.00122,1.20787,1.02535,1.0898,1.1156,0.9576,1.02966,1.17023,1.06661,1.19412,1.04617,0.93263,1.08017,1.12665,1.04904,1.09593,1.03313,1.0898,1.1601128571428572,1.254294,1.40742,1.223706,1.136882,1.012942,1.091972,1.016454,1.1316359999999999,1.0913059999999999,1.05595,1.127896,0.9788399999999999,1.0160120000000001,1.235906,1.070954,1.159864,1.152412,0.9488540000000001,1.100384,1.1023640000000001,1.1372779999999998,1.091394,1.721088,1.1439582945736433,1.03932,1.01884,1.22941,0.98831,0.98755,0.9713,0.97006,0.91759,0.96056,0.93604,0.96173,1.05487,0.92385,0.96258,1.03044,0.91549,1.0526,0.89709,0.9224,0.90113,0.9186,0.93926,0.89575,0.9514,0.89575,1.20715,1.41899,1.57196,1.4082,1.2682,1.08234,1.34696,1.11183,1.28671,1.35434,1.09348,1.2702,1.06936,1.06725,1.414,1.31394,1.21622,1.74008,1.0292,1.29318,1.25245,1.37268,1.28099,3.86613,3.86613,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
11,11,1,0.999,0.3,208,nsmallest,1.0898,,,,,,,,,,,,,,,,,,,,,,,,1.0898,1.0841677777777778,,,,,,,,,,,,,,,,,,,,,,,,1.0841677777777778,1.02382,,,,,,,,,,,,,,,,,,,,,,,,1.02382,1.1116,,,,,,,,,,,,,,,,,,,,,,,,1.1116,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
6,25,2,0.998,0.3,208,nsmallest,1.08974,,,,,,,,,,,,,,,,,,,,,,,,1.08974,1.0786077777777778,,,,,,,,,,,,,,,,,,,,,,,,1.0786077777777778,1.0171,,,,,,,,,,,,,,,,,,,,,,,,1.0171,1.10578,,,,,,,,,,,,,,,,,,,,,,,,1.10578,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,3,1,0.999,0.3,208,nlargest,1.08974,,,,,,,,,,,,,,,,,,,,,,,,1.08974,1.0939133333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0939133333333333,1.00189,,,,,,,,,,,,,,,,,,,,,,,,1.00189,1.24643,,,,,,,,,,,,,,,,,,,,,,,,1.24643,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
6,13,2,1.0,0.3,208,nsmallest,1.0897,,,,,,,,,,,,,,,,,,,,,,,,1.0897,1.0804033333333334,,,,,,,,,,,,,,,,,,,,,,,,1.0804033333333334,1.04222,,,,,,,,,,,,,,,,,,,,,,,,1.04222,1.10232,,,,,,,,,,,,,,,,,,,,,,,,1.10232,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,6,2,0.998,0.3,208,nsmallest,1.08967,,,,,,,,,,,,,,,,,,,,,,,,1.08967,1.0764255555555555,,,,,,,,,,,,,,,,,,,,,,,,1.0764255555555555,1.03804,,,,,,,,,,,,,,,,,,,,,,,,1.03804,1.11144,,,,,,,,,,,,,,,,,,,,,,,,1.11144,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
13,5,1,0.998,0.3,208,nsmallest,1.08967,,,,,,,,,,,,,,,,,,,,,,,,1.08967,1.073252222222222,,,,,,,,,,,,,,,,,,,,,,,,1.073252222222222,1.00075,,,,,,,,,,,,,,,,,,,,,,,,1.00075,1.1053,,,,,,,,,,,,,,,,,,,,,,,,1.1053,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
2,10,2,0.999,0.2,208,nsmallest,1.14017,1.3281,1.3099,1.25391,1.21916,1.015,1.16052,1.06605,1.22112,1.26593,0.95508,0.99147,1.07274,0.93683,0.9821,0.96312,0.97432,1.14932,1.02386,1.12638,1.05726,1.3218,0.93859,0.95425,1.08956,1.1458426086956521,1.36585,1.381044,1.164326,1.25737,1.07135,1.159062,1.172726,1.266302,1.2855159999999999,0.97319,1.036534,1.0841059999999998,0.9432780000000001,0.9791399999999999,0.990916,0.995796,1.1470559999999999,1.031966,1.9300800000000002,1.352736,1.18665,1.051038,1.102118,1.1666313768115941,1.07426,0.95948,0.99854,0.96433,1.073,0.90584,1.03011,0.94386,1.10674,0.95202,0.91298,0.94393,0.90427,0.90376,0.903,0.90854,0.95096,0.96053,0.99586,1.04662,0.92244,0.90376,0.903,0.89895,0.89895,1.24525,1.92228,2.11956,1.3109,1.4533,1.27217,1.36558,1.54575,1.54716,1.69382,1.04104,1.18771,1.37631,0.98447,1.05688,1.15264,1.04908,1.36257,1.07023,4.96379,2.31036,1.46103,1.54227,1.58422,4.96379,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
2,4,2,0.999,0.3,208,nlargest,1.08955,,,,,,,,,,,,,,,,,,,,,,,,1.08955,1.08345,,,,,,,,,,,,,,,,,,,,,,,,1.08345,1.01804,,,,,,,,,,,,,,,,,,,,,,,,1.01804,1.12767,,,,,,,,,,,,,,,,,,,,,,,,1.12767,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,10,2,1.0,0.3,208,nlargest,1.08951,,,,,,,,,,,,,,,,,,,,,,,,1.08951,1.0827533333333335,,,,,,,,,,,,,,,,,,,,,,,,1.0827533333333335,0.98234,,,,,,,,,,,,,,,,,,,,,,,,0.98234,1.14629,,,,,,,,,,,,,,,,,,,,,,,,1.14629,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
4,13,1,0.998,0.3,208,nsmallest,1.0895,,,,,,,,,,,,,,,,,,,,,,,,1.0895,1.106177777777778,,,,,,,,,,,,,,,,,,,,,,,,1.106177777777778,1.04122,,,,,,,,,,,,,,,,,,,,,,,,1.04122,1.14342,,,,,,,,,,,,,,,,,,,,,,,,1.14342,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
