,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,nlargest_nsmallest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,2,0.999,0.003,208,nlargest,0.99905,1.73762,1.56524,1.28221,0.98205,0.8973,0.91052,0.85257,0.87908,0.86385,0.89321,0.92635,1.01346,0.98211,0.92427,0.97556,0.83307,0.91257,0.92142,1.07444,0.98583,1.00714,0.9251,0.94603,0.96971,1.0153792857142858,1.7259660000000001,1.4942199999999999,1.241522,0.97407,0.909272,0.901944,0.9362260000000001,0.87234,0.8966940000000001,0.87338,0.907366,1.149518,1.0187760000000001,0.924898,0.9842700000000001,0.8923400000000001,0.900182,0.953604,1.05329,1.064098,0.9822960000000001,0.9407920000000001,0.939184,1.022453875968992,0.95852,1.5536,1.20779,0.97951,0.91594,0.86871,0.83398,0.81475,0.83895,0.82588,0.81271,0.82368,0.90271,0.95018,0.85127,0.89271,0.83129,0.86235,0.85507,0.84734,0.90736,0.93818,0.87575,0.88843,0.81271,1.07691,1.87544,1.76925,1.5075,1.00931,0.97596,0.96971,1.28309,0.88321,1.03069,0.92088,1.01801,1.51359,1.12455,0.99326,1.07252,1.11513,0.9349,1.03547,1.22916,1.23902,1.0084,1.02312,0.98686,1.87544,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,7,2,0.999,0.003,208,nsmallest,0.99905,1.73762,1.56524,1.28221,0.98205,0.8973,0.91052,0.85257,0.87908,0.86385,0.89321,0.92635,1.01346,0.98211,0.92427,0.97556,0.83307,0.91257,0.92142,1.07444,0.98583,1.00714,0.9251,0.94603,0.96971,1.0153792857142858,1.7259660000000001,1.4942199999999999,1.241522,0.97407,0.909272,0.901944,0.9362260000000001,0.87234,0.8966940000000001,0.87338,0.907366,1.149518,1.0187760000000001,0.924898,0.9842700000000001,0.8923400000000001,0.900182,0.953604,1.05329,1.064098,0.9822960000000001,0.9407920000000001,0.939184,1.022453875968992,0.95852,1.5536,1.20779,0.97951,0.91594,0.86871,0.83398,0.81475,0.83895,0.82588,0.81271,0.82368,0.90271,0.95018,0.85127,0.89271,0.83129,0.86235,0.85507,0.84734,0.90736,0.93818,0.87575,0.88843,0.81271,1.07691,1.87544,1.76925,1.5075,1.00931,0.97596,0.96971,1.28309,0.88321,1.03069,0.92088,1.01801,1.51359,1.12455,0.99326,1.07252,1.11513,0.9349,1.03547,1.22916,1.23902,1.0084,1.02312,0.98686,1.87544,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
5,10,1,0.997,0.003,208,nlargest,1.021195,0.86505,1.3446,0.92059,0.96924,1.06273,0.99775,0.97028,1.42244,0.94853,0.93393,0.93989,0.94633,0.8654,0.87608,0.99414,1.04262,0.92744,0.95224,1.14232,0.97911,1.3673,0.93044,0.87472,0.96968,1.038492857142857,0.878664,1.307096,0.926004,0.951202,1.1701419999999998,0.998488,1.029838,1.210566,1.1359780000000002,1.00206,0.967676,1.074064,0.9283659999999999,0.99389,0.985578,1.0602500000000001,0.924942,0.992596,1.068238,1.028862,1.3318759999999998,0.938884,1.228426,1.0481188372093024,0.96968,0.86401,0.86471,0.86366,0.86366,0.86436,0.86505,0.9236,0.86366,0.87127,0.86366,0.87931,0.86436,0.86436,0.86505,0.86366,0.86733,0.86436,0.86505,0.86436,0.90685,0.97302,0.87127,0.87334,0.86366,1.14873,0.93415,1.79897,1.03753,1.04015,1.54494,1.13563,1.3518,1.45175,1.83239,1.34261,1.175,1.34982,1.11048,1.21439,1.14643,1.31747,1.02202,1.31079,1.23511,1.1918,1.59111,1.01562,1.87559,1.87559,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
7,4,1,0.997,0.003,208,nlargest,1.052305,0.93947,1.40109,1.04796,1.03969,1.13581,0.92428,0.86374,1.09272,0.97259,0.92789,0.88548,0.90189,0.99372,1.08431,0.87238,0.842,1.34787,0.85049,0.87678,0.98794,0.97093,0.85709,0.95724,0.96965,1.0455821428571428,1.024672,1.335518,1.2456859999999998,1.0642260000000001,1.064318,0.9216619999999999,0.9180699999999999,1.068944,0.9669399999999999,0.893562,0.9211320000000001,1.03824,1.099226,1.0627520000000001,0.880992,0.859202,1.589112,1.2291219999999998,1.11442,1.037568,1.030188,0.8955639999999999,1.12662,1.0587351162790697,0.97596,0.85085,1.01765,0.8263,0.87939,0.84541,0.81792,0.82674,0.84665,0.81997,0.82314,0.8404,0.81792,0.8515,0.88819,0.84432,0.82292,0.85903,0.81838,0.81928,0.93413,0.82087,0.82172,0.87311,0.81792,1.22806,1.34392,1.5742,2.27954,1.22106,1.24634,0.99352,1.12794,1.22697,1.23419,0.93913,1.05888,1.41421,1.77042,1.17024,0.93774,0.90999,3.44661,1.8205,2.15249,1.1546,1.5548,1.07411,1.69302,3.44661,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,6,2,0.999,0.003,208,nlargest,1.004035,1.75381,1.34353,1.06379,0.9548,0.94593,0.88531,0.9705,0.85745,0.95258,0.86389,0.88501,1.00189,1.0181,1.0287,0.95458,0.93583,0.93332,0.99682,0.97102,0.93164,0.96282,0.9293,0.95087,0.96921,0.9980057142857143,1.761346,1.368034,1.086454,0.9678359999999999,0.92075,0.8945260000000002,0.972876,0.906216,0.959782,0.895064,0.8906959999999999,1.0621019999999999,1.016566,1.0164440000000001,0.957762,0.925314,0.9119720000000001,0.94805,0.938974,1.0324820000000001,0.923246,0.9313600000000001,0.982644,1.0102679069767442,0.96028,1.48055,1.17983,1.00098,0.89807,0.80494,0.86872,0.85637,0.85581,0.90954,0.85831,0.84657,0.91038,0.87823,0.87072,0.86227,0.83309,0.80688,0.83634,0.848,0.91308,0.85962,0.88464,0.92715,0.80494,1.02158,2.0963,1.58477,1.21519,1.04609,1.01911,0.95572,1.12155,0.99244,1.05339,0.99757,0.93685,1.39688,1.10128,1.18272,1.10137,1.00972,0.95027,1.00149,1.03908,1.46503,0.96826,0.9716,1.11961,2.0963,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,6,2,0.999,0.003,208,nsmallest,1.004035,1.75381,1.34353,1.06379,0.9548,0.94593,0.88531,0.9705,0.85745,0.95258,0.86389,0.88501,1.00189,1.0181,1.0287,0.95458,0.93583,0.93332,0.99682,0.97102,0.93164,0.96282,0.9293,0.95087,0.96921,0.9980057142857143,1.761346,1.368034,1.086454,0.9678359999999999,0.92075,0.8945260000000002,0.972876,0.906216,0.959782,0.895064,0.8906959999999999,1.0621019999999999,1.016566,1.0164440000000001,0.957762,0.925314,0.9119720000000001,0.94805,0.938974,1.0324820000000001,0.923246,0.9313600000000001,0.979588,1.010149457364341,0.96028,1.48055,1.17983,1.00098,0.89807,0.80494,0.86872,0.85637,0.85581,0.90954,0.85831,0.84657,0.91038,0.87823,0.87072,0.86227,0.83309,0.80688,0.83634,0.848,0.91308,0.85962,0.88464,0.91187,0.80494,1.02158,2.0963,1.58477,1.21519,1.04609,1.01911,0.95572,1.12155,0.99244,1.05339,0.99757,0.93685,1.39688,1.10128,1.18272,1.10137,1.00972,0.95027,1.00149,1.03908,1.46503,0.96826,0.9716,1.11961,2.0963,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
7,10,1,0.997,0.003,208,nlargest,1.00836,0.96865,0.97925,1.1291,0.94689,1.08309,0.91036,0.90127,0.88118,1.14364,0.94859,0.9337,0.88802,1.1171,0.98862,0.88743,1.0611,0.99119,1.33172,0.88831,1.19774,1.23164,0.88324,0.89161,0.96892,1.0217835714285715,0.9722200000000001,1.145896,1.250422,0.987698,1.1182400000000001,1.026078,0.90402,1.002076,1.127932,0.9689059999999999,0.951052,0.908332,1.2408139999999999,1.31579,0.9547459999999999,0.9906240000000001,1.101986,1.1619199999999998,0.9649300000000001,1.245434,1.224966,0.894484,0.9127660000000001,1.055516511627907,0.96892,0.87994,0.88025,0.88324,0.88118,0.99234,0.88056,0.88025,0.88056,0.87994,0.91078,0.88056,0.88025,0.88056,0.88743,0.88118,0.87994,0.88025,0.88025,0.88087,0.87994,0.87931,0.88263,0.8904,0.87931,1.08064,1.09383,1.63021,1.86965,1.19243,1.36396,1.373,0.94903,1.48629,1.29045,1.0729,1.02222,0.95538,1.5984,1.8827,1.12509,1.06215,1.3912,1.37684,1.11655,1.63541,1.57004,0.93347,0.94548,1.8827,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
6,10,2,0.997,0.006,208,nsmallest,1.012675,1.05784,1.05205,1.24033,0.98432,0.87152,0.92202,0.8508,1.16412,0.94068,0.83387,1.44327,1.00441,0.97403,0.96453,0.80833,0.98489,0.91337,0.85147,0.95244,0.94774,0.79784,0.80413,0.91057,0.96799,1.0093735714285714,1.45085,1.170296,1.269718,0.9580740000000001,0.892928,0.9436180000000001,0.858258,1.060872,0.9350059999999999,0.833926,1.277598,0.984994,0.9428380000000001,0.9482079999999999,0.8511139999999999,1.005316,0.9862020000000001,0.876806,0.9698879999999999,0.9680120000000001,0.8617319999999999,0.939592,0.9512959999999999,0.998580930232558,0.97363,0.97511,0.99419,1.03857,0.85743,0.83856,0.81305,0.84105,0.83786,0.8327,0.82704,0.98987,0.84815,0.85436,0.89588,0.79784,0.86039,0.85277,0.81603,0.81098,0.90557,0.79584,0.79584,0.82506,0.79584,1.035,2.83443,1.59749,1.55464,1.09558,1.00803,1.10665,0.88539,1.26732,1.05206,0.84323,1.47053,1.1429,0.99863,1.01208,1.00456,1.29953,1.31736,1.00064,1.25056,1.11088,0.98315,1.16256,1.22687,2.83443,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,7,1,0.997,0.003,208,nlargest,1.09503,0.91198,1.19049,0.90754,1.00086,0.93829,1.05045,0.8525,0.82436,0.8865,0.86139,0.92041,1.30638,0.97821,1.09822,1.03108,0.91299,1.02408,0.851,1.09082,1.13869,1.68253,0.87732,0.91056,0.96618,1.0874871428571429,0.9351459999999999,1.227422,1.0937480000000002,1.036626,1.06174,1.075158,0.919698,0.836858,1.192078,0.85717,0.925022,1.16612,0.959642,1.077788,1.002292,1.012286,1.482514,0.8510819999999999,1.150946,1.3842539999999999,2.412228,0.885292,0.9072100000000001,1.1045458914728683,1.01171,0.80748,0.83678,0.80459,0.86596,0.89109,0.83502,0.82191,0.80457,0.86302,0.83142,0.8036,0.82369,0.82257,0.93149,0.80505,0.88735,0.93638,0.84261,1.04256,1.04036,0.92714,0.81516,0.82503,0.8036,1.15154,1.17758,1.75207,1.97082,1.3366,1.58809,1.34362,1.166,0.91339,1.75262,0.88067,1.08634,1.39379,1.11062,1.22382,1.17061,1.17894,2.8771,0.8676,1.38772,2.52073,4.23099,1.00857,0.96448,4.23099,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,2,2,0.997,0.002,208,nsmallest,0.990145,1.5408,1.4156,1.10466,0.88825,0.78362,0.81924,0.85541,0.73858,0.87194,0.85981,0.89324,1.08268,0.91622,1.33348,1.05409,0.9875,0.79312,0.93398,0.95428,1.01983,1.03687,0.86736,0.9195,0.96482,0.997325,1.777204,1.39871,1.1386699999999998,0.8795719999999999,0.794648,0.8195180000000001,0.88078,0.815348,0.8758419999999999,0.82293,0.921924,1.3335620000000001,0.9607979999999999,1.224942,1.062274,0.993604,0.804904,0.911084,0.91375,1.08352,1.013542,0.871294,0.927084,1.0084501550387597,0.98098,1.27092,1.11641,0.96894,0.85944,0.76327,0.81103,0.8505,0.73647,0.86261,0.7629,0.87521,0.96242,0.90352,0.91268,0.97353,0.91191,0.77034,0.85064,0.763,1.01238,0.8997,0.80343,0.82395,0.73647,1.01453,2.29068,1.68062,1.27322,0.89566,0.82947,0.82821,0.98664,1.00604,0.90453,0.86488,0.97847,1.78464,1.10879,1.34954,1.12176,1.08687,0.87824,0.96482,0.97144,1.19131,1.06803,1.00544,1.00162,2.29068,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,2,2,0.997,0.002,208,nlargest,0.990145,1.5408,1.4156,1.10466,0.88825,0.78362,0.81924,0.85541,0.73858,0.87194,0.85981,0.89324,1.08268,0.91622,1.33348,1.05409,0.9875,0.79312,0.93398,0.95428,1.01983,1.03687,0.86736,0.92646,0.96482,0.997325,1.777204,1.39871,1.1386699999999998,0.8795719999999999,0.794648,0.8195180000000001,0.88078,0.815348,0.8758419999999999,0.82293,0.921924,1.3335620000000001,0.9607979999999999,1.224942,1.062274,0.993604,0.804904,0.911084,0.91375,1.08352,1.013542,0.871294,0.9317019999999999,1.0086291472868216,0.98098,1.27092,1.11641,0.96894,0.85944,0.76327,0.81103,0.8505,0.73647,0.86261,0.7629,0.87521,0.96242,0.90352,0.91268,0.97353,0.91191,0.77034,0.85064,0.763,1.01238,0.8997,0.80343,0.82395,0.73647,1.01453,2.29068,1.68062,1.27322,0.89566,0.82947,0.82821,0.98664,1.00604,0.90453,0.86488,0.97847,1.78464,1.10879,1.34954,1.12176,1.08687,0.87824,0.96482,0.97144,1.19131,1.06803,1.00544,1.00162,2.29068,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,10,2,0.999,0.003,208,nlargest,1.010685,1.37169,1.23473,1.14674,1.05825,0.94365,0.88755,0.94376,0.91792,0.86923,0.89104,0.86628,0.92209,0.96464,0.93125,1.01609,1.0148,0.9219,0.92866,0.89711,0.94025,1.0198,1.07458,0.92994,0.96474,1.006755,1.2962399999999998,1.243824,1.196622,1.045506,0.932478,0.919244,0.986824,0.9515480000000001,0.90374,0.90933,0.900974,0.9801719999999999,0.9907579999999999,0.927234,1.0072699999999999,0.981524,0.933292,0.928644,0.909736,0.991164,1.01786,1.065868,0.944974,0.9993697674418605,0.9732,1.05588,1.03761,1.0406,0.95865,0.89426,0.8655,0.93944,0.89446,0.86462,0.86828,0.85459,0.87075,0.88307,0.85459,0.90977,0.91062,0.907,0.89273,0.86788,0.86892,0.95279,0.88611,0.90484,0.85459,1.02668,1.41381,1.42925,1.43437,1.09515,0.98507,1.06405,1.06812,1.01634,0.97417,0.9485,0.96916,1.26348,1.21254,1.04763,1.12695,1.01935,0.96713,0.96191,0.97021,1.23197,1.05689,1.18654,0.99013,1.43437,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,10,2,0.999,0.003,208,nsmallest,1.010685,1.37169,1.23473,1.14674,1.05825,0.94365,0.88755,0.94376,0.91792,0.86923,0.89104,0.86628,0.92209,0.96464,0.93125,1.01609,1.0148,0.9219,0.92866,0.89711,0.94025,1.0198,1.07458,0.92994,0.96474,1.006755,1.2962399999999998,1.243824,1.196622,1.045506,0.932478,0.919244,0.986824,0.9515480000000001,0.90374,0.90933,0.900974,0.9801719999999999,0.9907579999999999,0.927234,1.0072699999999999,0.981524,0.933292,0.928644,0.909736,0.991164,1.01786,1.065868,0.944974,0.9993697674418605,0.9732,1.05588,1.03761,1.0406,0.95865,0.89426,0.8655,0.93944,0.89446,0.86462,0.86828,0.85459,0.87075,0.88307,0.85459,0.90977,0.91062,0.907,0.89273,0.86788,0.86892,0.95279,0.88611,0.90484,0.85459,1.02668,1.41381,1.42925,1.43437,1.09515,0.98507,1.06405,1.06812,1.01634,0.97417,0.9485,0.96916,1.26348,1.21254,1.04763,1.12695,1.01935,0.96713,0.96191,0.97021,1.23197,1.05689,1.18654,0.99013,1.43437,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,10,2,0.998,0.003,208,nsmallest,1.002325,1.3446,1.21098,1.12492,1.03816,0.92469,0.90097,0.92503,0.89884,0.96398,0.8737,0.91605,0.90271,1.05352,0.91178,1.01901,0.99452,0.90337,0.92842,0.87795,0.94221,1.03539,1.08877,0.95077,0.96461,0.9967199999999999,1.270912,1.219092,1.178236,1.02613,0.92587,0.9216200000000001,0.977652,0.9339959999999999,0.9602219999999999,0.895206,0.898504,0.963354,1.020752,0.90761,1.010902,0.9619260000000001,0.914148,0.9171060000000001,0.890464,0.989524,1.023848,1.070476,0.9365919999999999,0.9924402325581395,0.97208,1.03478,1.01694,1.02302,0.94032,0.87545,0.86937,0.91923,0.87663,0.87061,0.87175,0.8356,0.85209,0.86406,0.8356,0.89077,0.89142,0.88737,0.8739,0.84918,0.85206,0.93261,0.94152,0.88845,0.8356,1.01144,1.38621,1.39994,1.4085,1.07542,1.0064,1.04429,1.07182,1.00551,1.06303,0.92965,0.96461,1.25549,1.22339,1.02625,1.15835,0.99904,0.94785,0.94267,0.94967,1.20908,1.07896,1.1639,0.97143,1.4085,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,10,2,0.998,0.003,208,nlargest,1.002325,1.3446,1.21098,1.12492,1.03816,0.92469,0.90097,0.92503,0.89884,0.96398,0.8737,0.91605,0.90271,1.05352,0.91178,1.01901,0.99452,0.90337,0.92842,0.87795,0.94221,1.03539,1.08877,0.95077,0.96461,0.9967199999999999,1.270912,1.219092,1.178236,1.02613,0.92587,0.9216200000000001,0.977652,0.9339959999999999,0.9602219999999999,0.895206,0.898504,0.963354,1.020752,0.90761,1.010902,0.9619260000000001,0.914148,0.9171060000000001,0.890464,0.989524,1.023848,1.070476,0.9365919999999999,0.9924402325581395,0.97208,1.03478,1.01694,1.02302,0.94032,0.87545,0.86937,0.91923,0.87663,0.87061,0.87175,0.8356,0.85209,0.86406,0.8356,0.89077,0.89142,0.88737,0.8739,0.84918,0.85206,0.93261,0.94152,0.88845,0.8356,1.01144,1.38621,1.39994,1.4085,1.07542,1.0064,1.04429,1.07182,1.00551,1.06303,0.92965,0.96461,1.25549,1.22339,1.02625,1.15835,0.99904,0.94785,0.94267,0.94967,1.20908,1.07896,1.1639,0.97143,1.4085,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,10,1,0.998,0.003,208,nlargest,1.0381550000000002,0.86543,0.99854,1.02337,0.86937,0.98536,0.99364,1.05431,0.92453,0.85164,0.88055,0.91203,0.91007,0.97927,0.85668,0.92396,0.96214,1.41476,0.90796,1.055,1.10608,0.85164,0.91484,0.92799,0.96214,1.0369764285714287,0.969288,1.160404,1.194968,0.8902720000000001,0.989524,1.0502,1.060896,0.978398,1.204864,0.8887240000000001,0.9661500000000001,0.9838419999999999,0.9671379999999999,0.9508620000000001,0.9548859999999999,1.000928,1.426858,0.9055019999999999,1.0298500000000002,1.057716,2.02833,0.9932700000000001,1.551342,1.089447519379845,0.93445,0.85089,0.8873,0.84974,0.85012,0.87339,0.91583,0.98957,0.90744,0.84974,0.84935,0.85051,0.85012,0.85742,0.85126,0.85164,0.84974,0.89834,0.85778,0.85631,0.85126,0.85012,0.84974,0.85664,0.84935,1.14374,1.40899,1.89281,2.13552,1.00754,1.0963,1.25583,1.18251,1.20755,2.0454,0.93207,1.23728,1.37008,1.03102,1.14282,1.08889,1.30638,2.05272,0.96075,1.13703,1.1443,5.19536,1.25881,3.54623,5.19536,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,5,2,0.999,0.003,208,nlargest,0.98573,1.69141,1.36684,1.13664,0.95754,0.88748,0.86551,0.89517,0.86191,0.86603,0.80881,0.91349,1.15528,0.97389,0.97718,0.97913,0.91249,0.87392,0.97231,1.06193,0.97749,0.9611,0.87377,0.91959,0.96141,0.9981907142857143,1.7263300000000001,1.390496,1.142156,0.9488759999999999,0.889916,0.870438,0.939474,0.9014260000000001,0.90039,0.827008,0.894662,1.296548,0.999868,0.9713620000000001,0.991682,0.938734,0.8805419999999999,0.954664,1.061562,0.971196,0.9422159999999999,0.9192119999999999,0.9535119999999999,1.0119071317829458,0.95394,1.43877,1.14806,0.99651,0.87574,0.8654,0.82751,0.87662,0.83121,0.86303,0.80055,0.83527,1.01507,0.92301,0.81597,0.89294,0.9086,0.80064,0.83962,0.74856,0.82559,0.90026,0.82373,0.85569,0.74856,1.04354,1.9441,1.68213,1.40295,1.04506,0.9304,0.92196,1.09251,1.0281,0.96298,0.89261,0.94948,1.64907,1.08017,1.21851,1.09504,1.04501,0.96049,1.0276,1.22934,1.16126,0.96153,1.04586,1.11929,1.9441,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,5,2,0.999,0.003,208,nsmallest,0.98573,1.69141,1.36684,1.13664,0.95754,0.88748,0.86551,0.89517,0.86191,0.86603,0.80881,0.91349,1.15528,0.97389,0.97718,0.97913,0.91249,0.87392,0.97231,1.06193,0.97749,0.9611,0.87377,0.92632,0.96141,0.9981907142857143,1.7263300000000001,1.390496,1.142156,0.9488759999999999,0.889916,0.870438,0.939474,0.9014260000000001,0.90039,0.827008,0.894662,1.296548,0.999868,0.9713620000000001,0.991682,0.938734,0.8805419999999999,0.954664,1.061562,0.971196,0.9422159999999999,0.9192119999999999,0.954858,1.0119593023255815,0.95394,1.43877,1.14806,0.99651,0.87574,0.8654,0.82751,0.87662,0.83121,0.86303,0.80055,0.83527,1.01507,0.92301,0.81597,0.89294,0.9086,0.80064,0.83962,0.74856,0.82559,0.90026,0.82373,0.85569,0.74856,1.04354,1.9441,1.68213,1.40295,1.04506,0.9304,0.92196,1.09251,1.0281,0.96298,0.89261,0.94948,1.64907,1.08017,1.21851,1.09504,1.04501,0.96049,1.0276,1.22934,1.16126,0.96153,1.04586,1.11929,1.9441,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
7,6,2,0.999,0.006,208,nsmallest,1.0256,1.46001,1.26452,1.14583,0.97787,0.89038,1.0202,0.87667,0.87616,0.9729,0.95249,0.87716,0.9823,0.86618,0.88365,0.99388,1.03936,0.93503,0.88846,0.88756,0.98676,0.87659,1.13109,0.9585,0.9609,0.997257142857143,1.45305,1.325624,1.1303839999999998,0.967366,1.105222,1.006226,0.8857139999999999,0.883222,0.9758020000000001,0.908822,0.868118,0.9410320000000001,0.910378,1.051932,0.954552,0.947142,0.9548880000000001,0.894884,0.916442,0.9859819999999999,0.93941,1.047412,1.361192,1.0157796899224807,0.91452,0.97513,1.21159,0.98415,0.86937,0.80525,0.82924,0.82849,0.78814,0.86705,0.82638,0.78997,0.82008,0.82176,0.87383,0.8137,0.80012,0.79879,0.87328,0.83785,0.91344,0.81502,0.81914,0.80079,0.78814,1.03528,1.96757,1.52543,1.2935,1.04232,2.06847,1.14958,0.94695,0.9935,1.07788,0.98217,0.97588,1.00778,1.0673,1.40597,1.02108,1.05107,1.21894,0.92962,1.1102,1.1011,1.13472,1.14429,3.12912,3.12912,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,6,2,0.998,0.003,208,nlargest,0.9844999999999999,1.70442,1.30374,1.0358,0.92615,0.91614,0.86358,0.96558,0.83417,0.97064,0.85978,0.87229,0.9759,1.09294,0.99577,0.92507,0.90605,0.93935,0.99475,0.95745,0.91217,0.93984,0.93777,0.95152,0.96054,0.9815235714285714,1.71057,1.327376,1.064992,0.9394919999999999,0.90593,0.8733980000000001,0.96379,0.878918,0.970464,0.881566,0.8896139999999999,1.043716,1.047274,1.0101179999999998,0.958204,0.900468,0.909582,0.937352,0.921538,1.024578,0.9089539999999999,0.92394,0.974408,0.9966863565891473,0.95867,1.43508,1.14263,1.00072,0.87108,0.77737,0.84063,0.85694,0.82959,0.93174,0.83497,0.84439,0.90545,0.87915,0.90448,0.85555,0.81511,0.79093,0.80879,0.83525,0.90813,0.83471,0.87298,0.91184,0.77737,1.01225,2.03757,1.53728,1.18224,1.01568,1.01066,0.95586,1.10557,0.96138,1.02125,0.98818,0.99083,1.36675,1.13874,1.21336,1.0683,0.97783,0.96251,0.99626,1.00463,1.46099,0.9773,0.94095,1.10939,2.03757,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
1,6,2,0.998,0.003,208,nsmallest,0.9844999999999999,1.70442,1.30374,1.0358,0.92615,0.91614,0.86358,0.96558,0.83417,0.97064,0.85978,0.87229,0.9759,1.09294,0.99577,0.92507,0.90605,0.93935,0.99475,0.95745,0.91217,0.93984,0.93777,0.95152,0.96054,0.9815235714285714,1.71057,1.327376,1.064992,0.9394919999999999,0.90593,0.8733980000000001,0.96379,0.878918,0.970464,0.881566,0.8896139999999999,1.043716,1.047274,1.0101179999999998,0.958204,0.900468,0.909582,0.937352,0.921538,1.024578,0.9089539999999999,0.92394,0.9714940000000001,0.9965734108527132,0.95867,1.43508,1.14263,1.00072,0.87108,0.77737,0.84063,0.85694,0.82959,0.93174,0.83497,0.84439,0.90545,0.87915,0.90448,0.85555,0.81511,0.79093,0.80879,0.83525,0.90813,0.83471,0.87298,0.89727,0.77737,1.01225,2.03757,1.53728,1.18224,1.01568,1.01066,0.95586,1.10557,0.96138,1.02125,0.98818,0.99083,1.36675,1.13874,1.21336,1.0683,0.97783,0.96251,0.99626,1.00463,1.46099,0.9773,0.94095,1.10939,2.03757,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
