date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit,win_ratio
2019-01-07/2019-12-31,2,2,1,0.999,1.44159,1.45231,0.82
2003-01-07/2003-12-31,2,5,2,0.999,1.44156,1.45228,1.0
2008-01-03/2008-12-31,2,6,2,0.997,1.44887,1.4522,0.52
2022-01-03/2022-12-31,4,4,1,0.999,1.44739,1.4522,0.81
2003-01-02/2003-12-31,2,10,1,0.998,1.44871,1.45204,0.85
2003-01-03/2003-12-31,5,2,2,0.997,1.44721,1.45202,1.0
2017-01-06/2017-12-31,7,2,1,0.999,1.44267,1.4519,0.93
2016-01-07/2016-12-31,3,4,2,0.998,1.44231,1.45153,0.74
2008-01-04/2008-12-31,3,4,1,0.999,1.44635,1.45115,0.94
2011-01-06/2011-12-31,5,4,1,0.999,1.44185,1.45106,0.22
2023-01-05/2023-12-23,7,2,2,0.998,1.43157,1.45103,0.92
2003-01-01/2003-12-31,4,2,2,0.999,1.44915,1.451,1.0
2006-01-06/2006-12-31,2,5,1,0.998,1.4417,1.45091,0.54
2002-01-07/2002-12-31,7,10,1,0.998,1.44023,1.45091,0.36
2004-01-07/2004-12-31,2,10,1,0.998,1.44164,1.45085,0.9
2009-01-06/2009-12-31,4,7,2,0.997,1.44157,1.45077,0.82
2008-01-02/2008-12-31,2,6,2,0.997,1.44887,1.45071,0.52
2001-01-05/2001-12-31,5,6,2,0.999,1.44288,1.45061,1.0
2006-01-05/2006-12-31,4,3,1,0.997,1.44281,1.45055,0.91
2021-01-04/2021-12-31,1,7,1,0.997,1.44425,1.45052,1.0
2003-01-07/2003-12-31,4,4,1,0.999,1.4395,1.45016,0.87
2009-01-06/2009-12-31,3,7,2,0.999,1.44085,1.45004,0.92
2006-01-02/2006-12-31,3,7,2,0.997,1.44631,1.44962,0.83
2009-01-06/2009-12-31,4,2,2,0.999,1.44041,1.44959,0.86
2017-01-02/2017-12-31,4,4,2,0.999,1.44607,1.44938,0.94
2009-01-05/2009-12-31,4,7,2,0.997,1.44157,1.44928,0.82
2015-01-01/2015-12-31,4,4,2,0.997,1.44721,1.44905,0.94
2004-01-07/2004-12-31,6,10,1,0.999,1.43968,1.44885,0.93
2023-01-04/2023-06-23,2,3,1,0.999,1.18833,1.44878,1.0
2017-01-02/2017-12-31,2,4,2,0.999,1.44529,1.44859,0.93
2009-01-05/2009-12-31,3,7,2,0.999,1.44085,1.44855,0.92
2020-01-01/2020-12-31,4,3,2,0.997,1.44813,1.4485,0.75
2004-01-07/2004-12-31,5,4,2,0.997,1.43921,1.44837,0.96
2009-01-02/2009-12-31,4,3,2,0.998,1.44501,1.44832,0.94
2011-01-04/2011-12-31,6,10,2,0.997,1.442,1.44823,0.73
2009-01-05/2009-12-31,4,2,2,0.999,1.44041,1.44809,0.86
2003-01-03/2003-12-31,5,2,2,0.998,1.44322,1.44798,1.0
2022-01-06/2022-12-31,7,5,1,0.998,1.4387,1.44784,0.4
2005-01-05/2005-12-31,3,7,1,0.999,1.44009,1.44777,0.62
2011-01-05/2011-12-31,5,4,1,0.997,1.44003,1.44771,0.22
2001-01-01/2001-12-31,5,3,2,0.997,1.44579,1.44762,0.84
2022-01-03/2022-12-31,2,2,2,0.998,1.44283,1.44758,0.84
2008-01-07/2008-12-31,3,7,1,0.998,1.43842,1.44756,0.79
2017-01-05/2017-12-31,2,7,1,0.997,1.43971,1.44738,0.59
2006-01-05/2006-12-31,4,3,1,0.998,1.43966,1.44733,0.91
2004-01-07/2004-12-31,4,5,1,0.998,1.43815,1.44727,0.96
2003-01-01/2003-12-31,7,6,2,0.999,1.44543,1.44726,1.0
2008-01-02/2008-12-31,5,4,2,0.998,1.44541,1.44723,0.37
2014-01-07/2014-12-31,7,6,2,0.997,1.43665,1.44723,0.89
2006-01-03/2006-12-31,2,3,1,0.997,1.44226,1.44701,0.94
2006-01-03/2006-12-31,2,5,2,0.998,1.44224,1.44699,0.94
2021-01-07/2021-12-31,4,2,2,0.998,1.43628,1.44685,0.8
2001-01-04/2001-12-31,3,7,1,0.997,1.44065,1.44685,0.54
2019-01-03/2019-12-31,6,2,1,0.998,1.44203,1.44678,0.84
2016-01-07/2016-12-31,4,10,1,0.998,1.4376,1.44671,0.88
2009-01-01/2009-12-31,6,10,1,0.997,1.44476,1.44659,0.93
2004-01-07/2004-12-31,5,4,2,0.999,1.43747,1.44658,0.96
2002-01-03/2002-12-31,7,5,2,0.997,1.44161,1.44635,0.85
2002-01-07/2002-12-31,2,4,2,0.998,1.43576,1.44631,0.78
2004-01-01/2004-12-31,6,5,2,0.998,1.4458,1.44617,0.86
2004-01-01/2004-12-31,6,5,2,0.999,1.44578,1.44614,0.86
2002-01-01/2002-12-31,5,5,1,0.997,1.44422,1.44605,0.84
2015-01-07/2015-12-31,2,6,1,0.999,1.43525,1.44579,0.93
2022-01-07/2022-12-31,7,5,2,0.998,1.43514,1.44568,0.85
2001-01-04/2001-12-31,4,6,1,0.997,1.43947,1.44565,1.0
2016-01-07/2016-12-31,4,3,2,0.999,1.43645,1.44553,0.97
2021-01-01/2021-12-31,3,4,2,0.998,1.4437,1.44552,1.0
2003-01-03/2003-12-31,7,10,1,0.998,1.44075,1.44548,0.79
2003-01-02/2003-12-31,5,2,2,0.997,1.4421,1.44537,1.0
2016-01-05/2016-12-31,5,6,2,0.999,1.43919,1.44537,0.86
2019-01-02/2019-12-31,6,2,1,0.998,1.44203,1.44531,0.84
2002-01-03/2002-12-31,2,3,2,0.998,1.44028,1.445,1.0
2001-01-01/2001-12-31,7,5,2,0.999,1.44312,1.44494,1.0
2002-01-02/2002-12-31,7,5,2,0.997,1.44161,1.44488,0.85
2013-01-04/2013-12-31,1,10,1,0.997,1.43865,1.44482,0.82
2003-01-03/2003-12-31,4,5,2,0.998,1.43986,1.44458,1.0
2003-01-01/2003-12-31,7,2,2,0.998,1.44257,1.44439,1.0
2012-01-02/2012-12-31,6,10,1,0.999,1.44223,1.44405,1.0
2001-01-01/2001-12-31,3,3,1,0.997,1.44222,1.44403,0.74
2003-01-02/2003-12-31,7,10,1,0.998,1.44075,1.44401,0.79
2016-01-07/2016-12-31,5,7,2,0.999,1.43495,1.444,0.9
2022-01-05/2022-12-31,2,4,2,0.997,1.43633,1.44394,0.51
2009-01-06/2009-12-31,7,10,1,0.999,1.43486,1.44391,0.93
2003-01-03/2003-12-31,7,10,2,0.999,1.43919,1.4439,0.79
2016-01-04/2016-12-31,5,6,2,0.999,1.43919,1.4439,0.86
2003-01-07/2003-12-31,6,4,1,0.998,1.43339,1.44388,0.83
2023-01-05/2023-12-23,6,4,1,0.998,1.42474,1.44385,0.27
2020-01-03/2020-12-31,3,2,1,0.999,1.44056,1.44382,0.88
2001-01-03/2001-12-31,7,3,2,0.998,1.43907,1.44378,0.8
2022-01-04/2022-12-31,7,6,1,0.997,1.4374,1.44356,0.83
2020-01-02/2020-12-31,3,2,1,0.999,1.44168,1.44349,0.88
2003-01-01/2003-12-31,7,5,1,0.997,1.44167,1.44348,1.0
2016-01-06/2016-12-31,3,4,1,0.998,1.43585,1.44344,0.89
2016-01-05/2016-12-31,2,2,1,0.998,1.4371,1.44325,0.68
2006-01-06/2006-12-31,2,10,1,0.999,1.43413,1.44316,0.65
2003-01-02/2003-12-31,6,2,2,0.997,1.43984,1.4431,1.0
2009-01-07/2009-12-31,3,3,2,0.998,1.43257,1.44304,0.86
2019-01-07/2019-12-31,2,10,1,0.998,1.43253,1.44299,0.35
2005-01-04/2005-12-31,3,4,1,0.997,1.43676,1.4429,0.86
2006-01-06/2006-12-31,3,4,1,0.997,1.43383,1.44286,0.91
2016-01-01/2016-12-31,3,7,1,0.997,1.44235,1.44271,0.46
2022-01-07/2022-12-31,7,4,1,0.997,1.43206,1.44252,0.41
2009-01-05/2009-12-31,7,10,1,0.999,1.43486,1.44244,0.93
2020-01-03/2020-12-31,7,4,1,0.998,1.43906,1.44231,0.5
2022-01-07/2022-12-31,3,7,1,0.999,1.43182,1.44227,0.83
2022-01-03/2022-12-31,7,6,1,0.997,1.4374,1.44209,0.83
2003-01-02/2003-12-31,5,2,2,0.998,1.4388,1.44205,1.0
2016-01-04/2016-12-31,2,2,1,0.998,1.4371,1.44179,0.68
2007-01-05/2007-12-31,5,10,1,0.997,1.4342,1.44176,1.0
2016-01-07/2016-12-31,5,3,2,0.997,1.43275,1.44175,0.9
2003-01-01/2003-12-31,4,6,1,0.997,1.43991,1.44171,1.0
2016-01-07/2016-12-31,7,6,1,0.999,1.43269,1.44169,0.89
2005-01-03/2005-12-31,3,4,1,0.997,1.43676,1.44144,0.86
2016-01-01/2016-12-31,5,5,2,0.997,1.44108,1.44144,0.96
2019-01-01/2019-12-31,3,4,2,0.999,1.43953,1.44133,1.0
2001-01-02/2001-12-31,7,3,2,0.998,1.43808,1.44132,0.8
2016-01-04/2016-12-31,3,3,2,0.999,1.43662,1.4413,0.81
2020-01-01/2020-12-31,4,6,2,0.998,1.44092,1.44128,0.79
2020-01-03/2020-12-31,4,6,1,0.998,1.43803,1.44127,0.79
2002-01-04/2002-12-31,7,4,2,0.997,1.43506,1.44118,0.91
2018-01-03/2018-12-31,2,4,1,0.999,1.4365,1.44118,0.59
2008-01-01/2008-12-31,2,2,2,0.998,1.44072,1.44108,0.43
2009-01-06/2009-12-31,3,10,2,0.998,1.43207,1.44105,0.94
2003-01-02/2003-12-31,7,3,2,0.998,1.43779,1.44103,1.0
2001-01-05/2001-12-31,3,4,2,0.997,1.43344,1.44098,0.6
2022-01-03/2022-12-31,2,2,2,0.997,1.43627,1.44095,0.83
2020-01-02/2020-12-31,7,4,1,0.998,1.43906,1.44086,0.5
2001-01-01/2001-12-31,6,6,2,0.997,1.43904,1.44084,0.8
2016-01-05/2016-12-31,2,2,2,0.999,1.43467,1.44078,0.84
2011-01-04/2011-12-31,5,4,1,0.998,1.43465,1.44076,1.0
2019-01-07/2019-12-31,6,7,2,0.997,1.43024,1.44064,0.83
2007-01-02/2007-12-31,2,7,1,0.999,1.43735,1.44058,1.0
2011-01-04/2011-12-31,6,10,2,0.999,1.43439,1.4405,0.67
2002-01-03/2002-12-31,5,6,2,0.997,1.43582,1.44049,0.91
2017-01-03/2017-12-31,7,7,2,0.999,1.43561,1.44028,0.94
2023-01-04/2023-06-23,6,4,2,0.999,1.18505,1.44022,1.0
2002-01-03/2002-12-31,2,4,2,0.999,1.43553,1.44019,1.0
2012-01-05/2012-12-31,7,3,1,0.998,1.43408,1.44018,0.92
2009-01-07/2009-12-31,5,4,1,0.999,1.42965,1.44004,0.93
2003-01-01/2003-12-31,2,3,1,0.999,1.43816,1.43996,0.8
2001-01-04/2001-12-31,5,2,2,0.997,1.43383,1.43993,0.97
2020-01-02/2020-12-31,4,6,1,0.998,1.43803,1.43983,0.79
2001-01-05/2001-12-31,1,4,2,0.998,1.43222,1.43974,1.0
2003-01-02/2003-12-31,4,5,1,0.998,1.43651,1.43974,0.81
2018-01-02/2018-12-31,2,4,1,0.999,1.4365,1.43973,0.59
2011-01-04/2011-12-31,5,10,1,0.997,1.43358,1.43967,0.88
2009-01-05/2009-12-31,3,10,2,0.998,1.43207,1.43959,0.94
2019-01-03/2019-12-31,7,3,1,0.998,1.4348,1.43946,0.21
2016-01-04/2016-12-31,2,2,2,0.999,1.43467,1.43932,0.84
2011-01-03/2011-12-31,5,4,1,0.998,1.43465,1.4393,1.0
2014-01-03/2014-12-31,6,7,1,0.999,1.4346,1.43925,0.94
2007-01-05/2007-12-31,2,6,2,0.998,1.43169,1.4392,0.94
2016-01-05/2016-12-31,4,6,2,0.999,1.43309,1.43917,0.88
2007-01-01/2007-12-31,2,7,1,0.999,1.43735,1.43914,1.0
2007-01-05/2007-12-31,2,10,2,0.997,1.43162,1.43913,0.9
2022-01-06/2022-12-31,5,4,1,0.998,1.43017,1.4391,0.52
2011-01-03/2011-12-31,6,10,2,0.999,1.43439,1.43905,0.67
2002-01-02/2002-12-31,5,6,2,0.997,1.43582,1.43904,0.91
2001-01-03/2001-12-31,5,3,1,0.999,1.43431,1.43896,1.0
2003-01-02/2003-12-31,5,10,2,0.997,1.43572,1.43894,1.0
2021-01-01/2021-12-31,3,4,2,0.997,1.4371,1.43889,1.0
2020-01-07/2020-12-31,7,10,2,0.998,1.42977,1.4387,0.71
2003-01-01/2003-12-31,4,5,1,0.999,1.4368,1.43859,1.0
2011-01-07/2011-12-31,6,7,2,0.999,1.42824,1.43858,0.39
2015-01-01/2015-12-31,4,4,2,0.999,1.4367,1.43849,0.94
2016-01-01/2016-12-31,5,5,2,0.999,1.43808,1.43843,0.96
2006-01-04/2006-12-31,4,10,2,0.999,1.43231,1.43838,0.76
2014-01-01/2014-12-31,5,10,1,0.999,1.43652,1.43831,0.94
2016-01-06/2016-12-31,5,3,2,0.999,1.4308,1.4383,0.97
2018-01-01/2018-12-31,2,4,1,0.999,1.4365,1.43829,0.59
2019-01-04/2019-12-31,7,3,1,0.999,1.43219,1.43826,0.79
2011-01-03/2011-12-31,5,10,1,0.997,1.43358,1.43822,0.88
2001-01-01/2001-12-31,5,3,1,0.998,1.43637,1.43816,0.68
2001-01-01/2001-12-31,7,7,2,0.998,1.4363,1.43808,1.0
2019-01-02/2019-12-31,7,3,1,0.998,1.4348,1.43802,0.21
2016-01-04/2016-12-31,4,6,2,0.999,1.43309,1.43772,0.88
2001-01-03/2001-12-31,1,5,2,0.997,1.43299,1.43763,0.74
2016-01-05/2016-12-31,6,3,1,0.999,1.43149,1.43755,0.67
2001-01-03/2001-12-31,6,6,2,0.999,1.43289,1.43753,0.25
2023-01-02/2023-06-23,7,4,2,0.998,1.18635,1.43747,0.9
2002-01-03/2002-12-31,3,2,2,0.998,1.43279,1.43742,0.96
2003-01-07/2003-12-31,7,5,1,0.999,1.42695,1.43727,0.8
2018-01-04/2018-12-31,4,2,1,0.999,1.43121,1.43726,0.93
2020-01-06/2020-12-31,7,10,2,0.998,1.42977,1.43725,0.71
2017-01-04/2017-12-31,4,4,1,0.997,1.43111,1.43716,0.81
2004-01-07/2004-12-31,5,4,1,0.998,1.42817,1.43706,0.7
2006-01-03/2006-12-31,4,10,2,0.999,1.43231,1.43694,0.76
2015-01-08/2015-12-31,4,5,2,0.998,1.42519,1.43691,0.85
2010-01-01/2010-12-31,2,10,1,0.999,1.43506,1.43684,0.75
2011-01-06/2011-12-31,6,10,1,0.999,1.42794,1.43683,0.6
2020-01-07/2020-12-31,3,3,2,0.999,1.42786,1.43674,0.9
2001-01-01/2001-12-31,4,10,2,0.999,1.43472,1.4365,0.76
2023-01-05/2023-12-23,7,2,2,0.997,1.41751,1.43625,0.92
2016-01-01/2016-12-31,2,5,1,0.998,1.43585,1.43621,0.56
2001-01-02/2001-12-31,1,5,2,0.997,1.43299,1.43619,0.74
2009-01-06/2009-12-31,3,7,1,0.998,1.42732,1.43619,0.75
2002-01-07/2002-12-31,7,10,1,0.997,1.42587,1.43615,0.36
2016-01-04/2016-12-31,6,3,1,0.999,1.43149,1.43611,0.67
2005-01-05/2005-12-31,3,7,1,0.998,1.42865,1.4361,0.62
2023-01-04/2023-06-23,4,5,1,0.999,1.18346,1.43606,0.92
2006-01-06/2006-12-31,2,10,1,0.997,1.42706,1.43592,0.55
2003-01-06/2003-12-31,7,5,1,0.999,1.42695,1.43581,0.8
2016-01-05/2016-12-31,4,4,2,0.998,1.42959,1.43562,0.74
2020-01-07/2020-12-31,3,5,1,0.997,1.42669,1.43554,0.94
2003-01-03/2003-12-31,6,6,1,0.997,1.43076,1.43537,0.8
2020-01-06/2020-12-31,3,3,2,0.999,1.42786,1.43529,0.9
2021-01-05/2021-12-31,5,3,1,0.998,1.42771,1.43514,0.61
2002-01-07/2002-12-31,2,7,2,0.997,1.42482,1.43507,0.78
2009-01-07/2009-12-31,5,2,2,0.997,1.42475,1.435,0.94
2003-01-01/2003-12-31,7,2,2,0.999,1.43312,1.43489,1.0
2004-01-07/2004-12-31,4,5,1,0.999,1.42599,1.43483,0.93
2009-01-05/2009-12-31,3,7,1,0.998,1.42732,1.43474,0.75
2006-01-02/2006-12-31,3,3,1,0.997,1.43137,1.43456,0.88
2001-01-03/2001-12-31,4,3,2,0.998,1.4299,1.4345,0.81
2002-01-02/2002-12-31,5,4,1,0.998,1.43128,1.43446,0.93
2016-01-05/2016-12-31,4,4,2,0.997,1.42827,1.43428,0.74
2001-01-03/2001-12-31,4,3,2,0.997,1.42969,1.43428,0.81
2002-01-03/2002-12-31,5,6,1,0.997,1.42961,1.43421,0.91
2011-01-06/2011-12-31,5,4,1,0.997,1.42538,1.4342,0.22
2016-01-04/2016-12-31,4,4,2,0.998,1.42959,1.43419,0.74
2008-01-07/2008-12-31,2,10,2,0.997,1.4253,1.43412,0.95
2020-01-06/2020-12-31,3,5,1,0.997,1.42669,1.4341,0.94
2018-01-03/2018-12-31,2,4,1,0.998,1.42915,1.43374,0.71
2021-01-04/2021-12-31,5,3,1,0.998,1.42771,1.43371,0.61
2012-01-03/2012-12-31,5,10,1,0.999,1.43031,1.43349,1.0
2019-01-04/2019-12-31,2,3,2,0.997,1.42747,1.43347,1.0
2023-01-04/2023-06-23,7,2,2,0.998,1.18244,1.4334,0.5
2006-01-02/2006-12-31,4,5,1,0.999,1.43015,1.43332,0.7
2005-01-06/2005-12-31,3,10,1,0.997,1.42444,1.43325,0.56
2003-01-01/2003-12-31,3,6,2,0.998,1.43134,1.43311,0.82
2002-01-04/2002-12-31,5,3,2,0.998,1.42709,1.43308,0.87
2001-01-02/2001-12-31,4,3,2,0.998,1.4299,1.43307,0.81
2016-01-06/2016-12-31,6,4,1,0.998,1.42554,1.43293,1.0
2001-01-02/2001-12-31,4,3,2,0.997,1.42969,1.43286,0.81
2016-01-04/2016-12-31,4,4,2,0.997,1.42827,1.43285,0.74
2003-01-07/2003-12-31,2,4,1,0.999,1.42265,1.43284,1.0
2008-01-07/2008-12-31,3,10,2,0.997,1.42405,1.43284,0.78
2001-01-05/2001-12-31,7,4,1,0.998,1.42539,1.43278,0.95
2002-01-02/2002-12-31,5,6,1,0.997,1.42961,1.43278,0.91
2006-01-05/2006-12-31,3,7,1,0.999,1.42536,1.43275,0.88
2017-01-02/2017-12-31,2,4,2,0.998,1.42954,1.43271,0.93
2001-01-05/2001-12-31,6,5,1,0.997,1.42519,1.43257,1.0
2002-01-02/2002-12-31,7,2,1,0.997,1.4292,1.43237,0.85
2018-01-02/2018-12-31,2,4,1,0.998,1.42915,1.43231,0.71
2020-01-06/2020-12-31,4,6,2,0.998,1.42473,1.43211,1.0
2020-01-07/2020-12-31,3,2,2,0.999,1.42329,1.43206,0.88
2003-01-02/2003-12-31,7,5,2,0.998,1.42885,1.43201,1.0
2023-01-05/2023-12-23,6,4,1,0.997,1.41335,1.43188,0.27
2004-01-05/2004-12-31,5,7,1,0.998,1.42575,1.43172,0.5
2009-01-06/2009-12-31,3,10,2,0.997,1.42295,1.43172,0.94
2003-01-03/2003-12-31,4,10,2,0.999,1.42696,1.43152,1.0
2004-01-07/2004-12-31,6,10,1,0.998,1.42249,1.43124,0.93
2008-01-07/2008-12-31,2,4,2,0.999,1.42248,1.43123,0.95
2016-01-05/2016-12-31,2,2,2,0.998,1.42517,1.43113,0.92
2009-01-06/2009-12-31,3,3,1,0.997,1.42235,1.4311,0.76
2018-01-01/2018-12-31,2,4,1,0.998,1.42915,1.4309,0.71
2004-01-07/2004-12-31,5,4,2,0.998,1.42208,1.43083,0.96
2003-01-06/2003-12-31,6,4,1,0.998,1.42197,1.43071,0.83
2020-01-06/2020-12-31,3,2,2,0.999,1.42329,1.43063,0.88
2011-01-06/2011-12-31,3,3,2,0.999,1.42184,1.43058,1.0
2003-01-03/2003-12-31,1,7,2,0.998,1.42597,1.43052,0.81
2014-01-02/2014-12-31,6,7,1,0.999,1.42724,1.43039,0.94
2023-01-03/2023-06-23,7,2,2,0.998,1.18244,1.43039,0.5
2009-01-05/2009-12-31,3,10,2,0.997,1.42295,1.43029,0.94
2011-01-05/2011-12-31,5,2,1,0.999,1.42268,1.43001,0.6
2016-01-04/2016-12-31,2,2,2,0.998,1.42517,1.42971,0.92
2009-01-05/2009-12-31,3,3,1,0.997,1.42235,1.42968,0.76
2008-01-04/2008-12-31,3,4,2,0.999,1.42513,1.42967,0.94
2012-01-02/2012-12-31,6,10,1,0.998,1.42786,1.42961,1.0
2002-01-02/2002-12-31,2,3,2,0.999,1.42633,1.42948,1.0
2017-01-06/2017-12-31,5,4,1,0.998,1.42074,1.42945,0.7
2017-01-06/2017-12-31,4,3,1,0.999,1.42068,1.42939,0.86
2001-01-01/2001-12-31,5,6,2,0.997,1.42757,1.42932,0.77
2009-01-07/2009-12-31,3,7,2,0.997,1.41918,1.42928,0.79
2009-01-06/2009-12-31,7,10,1,0.998,1.42056,1.42927,0.93
2009-01-07/2009-12-31,3,6,1,0.997,1.41912,1.42922,0.74
2011-01-05/2011-12-31,6,5,1,0.999,1.42184,1.42916,0.77
2021-01-01/2021-12-31,4,5,2,0.998,1.42738,1.42913,0.93
2001-01-05/2001-12-31,5,6,2,0.998,1.42162,1.42894,1.0
2006-01-06/2006-12-31,4,7,2,0.997,1.42015,1.42885,0.73
2016-01-06/2016-12-31,2,2,1,0.997,1.42152,1.42883,0.92
2003-01-02/2003-12-31,6,3,1,0.998,1.42547,1.42861,1.0
2006-01-05/2006-12-31,3,3,1,0.997,1.42112,1.42843,0.68
2006-01-02/2006-12-31,2,2,1,0.999,1.42519,1.42832,0.9
2003-01-03/2003-12-31,7,10,2,0.998,1.42365,1.42817,0.79
2023-01-06/2023-12-23,3,4,1,0.999,1.40843,1.42815,0.81
2023-01-06/2023-12-23,7,6,1,0.999,1.40828,1.42799,0.5
2019-01-03/2019-12-31,3,2,1,0.999,1.42345,1.42797,0.38
2016-01-01/2016-12-31,5,3,2,0.999,1.42758,1.42793,0.97
2009-01-05/2009-12-31,7,10,1,0.998,1.42056,1.42785,0.93
2009-01-07/2009-12-31,2,6,1,0.999,1.41777,1.42782,0.81
2011-01-07/2011-12-31,2,6,1,0.998,1.41758,1.42763,1.0
2019-01-01/2019-12-31,2,2,2,0.999,1.42588,1.42762,1.0
2011-01-06/2011-12-31,3,3,1,0.998,1.41892,1.42759,1.0
2017-01-06/2017-12-31,7,2,1,0.998,1.41885,1.42751,0.93
2016-01-05/2016-12-31,2,3,2,0.999,1.42155,1.42745,0.86
2017-01-06/2017-12-31,4,6,1,0.997,1.41868,1.42734,0.67
2008-01-03/2008-12-31,2,7,2,0.998,1.42412,1.42724,0.89
2011-01-06/2011-12-31,3,3,1,0.999,1.41857,1.42723,1.0
2003-01-06/2003-12-31,4,3,2,0.997,1.41845,1.42711,1.0
2011-01-06/2011-12-31,3,7,2,0.997,1.41811,1.42676,0.58
2004-01-07/2004-12-31,4,6,1,0.998,1.418,1.42665,1.0
2001-01-01/2001-12-31,6,2,1,0.999,1.42482,1.42655,0.97
2001-01-01/2001-12-31,2,6,1,0.999,1.42481,1.42654,0.48
2001-01-05/2001-12-31,3,7,2,0.998,1.41927,1.42654,1.0
2003-01-03/2003-12-31,2,6,1,0.998,1.42193,1.42643,0.94
2016-01-01/2016-12-31,4,7,2,0.998,1.42604,1.42639,0.55
2001-01-04/2001-12-31,4,6,2,0.997,1.42018,1.42605,1.0
2016-01-04/2016-12-31,2,3,2,0.999,1.42155,1.42605,0.86
2008-01-02/2008-12-31,2,7,2,0.998,1.42412,1.42585,0.89
2003-01-03/2003-12-31,4,5,2,0.997,1.42124,1.42574,1.0
2023-01-03/2023-06-23,3,2,1,0.999,1.18057,1.42557,0.35
2003-01-06/2003-12-31,4,2,1,0.998,1.41691,1.42554,1.0
2004-01-01/2004-12-31,6,5,2,0.997,1.42519,1.42553,0.86
2020-01-07/2020-12-31,3,4,1,0.999,1.4166,1.42521,0.8
2016-01-01/2016-12-31,4,6,1,0.999,1.42483,1.42518,0.42
2021-01-01/2021-12-31,2,7,2,0.998,1.42341,1.42514,1.0
2003-01-01/2003-12-31,7,6,2,0.998,1.42338,1.42511,1.0
2014-01-01/2014-12-31,5,2,1,0.997,1.42328,1.425,0.94
2016-01-07/2016-12-31,4,10,1,0.997,1.41614,1.42475,0.88
2021-01-01/2021-12-31,5,3,2,0.999,1.423,1.42472,0.87
2016-01-07/2016-12-31,5,3,2,0.998,1.41606,1.42466,0.9
2003-01-01/2003-12-31,6,10,2,0.997,1.42289,1.42462,1.0
2001-01-01/2001-12-31,4,2,2,0.997,1.42267,1.42439,0.83
2008-01-07/2008-12-31,3,3,2,0.999,1.41576,1.42436,0.95
2002-01-04/2002-12-31,5,7,2,0.999,1.41847,1.42432,0.95
2001-01-01/2001-12-31,7,5,2,0.998,1.42259,1.42432,1.0
2020-01-06/2020-12-31,4,4,1,0.998,1.41695,1.42417,1.0
2017-01-02/2017-12-31,2,7,2,0.998,1.4208,1.42389,0.93
2020-01-06/2020-12-31,3,4,1,0.999,1.4166,1.42381,0.8
2020-01-07/2020-12-31,3,5,2,0.997,1.41517,1.42375,0.94
2001-01-01/2001-12-31,4,6,2,0.999,1.42201,1.42373,0.72
2012-01-04/2012-12-31,1,4,2,0.999,1.41926,1.42372,0.98
2004-01-07/2004-12-31,2,6,1,0.998,1.41506,1.42364,0.29
2002-01-01/2002-12-31,4,3,1,0.997,1.42184,1.42356,1.0
2022-01-05/2022-12-31,2,3,2,0.997,1.41607,1.42327,0.1
2017-01-03/2017-12-31,7,7,2,0.998,1.41879,1.42325,0.94
2011-01-06/2011-12-31,5,4,1,0.998,1.41467,1.42324,0.22
2006-01-03/2006-12-31,2,5,2,0.997,1.41871,1.42317,0.94
2022-01-05/2022-12-31,2,3,2,0.999,1.41577,1.42297,0.12
2022-01-06/2022-12-31,7,5,1,0.997,1.41439,1.42295,0.4
2004-01-06/2004-12-31,2,3,1,0.999,1.41558,1.42277,0.6
2019-01-07/2019-12-31,6,7,2,0.999,1.4128,1.42272,0.83
2011-01-04/2011-12-31,6,10,2,0.998,1.41684,1.42266,0.6
2003-01-01/2003-12-31,4,4,1,0.997,1.42089,1.42261,1.0
2017-01-02/2017-12-31,4,2,2,0.998,1.41948,1.42257,0.93
2002-01-03/2002-12-31,5,4,1,0.999,1.41807,1.42252,0.78
2021-01-01/2021-12-31,2,7,2,0.999,1.42079,1.4225,1.0
2003-01-01/2003-12-31,2,6,1,0.999,1.42069,1.4224,0.65
2020-01-06/2020-12-31,3,5,2,0.997,1.41517,1.42235,0.94
2012-01-03/2012-12-31,1,4,2,0.999,1.41926,1.42234,0.98
2016-01-04/2016-12-31,3,4,1,0.998,1.41788,1.42233,1.0
2015-01-01/2015-12-31,4,4,2,0.998,1.42051,1.42223,0.94
2018-01-03/2018-12-31,7,2,1,0.997,1.41776,1.42221,0.26
2002-01-07/2002-12-31,6,10,1,0.999,1.41199,1.42189,0.87
2005-01-05/2005-12-31,3,6,1,0.999,1.41462,1.4218,0.63
2009-01-06/2009-12-31,3,7,2,0.998,1.41326,1.4218,0.92
2004-01-05/2004-12-31,2,3,1,0.999,1.41558,1.42138,0.6
2003-01-02/2003-12-31,4,6,2,0.999,1.41824,1.42132,0.79
2016-01-07/2016-12-31,7,6,1,0.998,1.41274,1.42127,0.89
2016-01-05/2016-12-31,3,2,2,0.998,1.41546,1.42126,0.7
2020-01-07/2020-12-31,7,10,2,0.997,1.41268,1.4212,0.71
2005-01-05/2005-12-31,3,6,1,0.998,1.41398,1.42114,0.63
2022-01-07/2022-12-31,7,5,2,0.997,1.41114,1.42101,0.85
2008-01-03/2008-12-31,5,4,2,0.998,1.41772,1.42079,0.19
2023-01-06/2023-12-23,7,6,1,0.998,1.40124,1.42057,0.5
2005-01-05/2005-12-31,3,6,1,0.997,1.4134,1.42055,0.63
