,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-0.05,2,1,1,0.999,0.002,1254,1.3618,1.2352,1.3809,1.7292,1.3108,1.4908,1.3651,1.5662,1.4275,1.2042,1.242,1.3882,1.138,1.0349,1.635,1.3377,0.9549,1.3085,1.1885,1.3393,1.1869,0.9708,1.0559,1.1735,1.2564,1.36136,1.3083,1.3638400000000002,1.7388400000000002,1.5477,1.35656,1.29084,1.3229,1.5088599999999999,1.40992,1.51308,1.46698,1.1465999999999998,1.0188,1.42956,1.51552,1.07496,1.3054400000000002,1.12024,1.8200800000000001,1.34896,0.97486,1.06256,1.3707,1.3490608333333334,1.2686,1.172,0.9497,1.5569,1.1724,1.0898,1.1358,0.8981,1.4121,1.1945,0.9831,1.3144,1.0695,0.9129,1.052,1.1798,0.9541,1.1811,0.9883,1.3066,1.1735,0.8929,1.0493,1.0492,0.8929,1.454,1.5584,1.7685,1.9175,2.0254,1.6037,1.4383,1.6315,1.8609,1.9543,2.8564,1.6348,1.2005,1.0707,1.657,1.8957,1.3377,1.4301,1.1999,3.2875,1.6927,1.0759,1.0907,2.1413,3.2875,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,2,3,0.999,0.002,1254,1.2898,1.6785,1.3637,1.2378,1.2259,1.3691,1.4861,1.1997,1.1614,1.6272,1.3353,1.2344,1.2303,1.3359,1.345,1.4289,1.2506,1.2173,1.1801,1.0632,1.1935,1.2213,1.311,1.0778,1.2548,1.2869199999999998,1.84022,1.43052,1.3200800000000001,1.25338,1.32226,1.39744,1.19946,1.2164,1.48074,1.32708,1.25374,1.2075799999999999,1.28216,1.2337,1.39572,1.2263199999999999,1.32726,1.13914,1.1841000000000002,1.2012,1.1693799999999999,1.36082,1.1284,1.2993341666666667,1.2549,1.1392,1.1028,1.1943,1.0295,1.1801,1.169,1.0947,1.1152,1.183,1.0683,1.0513,1.0769,1.1323,1.0539,1.0944,1.1261,1.1523,0.9785,1.0556,1.0451,0.8809,1.0223,0.8839,0.8809,1.3095,3.3044,1.9092,1.5297,1.5598,1.4076,1.5707,1.3457,1.4186,1.7044,1.4635,1.5131,1.348,1.3904,1.3468,1.7724,1.373,1.8703,1.3138,1.5622,1.3129,1.2717,1.9542,1.4039,3.3044,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,2,3,0.999,0.002,1254,1.2914,1.5454,1.4992,1.5898,1.3256,1.2085,1.3064,1.2383,1.6444,1.5262,1.1308,1.1888,1.1169,1.5323,1.4196,1.1013,1.269,1.1069,1.1232,1.1378,1.4195,1.1513,1.0961,1.0242,1.2545,1.3319800000000002,1.53124,1.37118,1.55382,1.29078,1.25358,1.28612,1.26052,1.4756,1.4025,1.2190999999999999,1.20428,1.11936,1.4607199999999998,1.5022,1.2890599999999999,1.2584399999999998,1.19166,1.0635999999999999,1.3575599999999999,1.50496,1.1013199999999999,1.15014,1.11088,1.3037750000000001,1.2334,1.4521,1.081,1.3332,1.0533,1.141,1.0595,1.2224,1.0246,0.9587,1.0734,1.1052,1.0588,1.1095,1.2123,1.0318,1.1333,1.0685,0.9187,1.0927,1.2934,0.9849,1.0756,0.9966,0.9187,1.4302,1.6269,1.528,1.6369,1.4099,1.3689,1.4,1.3397,1.657,1.5509,1.6411,1.3874,1.2259,1.6887,1.7818,2.0389,1.3348,1.5605,1.1249,2.2774,1.8407,1.2305,1.3111,1.2778,2.2774,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,2,2,0.999,0.002,1254,1.3119,1.3574,1.3332,1.2878,1.1911,1.3432,1.4726,1.1712,1.1772,1.6915,1.5068,1.2285,1.1962,1.2487,1.2781,1.3348,1.2478,1.2488,1.0372,1.0975,1.1438,1.2365,1.3992,1.2265,1.2487499999999998,1.3072599999999999,1.83778,1.4776799999999999,1.37516,1.30284,1.38678,1.41298,1.20754,1.19462,1.51272,1.5143,1.34284,1.17252,1.2943200000000001,1.23422,1.48658,1.27854,1.3641,1.10242,1.1114799999999998,1.12064,1.20774,1.57834,1.23706,1.3358525,1.2534,1.2039,1.0377,1.1569,0.9497,1.3168,1.2032,1.0803,1.1331,1.1908,1.1255,1.0052,1.0808,1.1145,1.0534,1.1462,1.1991,1.1268,0.9744,0.999,0.9306,0.905,1.0064,0.9174,0.905,1.3397,4.0125,2.2611,1.7003,1.9321,1.5219,1.6437,1.4262,1.3104,1.7306,1.771,1.762,1.2127,1.4813,1.3631,2.3282,1.4479,1.9132,1.3609,1.3229,1.2779,1.3907,2.7355,1.5411,4.0125,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.2756,1.1912,1.4384,1.1967,1.4196,1.2968,1.251,1.1286,1.2402,1.3267,1.3534,1.1117,1.1763,1.4602,1.3748,1.295,1.4033,1.2281,0.9471,1.347,1.175,1.0362,1.1288,1.0725,1.2401499999999999,1.2899,1.2804,1.3963,1.2939399999999999,1.33748,1.68204,1.25718,1.12242,1.25188,1.34588,1.2890599999999999,1.26964,1.1951,1.33092,1.2569,1.3805,1.28722,1.2662,1.2604,1.25158,1.16086,1.0151,1.13196,1.26936,1.2759258333333332,1.1962,1.0623,1.1247,1.0363,1.0887,1.2631,0.974,1.0859,1.022,1.2581,1.0586,1.0686,1.052,1.0426,1.0244,1.252,0.9502,1.1428,0.9342,1.0811,0.9801,0.8685,1.0444,1.0174,0.8685,1.4107,1.7478,1.7616,1.845,1.6214,3.053,1.5724,1.1554,1.3935,1.5389,1.4462,1.6493,1.3925,1.495,1.4681,1.694,1.4291,1.4464,2.2717,1.3537,1.2545,1.2442,1.2036,1.8971,3.053,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,2,2,0.999,0.002,1254,1.3103,1.6309,1.3012,1.7967,1.1838,1.3376,1.2413,1.203,1.7207,1.6176,1.1823,1.0451,1.0595,1.2048,1.5967,1.0657,1.1795,1.2304,1.0836,1.0931,1.362,1.1378,1.0452,1.1508,1.2298499999999999,1.33588,1.55562,1.32376,1.71872,1.21664,1.36268,1.23458,1.18308,1.47608,1.49812,1.3244,1.19612,1.08204,1.4911400000000001,1.58506,1.33616,1.16588,1.27152,1.0577,1.48642,1.42062,1.10406,1.084,1.1238,1.3180866666666666,1.2421,1.3612,1.0172,1.4195,1.0313,1.1795,1.1787,1.1239,0.9158,0.9258,1.1614,1.016,1.0106,1.1179,1.2764,0.885,1.1262,1.1164,0.9208,1.0453,1.129,0.957,0.9344,1.036,0.885,1.4258,1.7379,1.8536,1.8273,1.3656,1.6326,1.2644,1.2303,1.7606,1.7465,1.8412,1.7032,1.1766,2.0015,1.8226,2.3577,1.216,1.5414,1.2566,3.0189,1.9731,1.2762,1.3072,1.1983,3.0189,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,4,3,0.999,0.002,1254,1.2585,1.2548,1.2878,1.2431,1.3383,1.2372,1.1969,1.093,1.1319,1.2948,1.2635,1.1163,1.2009,1.5149,1.4084,1.4024,1.2601,1.2281,0.9988,1.2168,1.2004,1.0497,1.1572,1.0787,1.22615,1.26492,1.38008,1.3082,1.26874,1.33354,1.5689,1.22288,1.1103999999999998,1.1930999999999998,1.31246,1.2507,1.20052,1.2093,1.37126,1.36594,1.3857000000000002,1.22126,1.24086,1.3137,1.19988,1.1552799999999999,1.04874,1.13246,1.16662,1.2593933333333331,1.2033,1.083,1.145,1.0199,1.0795,1.1674,1.0046,1.0287,0.9837,1.2222,1.1438,1.0968,1.0697,0.9825,1.0262,1.2553,1.0736,1.0467,0.9653,1.1267,0.9818,0.8921,0.9749,0.98,0.8921,1.3463,1.7663,1.5256,1.563,1.7394,2.5975,1.4746,1.1786,1.4623,1.4301,1.3858,1.4057,1.3555,1.5368,1.6819,1.5658,1.3965,1.5405,2.3643,1.2714,1.2244,1.3374,1.2265,1.4714,2.5975,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,3,1,0.999,0.002,1254,1.2227,1.2787,1.2495,1.4572,1.3562,1.4129,1.2929,1.1536,1.0916,1.4979,1.152,1.3367,1.1912,1.0127,1.0605,1.0442,1.2887,1.173,0.9876,1.8387,1.303,1.0742,1.0552,1.1986,1.2200000000000002,1.2778800000000001,1.40746,1.1618,1.3989,1.24682,1.342,1.31636,1.17306,1.5021999999999998,1.44546,1.3843,1.31548,1.2053800000000001,1.07396,1.16074,1.15252,1.2564,1.42578,1.09238,2.10056,1.30268,1.0295999999999998,1.02872,1.31812,1.2966066666666667,1.183,1.0784,0.9336,1.1266,0.9684,0.8682,1.1345,1.0151,1.0243,1.2151,1.0754,0.8576,0.9077,0.9162,0.977,0.9225,0.9295,0.8323,0.9367,0.9688,1.0785,0.8576,0.777,0.9348,0.777,1.4663,1.746,1.2766,1.6175,1.4741,1.7377,1.5889,1.2875,3.0742,1.6437,2.1515,1.8668,1.623,1.3191,1.4848,1.5943,1.5761,2.3825,1.4221,3.1492,1.5903,1.1268,1.3421,1.8146,3.1492,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,3,3,0.999,0.002,1254,1.2291,1.3512,1.2592,1.3849,1.2991,1.2856,1.2991,1.2335,1.1889,1.4315,1.0561,1.1382,1.1166,1.159,1.2755,1.1762,1.2518,1.1439,1.0012,1.4803,1.4011,1.0741,1.1112,0.9846,1.21795,1.2581,1.41276,1.28064,1.40786,1.25748,1.29376,1.26396,1.21088,1.3245200000000001,1.34982,1.1939199999999999,1.2318200000000001,1.13888,1.1773,1.26146,1.20864,1.2768599999999999,1.13526,1.03498,1.43054,1.54186,1.0638400000000001,1.11022,1.0499,1.2464691666666667,1.184,1.215,1.0925,1.2895,0.9794,1.0674,1.1782,1.1185,1.1295,1.2135,1.0158,0.9498,1.0241,1.0798,1.0157,0.941,1.0499,0.9045,0.9206,1.1217,1.274,0.9689,0.9809,0.8827,0.8827,1.4051,1.7618,1.489,1.5875,1.4375,1.6032,1.3185,1.267,1.9693,1.457,1.4562,1.7135,1.2751,1.3293,1.3877,1.4557,1.453,1.4639,1.2286,1.6946,1.8387,1.139,1.2486,1.2743,1.9693,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,3,3,0.999,0.002,1254,1.2666,1.4025,1.3271,1.263,1.491,1.267,1.292,1.1307,1.2134,1.2522,1.3023,1.2067,1.1828,1.0924,1.1461,1.3098,1.3602,1.2616,1.0681,1.0522,1.0308,1.0718,1.0787,1.1688,1.2178499999999999,1.27362,1.35542,1.48028,1.2402799999999998,1.42722,1.51112,1.3053000000000001,1.13862,1.22538,1.2915800000000002,1.29914,1.20582,1.2392400000000001,1.171,1.15292,1.28984,1.32002,1.2710599999999999,1.0929600000000002,1.12082,1.0689,1.10348,1.36844,1.17256,1.2552091666666667,1.2413,1.1107,1.1015,1.1236,1.0877,1.1607,1.1407,1.0585,1.047,1.2304,1.0473,1.0911,1.0395,1.037,1.0576,1.1679,1.2108,1.0763,0.98,0.9822,1.0133,0.9995,0.9566,1.0877,0.9566,1.3476,1.6115,2.3724,1.2924,1.647,2.3438,1.489,1.2443,1.3851,1.4511,1.4891,1.3036,1.5923,1.5266,1.3195,1.3478,1.409,1.4903,1.1932,1.5283,1.2537,1.2142,2.5229,1.2654,2.5229,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,1,1,0.999,0.002,1254,1.2992,1.2542,1.4271,1.2761,1.1381,1.1964,1.533,1.0705,1.2311,1.3858,1.2865,1.3415,0.9791,1.1993,1.1587,1.2504,1.5049,1.0561,1.0619,1.1617,1.1225,1.6322,1.4916,1.0835,1.2168999999999999,1.29132,3.15396,1.52654,1.41516,1.1223800000000002,1.33368,1.54714,1.18978,1.3295,1.9837,1.23244,1.4006399999999999,0.99254,1.2111,1.1494,1.2426,1.3078800000000002,1.23526,1.06088,1.1094,1.1583999999999999,1.51132,1.36502,1.11836,1.3745166666666668,1.2451,0.9871,0.9919,1.0728,0.948,0.9757,1.3808,1.0362,1.0988,1.1787,1.0551,1.0146,0.8813,1.1342,0.9698,1.159,0.9697,0.9437,0.9096,0.9626,1.0403,1.1446,0.883,0.8441,0.8441,1.354,11.0608,2.2812,2.1353,1.3631,1.8777,1.7445,1.6209,1.5956,3.066,1.3917,1.9783,1.1499,1.3597,1.4758,1.3379,1.5232,2.0337,1.3205,1.2303,1.287,1.811,1.681,1.5227,11.0608,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,4,1,0.999,0.002,1254,1.2446,1.1504,1.3801,1.2037,1.1653,1.2072,1.4161,1.2194,1.238,1.5129,1.1749,1.2767,1.0978,1.2127,1.0702,1.2678,1.3867,1.1637,0.9851,1.2187,1.1457,0.9502,1.2651,1.0125,1.2030500000000002,1.2600200000000001,1.28162,1.44882,1.32626,1.1688,1.41908,1.36548,1.20366,1.3544399999999999,1.42192,1.1857799999999998,1.30476,1.05366,1.2668599999999999,1.1339400000000002,1.39926,1.28474,1.15958,1.44472,1.2625,1.2450199999999998,1.00912,1.24062,1.3658,1.2752691666666667,1.1849,1.0077,1.0303,1.0058,0.9434,1.0394,1.01,1.0738,0.9972,1.0722,1.0322,1.1044,0.9278,1.1737,1.0085,1.2038,0.8641,1.0186,0.9442,0.9752,0.8991,0.8581,0.9882,0.9299,0.8581,1.3792,1.896,1.9043,1.9133,1.3926,2.3434,1.6985,1.37,1.7298,1.6588,1.5106,1.5244,1.1291,1.5585,1.3176,1.8275,1.722,1.3498,3.3317,1.5458,1.6824,1.3821,1.445,2.1588,3.3317,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,3,2,0.999,0.002,1254,1.2705,1.2595,1.5306,1.2022,1.4156,1.3347,1.3557,1.1266,1.1724,1.2263,1.4845,1.3003,1.1049,1.1216,1.0928,1.342,1.4772,1.3046,1.0303,1.0419,1.0368,1.0782,1.1867,1.2247,1.2020499999999998,1.28364,1.2636600000000002,1.49452,1.1726800000000002,1.41202,1.6465599999999998,1.3317,1.1448800000000001,1.15852,1.2827600000000001,1.4060599999999999,1.26788,1.21342,1.11344,1.1145800000000001,1.3286200000000001,1.4315200000000001,1.35938,1.03862,1.1564400000000001,1.04556,1.04598,1.56886,1.26098,1.272595,1.2536,1.0698,0.9458,1.0314,1.1467,1.2376,1.101,1.0201,0.9862,1.0943,1.1245,1.0815,1.0777,1.0533,1.0192,1.1441,1.1933,1.0804,0.88,0.9547,0.943,0.9281,0.9799,1.0477,0.88,1.3615,1.5002,2.1979,1.3727,1.6194,2.7127,1.6188,1.2739,1.3947,1.4927,1.5568,1.475,1.597,1.2095,1.2015,1.4749,1.5546,1.7576,1.1406,1.7518,1.2293,1.1358,3.4086,1.5287,3.4086,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,3,1,0.999,0.002,1254,1.2542,1.2016,1.4527,1.0887,1.0914,1.3987,1.2825,1.2273,1.0746,1.178,1.3144,1.1291,1.0516,1.2613,1.0337,1.4012,1.509,1.1955,1.1115,1.0645,1.1165,0.9985,1.3788,1.6701,1.19825,1.27506,1.30488,1.41952,1.15084,1.17832,1.39364,1.3495599999999999,1.1587,1.17848,1.24722,1.30032,1.32436,1.0972,1.19066,1.0515,1.38648,1.59364,1.2102,1.0583399999999998,1.2134,1.0511,0.98438,1.2614800000000002,1.4695399999999998,1.2437008333333333,1.2248,1.0343,0.9321,1.0471,1.0534,1.1024,1.0568,0.9295,0.9626,1.1152,1.1729,1.0102,0.9394,0.9839,0.9329,1.2082,1.2263,1.0791,0.8522,0.8928,0.8985,0.8377,0.8826,0.9563,0.8377,1.4121,1.6012,1.7341,1.4614,1.5555,1.7087,1.6831,1.2786,1.7916,1.5442,1.4514,1.7653,1.4013,1.3109,1.2759,1.5875,1.9949,1.3517,1.2016,2.0309,1.1835,1.1511,1.4379,1.8642,2.0309,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,3,2,0.999,0.002,1254,1.2124,1.2854,1.1726,1.5609,1.1882,1.3383,1.1983,1.1338,1.0261,1.4078,1.0316,1.1268,1.1095,1.1993,1.1867,1.1106,1.3238,1.2164,0.9688,1.6226,1.5424,1.1221,1.0773,0.9772,1.19795,1.26472,1.4356,1.27578,1.50918,1.22132,1.36008,1.19968,1.12464,1.29766,1.40328,1.24972,1.25692,1.1273199999999999,1.17302,1.2452999999999999,1.1633,1.33506,1.2345599999999999,1.00392,1.6281199999999998,1.46434,1.07856,1.0473,1.0893799999999998,1.257865,1.2107,1.1347,1.0292,1.3025,1.0552,1.0203,1.1065,1.0434,1.0139,1.1426,0.9942,0.8541,0.9896,0.9635,1.0216,0.946,1.02,0.8841,0.909,1.0414,1.2281,0.9551,0.9551,0.8624,0.8541,1.3868,1.8942,1.7482,1.6666,1.4361,1.7115,1.2878,1.1976,2.2614,1.5651,1.7473,1.965,1.318,1.4125,1.465,1.4124,1.5329,1.7949,1.1693,2.1065,1.6264,1.1231,1.1299,1.3679,2.2614,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.2043,1.2902,1.246,1.3017,1.2096,1.2976,1.2479,1.159,1.2179,1.2276,1.1651,1.1852,1.1383,1.2529,1.1529,1.2146,1.2748,1.1143,1.0599,1.2562,1.2688,1.107,1.0363,0.9964,1.1977,1.2128,1.35952,1.21206,1.3677800000000002,1.1934200000000001,1.2581200000000001,1.2274,1.1246,1.24818,1.3149000000000002,1.1192600000000001,1.13004,1.15812,1.4539,1.61694,1.2590999999999999,1.22588,1.10482,1.02152,1.26894,1.267,1.08166,1.07334,1.07226,1.2238149999999999,1.1621,1.025,0.9626,1.213,1.0956,1.0336,0.9962,0.9827,1.1652,1.1998,0.99,0.9748,0.9907,1.0869,1.0259,1.1734,0.9517,1.0022,0.9196,1.1417,0.9804,1.0071,0.9256,0.8601,0.8601,1.2678,1.8244,1.4237,1.6292,1.2813,1.4894,1.3805,1.2137,1.3678,1.5349,1.2404,1.233,1.328,1.8808,2.3961,1.4037,1.3848,1.2522,1.0858,1.4852,1.5624,1.1478,1.2563,1.4251,2.3961,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,4,2,0.999,0.002,1254,1.2149,1.2603,1.2158,1.4754,1.2555,1.3529,1.1251,1.1268,1.188,1.2304,1.2095,1.1014,1.1367,1.3455,1.3284,1.3042,1.1293,1.1184,1.1356,1.0765,1.1361,1.0938,0.9557,0.9993,1.1732,1.2084199999999998,1.32462,1.20642,1.43918,1.18238,1.30438,1.13932,1.07386,1.20962,1.28592,1.17478,1.1286,1.19736,1.5267,1.8935000000000002,1.22584,1.17248,1.17698,1.0808,1.29362,1.2232800000000001,1.11508,0.9905799999999999,1.1112,1.2368716666666666,1.1757,1.0758,0.8819,1.3116,0.9832,1.0465,1.0298,0.9632,1.1062,1.2071,1.0339,0.9582,0.9765,0.9385,1.0253,1.0423,1.007,1.0931,0.8763,1.0093,1.0143,1.0267,0.8612,0.8173,0.8173,1.2525,1.7565,1.4332,1.546,1.3473,1.5901,1.2432,1.1641,1.3262,1.4943,1.2903,1.3617,1.4456,2.0653,3.0305,1.3784,1.4369,1.419,1.1872,1.8104,1.6596,1.1841,1.2303,1.708,3.0305,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,4,1,0.999,0.002,1254,1.2109,1.3728,1.1892,1.3351,1.0523,1.2168,1.0804,1.1167,1.1652,1.0487,1.389,1.231,1.1147,1.1727,1.2813,1.162,1.0657,1.1875,1.2856,1.116,1.1097,1.0796,0.8768,1.0934,1.1633499999999999,1.2135200000000002,1.38002,1.1199400000000002,1.41364,1.22804,1.16748,1.21424,1.07266,1.33366,1.29822,1.28236,1.2858,1.2083400000000002,1.1134,2.40852,1.19728,1.11822,1.3027000000000002,1.3009600000000001,1.29254,1.10966,1.0492599999999999,0.9628399999999999,1.4942,1.2736458333333334,1.1709,0.9885,0.8662,1.2567,0.959,0.8755,0.9521,0.8553,1.0809,1.015,0.9569,0.9846,0.9137,0.9149,1.0747,0.9615,0.9248,1.0655,0.8702,1.105,0.8925,0.8893,0.8412,0.826,0.826,1.296,1.6745,1.3258,1.7653,1.6991,1.3811,1.6162,1.2573,1.8828,1.9544,1.5957,1.7385,1.7825,1.2329,4.3139,1.7002,1.5416,1.8743,1.6311,1.7451,1.5032,1.243,1.1316,3.2864,4.3139,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,1,1,0.999,0.002,1254,1.1597,1.1998,1.0224,1.0734,1.1407,1.2644,1.4863,1.1462,1.1622,1.1407,0.9823,1.1528,1.191,1.296,1.3121,1.2833,1.0577,1.1398,1.0703,1.1714,1.2358,1.0416,1.0437,1.0938,1.1431499999999999,1.18644,1.17774,1.13498,1.2437799999999999,1.0944800000000001,1.22316,1.44254,1.09612,1.2386,1.27552,1.05972,1.15432,1.16146,1.22484,1.21458,1.27262,1.0503,1.16808,1.1020400000000001,1.07796,1.33598,1.02838,1.0767,1.12128,1.1734008333333332,1.1379,0.8564,0.9753,0.8269,0.9583,1.0574,1.1552,0.9382,1.1126,1.0958,0.9078,1.0308,0.9752,0.9889,0.8828,1.002,0.891,0.9453,0.8401,0.8347,0.976,0.8499,1.0106,0.8587,0.8269,1.2396,1.6715,1.4221,1.7275,1.181,1.4445,1.5908,1.1559,1.3923,1.5892,1.3098,1.2994,1.2749,1.3,1.3365,1.5272,1.1565,1.5006,1.2788,1.1997,2.2438,1.1191,1.2355,1.5198,2.2438,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,1,2,0.999,0.002,1254,1.1564,1.5828,1.0596,1.2362,1.2976,1.1421,1.311,1.1782,1.1198,1.3644,1.0617,1.0714,1.0965,1.2277,1.0523,1.2674,1.0156,1.1112,0.9949,1.085,1.1447,1.1827,1.1093,1.0957,1.1386500000000002,1.17666,1.40978,1.06226,1.2706199999999999,1.2597,1.17232,1.25748,1.1376000000000002,1.19992,1.3727399999999998,1.07016,1.06494,1.14094,1.15486,1.15378,1.27702,1.0741399999999999,1.1239000000000001,1.03108,1.12716,1.2196799999999999,1.14512,1.0789199999999999,1.2167400000000002,1.1748966666666665,1.1426,1.0743,0.9806,1.1265,1.135,1.0901,1.1547,1.0075,1.0246,1.1274,0.9669,0.9862,1.0127,0.9302,1.003,0.9786,0.9782,1.0106,0.8249,0.9662,1.1085,1.032,0.8883,0.86,0.8249,1.2142,1.636,1.1803,1.4712,1.4178,1.3892,1.335,1.2393,1.3788,1.5475,1.2577,1.1133,1.2861,1.274,1.4178,1.5561,1.2546,1.3574,1.2113,1.2528,1.5248,1.1996,1.173,1.8446,1.8446,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.1748,1.2499,1.2082,1.2849,1.2583,1.1754,1.278,1.1025,1.2512,1.287,1.1249,1.1106,1.1324,1.1419,1.1585,1.2506,1.0748,1.026,1.044,1.0602,0.9275,1.0428,1.1182,1.0667,1.13125,1.1671600000000002,1.29972,1.20786,1.2612999999999999,1.26816,1.1792,1.2383,1.09954,1.2422,1.30162,1.2059799999999998,1.08652,1.1780000000000002,1.1084399999999999,1.17104,1.17818,1.0811,1.0697800000000002,1.03892,1.12324,1.06296,1.01484,1.04054,1.08392,1.1545216666666667,1.116,1.1889,1.0712,1.13,1.0105,1.046,1.1277,1.0776,1.0555,1.1661,1.0524,0.9265,1.1131,1.0008,1.0932,1.0388,0.9776,1.0133,0.9924,1.0128,0.9122,0.9448,0.853,0.9986,0.853,1.2061,1.4143,1.3635,1.38,1.5282,1.3064,1.3602,1.1269,1.5789,1.5644,1.3906,1.2485,1.2962,1.1917,1.3082,1.2797,1.2263,1.1464,1.066,1.2923,1.2993,1.0862,1.1301,1.2162,1.5789,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,2,1,0.999,0.002,1254,1.1718,1.1047,1.3113,1.1737,1.2442,1.237,1.5446,0.9578,1.1915,1.1973,1.229,1.0706,1.1617,1.1874,1.0934,1.166,1.1839,0.9733,1.0691,0.9078,0.9977,0.9544,1.0583,0.9522,1.12805,1.1637,1.1675200000000001,1.2582200000000001,1.19226,1.17866,1.26082,1.5482,1.011,1.12158,1.26736,1.2465600000000001,1.1730399999999999,1.23226,1.08612,1.20656,1.20452,1.10984,1.04938,1.05992,1.01674,1.17856,0.98216,1.03702,1.01638,1.1570158333333334,1.0978,0.9911,1.0572,1.0258,0.9046,0.962,1.0466,0.9468,0.9891,1.1019,0.9839,0.9634,1.0367,0.839,1.0099,1.0271,0.9221,0.9034,0.9944,0.8724,0.9034,0.8895,0.7904,0.7822,0.7822,1.1982,1.493,1.4459,1.3498,1.3693,1.4487,2.0754,1.136,1.242,1.6585,1.4815,1.4976,1.5241,1.2626,1.6278,1.4012,1.2389,1.3359,1.1121,1.4884,1.5083,1.1225,1.1668,1.4168,2.0754,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
